id,paragraph_1,paragraph_2,kg_1,kg_2,kea_similarity,transe_similarity,rotate_similarity,wl_kernel_similarity,aa_kea_similarity,snea_bert_alpha_0.0,snea_bert_alpha_0.1,snea_bert_alpha_0.2,snea_bert_alpha_0.3,snea_bert_alpha_0.4,snea_bert_alpha_0.5,snea_bert_alpha_0.6,snea_bert_alpha_0.7,snea_bert_alpha_0.8,snea_bert_alpha_0.9,snea_bert_alpha_1.0_SNEA_alone,kea_bert_similarity,semantic_wl_similarity,label,perturbation_type
125,Proportionally fewer elderly patients with OPSCC are being treated than younger individuals. These patients can have significant benefits from aggressive treatments despite their older age as shown by our survival analysis. We recommend the use of objective measures to assess patient fitness to reduce the potential for undertreatment in the elderly population.,Proportionally fewer elderly patients with GCA are being treated than younger individuals. These patients can have significant benefits from aggressive treatments despite their older age as shown by our survival analysis. We recommend the use of objective measures to assess patient fitness to reduce the potential for undertreatment in the elderly population.,"[[""elderly_patients_with_OPSCC"", ""treated"", ""less_than""], [""younger_individuals"", ""treated"", ""more_than""], [""elderly_patients"", ""benefit_from"", ""aggressive_treatments""], [""aggressive_treatments"", ""beneficial_for"", ""elderly_patients""], [""survival_analysis"", ""shows_benefit_of"", ""aggressive_treatments""], [""objective_measures"", ""recommended_for"", ""assessing_patient_fitness""], [""patient_fitness"", ""assessed_to"", ""reduce_undertreatment""], [""undertreatment"", ""reduced_in"", ""elderly_population""]]","[[""elderly_patients_with_GCA"", ""treated"", ""less_than""], [""younger_individuals"", ""treated"", ""more_than""], [""elderly_patients"", ""benefit_from"", ""aggressive_treatments""], [""aggressive_treatments"", ""beneficial_for"", ""elderly_patients""], [""survival_analysis"", ""shows_benefit_of"", ""aggressive_treatments""], [""objective_measures"", ""recommended_for"", ""assessing_patient_fitness""], [""patient_fitness"", ""assessed_to"", ""reduce_undertreatment""], [""undertreatment"", ""reduced_in"", ""elderly_population""], [""GCA"", ""type_of"", ""disease""]]",1.0,0.7215032577514648,0.926963210105896,0.8593378488473195,0.924124672463846,0.992106584663976,0.9853083934439631,0.97851020222395,0.971712011003937,0.964913819783924,0.958115628563911,0.951317437343898,0.9445192461238848,0.937721054903872,0.9309228636838588,0.924124672463846,0.9749992240926596,0.987761784720536,0,entity_substitution
126,Proportionally fewer elderly patients with OPSCC are being treated than younger individuals. These patients can have significant benefits from aggressive treatments despite their older age as shown by our survival analysis. We recommend the use of objective measures to assess patient fitness to reduce the potential for undertreatment in the elderly population.,Proportionally fewer elderly patients with OPSCC are being treated than younger individuals. significant benefits from aggressive treatments can have These patients despite their older age as shown by our survival analysis. We recommend the use of objective measures to assess patient fitness to reduce the potential for undertreatment in the elderly population.,"[[""elderly_patients_with_OPSCC"", ""being_treated"", ""less_than_younger_individuals""], [""elderly_patients"", ""can_have"", ""significant_benefits""], [""significant_benefits"", ""from"", ""aggressive_treatments""], [""aggressive_treatments"", ""benefit_despite"", ""older_age""], [""survival_analysis"", ""shows"", ""benefits_of_aggressive_treatments""], [""objective_measures"", ""recommended_for"", ""assessing_patient_fitness""], [""patient_fitness"", ""assessed_to"", ""reduce_undertreatment""], [""undertreatment"", ""reduced_in"", ""elderly_population""]]","[[""elderly_patients_with_OPSCC"", ""being_treated"", ""less_than_younger_individuals""], [""elderly_patients"", ""can_have"", ""significant_benefits""], [""significant_benefits"", ""from"", ""aggressive_treatments""], [""aggressive_treatments"", ""benefit_despite"", ""older_age""], [""survival_analysis"", ""shows"", ""benefits_of_aggressive_treatments""], [""objective_measures"", ""recommended_for"", ""assessing_patient_fitness""], [""patient_fitness"", ""assessed_to"", ""reduce_undertreatment""], [""undertreatment"", ""reduced_in"", ""elderly_population""]]",1.0,1.0,1.0,1.0,1.0,0.9999999213559084,0.9999999292203174,0.9999999370847268,0.9999999449491356,0.999999952813545,0.9999999606779542,0.9999999685423632,0.9999999764067724,0.9999999842711816,0.9999999921355908,1.0,0.9999999938266618,1.0,0,relation_inversion
127,Proportionally fewer elderly patients with OPSCC are being treated than younger individuals. These patients can have significant benefits from aggressive treatments despite their older age as shown by our survival analysis. We recommend the use of objective measures to assess patient fitness to reduce the potential for undertreatment in the elderly population.,"In patients with clinically apparent unilateral pseudoexfoliation, the lens seems to be more mobile in the affected eye. This results in a shallower anterior chamber when the head is placed in a prone position. Whether this fact might potentially lead to transient pupillary block when engaging in activities such as facing down while reading warrants further study.","[[""elderly_patients"", ""comparison"", ""younger_individuals""], [""elderly_patients"", ""receiving"", ""treatment""], [""younger_individuals"", ""receiving"", ""treatment""], [""elderly_patients"", ""benefit_from"", ""aggressive_treatments""], [""aggressive_treatments"", ""measured_by"", ""survival_analysis""], [""patient_fitness"", ""assessed_by"", ""objective_measures""], [""objective_measures"", ""used_to_reduce"", ""undertreatment""], [""undertreatment"", ""occurs_in"", ""elderly_population""]]","[[""patients"", ""have"", ""clinically_apparent_unilateral_pseudoexfoliation""], [""clinically_apparent_unilateral_pseudoexfoliation"", ""affects"", ""lens""], [""lens"", ""more_mobile_in"", ""affected_eye""], [""affected_eye"", ""has"", ""shallower_anterior_chamber""], [""shallower_anterior_chamber"", ""caused_by"", ""prone_position""], [""prone_position"", ""leads_to"", ""transient_pupillary_block""], [""transient_pupillary_block"", ""occurs_during"", ""facing_down""], [""facing_down"", ""activity"", ""reading""]]",0.0,0.0,0.0624080039560794,0.0,0.0277777777777777,0.3609054972392966,0.3275927252931447,0.2942799533469928,0.2609671814008409,0.227654409454689,0.1943416375085372,0.1610288655623853,0.1277160936162334,0.0944033216700815,0.0610905497239296,0.0277777777777777,0.3338350055026701,0.4009218254849632,0,context_ignoring
128,"We conclude that routine CXR after bronchoscopy with TBB is necessary only in patients with symptoms suggestive of pneumothorax. In asymptomatic patients, pneumothorax is rare and usually small, so routine CXR is not necessary in this category of patients.","that routine CXR after bronchoscopy with TBB was concluded by We. In asymptomatic individuals, pneumothorax is rare and typically small, so routine CXR is not necessary in this category of patients.","[[""Routine_CXR"", ""necessary_for"", ""patients_with_symptoms""], [""Patients_with_symptoms"", ""have"", ""symptoms_suggestive_of_pneumothorax""], [""Pneumothorax"", ""occurs_in"", ""asymptomatic_patients""], [""Pneumothorax"", ""is_rare_in"", ""asymptomatic_patients""], [""Pneumothorax"", ""is_small_in"", ""asymptomatic_patients""], [""Routine_CXR"", ""not_necessary_for"", ""asymptomatic_patients""]]","[[""We"", ""concluded"", ""routine_CXR_after_bronchoscopy""], [""Pneumothorax"", ""is_rare_in"", ""asymptomatic_individuals""], [""Pneumothorax"", ""is_small_in"", ""asymptomatic_individuals""], [""Routine_CXR"", ""not_necessary_for"", ""asymptomatic_individuals""], [""Bronchoscopy"", ""involves"", ""transbronchial_biopsy""], [""Routine_CXR"", ""considered_after"", ""bronchoscopy_with_TBB""]]",0.1443375672974064,0.0,0.0305622443556785,0.0527046276694729,0.375,0.9639705243888166,0.9050734719499348,0.8461764195110533,0.7872793670721716,0.72838231463329,0.6694852621944083,0.6105882097555266,0.551691157316645,0.4927941048777633,0.4338970524388816,0.375,0.9141287117827788,0.8328579088425715,0,faithful_paraphrase
129,"We conclude that routine CXR after bronchoscopy with TBB is necessary only in patients with symptoms suggestive of pneumothorax. In asymptomatic patients, pneumothorax is rare and usually small, so routine CXR is not necessary in this category of patients.","We conclude that routine CXR after bronchoscopy with EBWL is necessary only in patients with symptoms suggestive of pneumothorax. In asymptomatic patients, pneumothorax is rare and usually small, so routine CXR is not necessary in this category of patients.","[[""routine_CXR"", ""necessary_in"", ""patients_with_symptoms_of_pneumothorax""], [""pneumothorax"", ""rare_in"", ""asymptomatic_patients""], [""pneumothorax"", ""usually_small_in"", ""asymptomatic_patients""], [""routine_CXR"", ""not_necessary_in"", ""asymptomatic_patients""], [""bronchoscopy"", ""includes"", ""transbronchial_biopsy""]]","[[""routine_CXR"", ""necessary_in"", ""patients_with_symptoms_of_pneumothorax""], [""pneumothorax"", ""rare_in"", ""asymptomatic_patients""], [""pneumothorax"", ""usually_small_in"", ""asymptomatic_patients""], [""routine_CXR"", ""not_necessary_in"", ""asymptomatic_patients""], [""bronchoscopy"", ""includes"", ""EBWL""]]",0.6333333333333333,0.9627926349639891,0.9412400126457214,0.6944444444444444,0.6944444444444444,0.97747185467468,0.9491691136516563,0.9208663726286328,0.8925636316056091,0.8642608905825857,0.8359581495595622,0.8076554085365386,0.7793526675135151,0.7510499264904915,0.722747185467468,0.6944444444444444,0.9321187498579344,0.9471965143554576,0,entity_substitution
130,"We conclude that routine CXR after bronchoscopy with TBB is necessary only in patients with symptoms suggestive of pneumothorax. In asymptomatic patients, pneumothorax is rare and usually small, so routine CXR is not necessary in this category of patients.","that routine CXR after bronchoscopy with TBB conclude We is necessary only in patients with symptoms suggestive of pneumothorax. In asymptomatic patients, pneumothorax is rare and usually small, so routine CXR is not necessary in this category of patients.","[[""Routine_CXR"", ""necessary_in"", ""patients_with_symptoms""], [""Patients_with_symptoms"", ""have"", ""pneumothorax""], [""Pneumothorax"", ""occurs_in"", ""asymptomatic_patients""], [""Pneumothorax"", ""size"", ""small""], [""Routine_CXR"", ""not_necessary_in"", ""asymptomatic_patients""]]","[[""Routine_CXR"", ""necessary_in"", ""patients_with_symptoms""], [""Patients_with_symptoms"", ""have"", ""pneumothorax""], [""Pneumothorax"", ""occurs_in"", ""asymptomatic_patients""], [""Pneumothorax"", ""size"", ""small""], [""Routine_CXR"", ""not_necessary_in"", ""asymptomatic_patients""]]",1.0,1.0,1.0,1.0,1.0,0.9999999234211208,0.9999999310790088,0.9999999387368969,0.9999999463947846,0.9999999540526724,0.9999999617105604,0.9999999693684484,0.9999999770263364,0.9999999846842242,0.999999992342112,1.0,1.0,1.0,0,relation_inversion
131,"We conclude that routine CXR after bronchoscopy with TBB is necessary only in patients with symptoms suggestive of pneumothorax. In asymptomatic patients, pneumothorax is rare and usually small, so routine CXR is not necessary in this category of patients.","The continuity-of-care experiences of vascular trainees are suboptimal. This is especially true for postoperative clinic assessment. Same-day admission surgery accounted for most of the cases and was associated with the poorest continuity of care. To provide complete surgical training in an era of changing therapeutic modalities and same-day admission surgery, vascular programs must be creative in structuring training to include adequate ambulatory experience.","[[""routine_CXR"", ""necessary_for"", ""patients_with_symptoms""], [""patients_with_symptoms"", ""have"", ""pneumothorax""], [""asymptomatic_patients"", ""have"", ""rare_pneumothorax""], [""rare_pneumothorax"", ""size"", ""small""], [""asymptomatic_patients"", ""do_not_require"", ""routine_CXR""], [""bronchoscopy"", ""includes"", ""transbronchial_biopsy""], [""routine_CXR"", ""performed_after"", ""bronchoscopy""], [""routine_CXR"", ""performed_after"", ""transbronchial_biopsy""]]","[[""vascular_trainees"", ""experience"", ""suboptimal_continuity_of_care""], [""postoperative_clinic_assessment"", ""part_of"", ""continuity_of_care""], [""same-day_admission_surgery"", ""accounts_for"", ""most_cases""], [""same-day_admission_surgery"", ""associated_with"", ""poorest_continuity_of_care""], [""vascular_programs"", ""must_provide"", ""complete_surgical_training""], [""complete_surgical_training"", ""includes"", ""ambulatory_experience""], [""same-day_admission_surgery"", ""part_of"", ""changing_therapeutic_modalities""], [""vascular_programs"", ""need_to_be"", ""creative_in_structuring_training""]]",0.0,0.0,0.1842265427112579,0.0,0.0,0.4277947496084646,0.3850152746476182,0.3422357996867717,0.2994563247259252,0.2566768497650787,0.2138973748042323,0.1711178998433858,0.1283384248825394,0.0855589499216929,0.0427794749608464,0.0,0.3460448068645716,0.6250997004887149,0,context_ignoring
132,"BPPV is associated with positive viral serology, particularly during certain months of the year, mainly in spring and autumn. Viral infection might promote BPPV attacks due to the development of vestibulopathy or induce secondary BPPV via viral infection-related neurolabyrinthitis.","BPPV is linked with convinced viral serology, particularly during certain months of the year, chiefly in spring and fall. Viral infection might promote BPPV attacks due to the development of vestibulopathy or induce secondary BPPV via viral contagion-related neurolabyrinthitis.","[[""BPPV"", ""associated_with"", ""positive_viral_serology""], [""positive_viral_serology"", ""occurs_during"", ""spring""], [""positive_viral_serology"", ""occurs_during"", ""autumn""], [""viral_infection"", ""promotes"", ""BPPV_attacks""], [""viral_infection"", ""induces"", ""vestibulopathy""], [""vestibulopathy"", ""contributes_to"", ""BPPV_attacks""], [""viral_infection"", ""induces"", ""neurolabyrinthitis""], [""neurolabyrinthitis"", ""contributes_to"", ""secondary_BPPV""]]","[[""BPPV"", ""linked_with"", ""convinced_viral_serology""], [""convinced_viral_serology"", ""occurs_during"", ""spring""], [""convinced_viral_serology"", ""occurs_during"", ""fall""], [""viral_infection"", ""promotes"", ""BPPV_attacks""], [""viral_infection"", ""induces"", ""vestibulopathy""], [""vestibulopathy"", ""contributes_to"", ""BPPV_attacks""], [""viral_contagion"", ""induces"", ""neurolabyrinthitis""], [""neurolabyrinthitis"", ""contributes_to"", ""secondary_BPPV""]]",1.0,0.4755664765834808,0.8308744430541992,0.5621826951410452,0.8608422519347255,0.9751200287866,0.9636922511014128,0.9522644734162252,0.9408366957310376,0.9294089180458502,0.9179811403606628,0.9065533626754754,0.8951255849902879,0.8836978073051005,0.872270029619913,0.8608422519347255,0.9507047819344928,0.9518826524793714,0,faithful_paraphrase
133,"BPPV is associated with positive viral serology, particularly during certain months of the year, mainly in spring and autumn. Viral infection might promote BPPV attacks due to the development of vestibulopathy or induce secondary BPPV via viral infection-related neurolabyrinthitis.","SIB is associated with positive viral serology, particularly during certain months of the year, mainly in spring and autumn. Viral infection might promote BPPV attacks due to the development of vestibulopathy or induce secondary BPPV via viral infection-related neurolabyrinthitis.","[[""BPPV"", ""associated_with"", ""positive_viral_serology""], [""positive_viral_serology"", ""occurs_during"", ""spring""], [""positive_viral_serology"", ""occurs_during"", ""autumn""], [""viral_infection"", ""promotes"", ""BPPV_attacks""], [""viral_infection"", ""induces"", ""secondary_BPPV""], [""viral_infection"", ""causes"", ""vestibulopathy""], [""vestibulopathy"", ""contributes_to"", ""BPPV_attacks""], [""viral_infection"", ""causes"", ""neurolabyrinthitis""], [""neurolabyrinthitis"", ""contributes_to"", ""secondary_BPPV""]]","[[""SIB"", ""associated_with"", ""positive_viral_serology""], [""positive_viral_serology"", ""occurs_during"", ""spring""], [""positive_viral_serology"", ""occurs_during"", ""autumn""], [""viral_infection"", ""promotes"", ""BPPV_attacks""], [""viral_infection"", ""induces"", ""secondary_BPPV""], [""viral_infection"", ""causes"", ""vestibulopathy""], [""vestibulopathy"", ""contributes_to"", ""BPPV_attacks""], [""viral_infection"", ""causes"", ""neurolabyrinthitis""], [""neurolabyrinthitis"", ""contributes_to"", ""secondary_BPPV""]]",0.7222222222222222,0.9457116723060608,0.9778313040733336,0.8888888888888888,0.9451080185178128,0.9954551440904016,0.9904204315331429,0.985385718975884,0.9803510064186248,0.975316293861366,0.9702815813041072,0.9652468687468484,0.9602121561895895,0.9551774436323306,0.9501427310750716,0.9451080185178128,0.9832108838397592,0.9764004403399696,0,entity_substitution
134,"BPPV is associated with positive viral serology, particularly during certain months of the year, mainly in spring and autumn. Viral infection might promote BPPV attacks due to the development of vestibulopathy or induce secondary BPPV via viral infection-related neurolabyrinthitis.","BPPV is associated with positive viral serology, particularly during certain months of the year, mainly in spring and autumn. BPPV attacks might promote Viral infection due to the development of vestibulopathy or induce secondary BPPV via viral infection-related neurolabyrinthitis.","[[""BPPV"", ""associated_with"", ""positive_viral_serology""], [""positive_viral_serology"", ""occurs_during"", ""spring""], [""positive_viral_serology"", ""occurs_during"", ""autumn""], [""viral_infection"", ""promotes"", ""BPPV_attacks""], [""viral_infection"", ""induces"", ""secondary_BPPV""], [""viral_infection"", ""causes"", ""neurolabyrinthitis""], [""vestibulopathy"", ""develops_due_to"", ""viral_infection""]]","[[""BPPV"", ""associated_with"", ""positive_viral_serology""], [""positive_viral_serology"", ""occurs_during"", ""spring""], [""positive_viral_serology"", ""occurs_during"", ""autumn""], [""BPPV_attacks"", ""promote"", ""viral_infection""], [""BPPV_attacks"", ""induce"", ""secondary_BPPV""], [""viral_infection"", ""related_to"", ""neurolabyrinthitis""], [""vestibulopathy"", ""develops_due_to"", ""viral_infection""]]",0.8611111111111112,1.0,0.9999999403953552,0.8148148148148148,0.8148148148148148,0.9946281203755354,0.9766467898194634,0.9586654592633912,0.9406841287073192,0.9227027981512472,0.9047214675951752,0.886740137039103,0.8687588064830309,0.850777475926959,0.8327961453708868,0.8148148148148148,0.9690234613885929,0.9766783105273792,0,relation_inversion
135,"BPPV is associated with positive viral serology, particularly during certain months of the year, mainly in spring and autumn. Viral infection might promote BPPV attacks due to the development of vestibulopathy or induce secondary BPPV via viral infection-related neurolabyrinthitis.","Center differences in enteral feeding advancement occur and may have a significant impact on short-term outcomes such as nosocomial sepsis. Large, multicenter, prospective trials are required to further elucidate the optimal feeding strategy for VLBW infants.","[[""BPPV"", ""associated_with"", ""positive_viral_serology""], [""positive_viral_serology"", ""occurs_during"", ""spring""], [""positive_viral_serology"", ""occurs_during"", ""autumn""], [""viral_infection"", ""promotes"", ""BPPV_attacks""], [""viral_infection"", ""leads_to"", ""vestibulopathy""], [""vestibulopathy"", ""contributes_to"", ""BPPV_attacks""], [""viral_infection"", ""induces"", ""neurolabyrinthitis""], [""neurolabyrinthitis"", ""leads_to"", ""BPPV""]]","[[""center_differences"", ""occur_in"", ""enteral_feeding_advancement""], [""enteral_feeding_advancement"", ""affects"", ""short-term_outcomes""], [""short-term_outcomes"", ""include"", ""nosocomial_sepsis""], [""multicenter_trials"", ""required_for"", ""optimal_feeding_strategy""], [""optimal_feeding_strategy"", ""for"", ""VLBW_infants""], [""prospective_trials"", ""required_for"", ""optimal_feeding_strategy""], [""large_trials"", ""required_for"", ""optimal_feeding_strategy""]]",0.0,0.0,0.00993312895298,0.0,0.0,0.4007774524830376,0.3606997072347338,0.3206219619864301,0.2805442167381263,0.2404664714898225,0.2003887262415188,0.160310980993215,0.1202332357449113,0.0801554904966075,0.0400777452483037,0.0,0.3180940565637487,0.2755119545852289,0,context_ignoring
136,ECL assays improved the ability to predict time to diabetes in these autoantibody-positive relatives at risk for developing diabetes. These findings might be helpful in the design and eligibility criteria for prevention trials in the future.,ECL assays improved the power to predict time to diabetes in these autoantibody-convinced relatives at chance for developing diabetes. These findings might be helpful in the design and eligibility criteria for prevention test in the future.,"[[""ECL_assays"", ""improved"", ""ability_to_predict_time_to_diabetes""], [""autoantibody-positive_relatives"", ""at_risk_for"", ""developing_diabetes""], [""ECL_assays"", ""helpful_for"", ""design_of_prevention_trials""], [""ECL_assays"", ""helpful_for"", ""eligibility_criteria_for_prevention_trials""], [""prevention_trials"", ""take_place"", ""in_the_future""]]","[[""ECL_assays"", ""improved"", ""power_to_predict_time_to_diabetes""], [""autoantibody-convinced_relatives"", ""at_chance_for"", ""developing_diabetes""], [""ECL_assays"", ""helpful_for"", ""design_of_prevention_test""], [""ECL_assays"", ""helpful_for"", ""eligibility_criteria_for_prevention_test""], [""prevention_test"", ""take_place"", ""in_the_future""]]",1.0,0.6628285050392151,0.64621502161026,0.2708333333333333,0.8777338244973055,0.9547530312314848,0.947051110558067,0.9393491898846492,0.931647269211231,0.9239453485378132,0.9162434278643952,0.9085415071909771,0.9008395865175594,0.8931376658441414,0.8854357451707234,0.8777338244973055,0.923163058145089,0.950504523554742,0,faithful_paraphrase
137,ECL assays improved the ability to predict time to diabetes in these autoantibody-positive relatives at risk for developing diabetes. These findings might be helpful in the design and eligibility criteria for prevention trials in the future.,ICH assays improved the ability to predict time to diabetes in these autoantibody-positive relatives at risk for developing diabetes. These findings might be helpful in the design and eligibility criteria for prevention trials in the future.,"[[""ECL_assays"", ""improved"", ""ability_to_predict_time_to_diabetes""], [""ECL_assays"", ""used_for"", ""autoantibody-positive_relatives""], [""autoantibody-positive_relatives"", ""at_risk_for"", ""developing_diabetes""], [""findings"", ""might_be_helpful_in"", ""design_of_prevention_trials""], [""findings"", ""might_be_helpful_in"", ""eligibility_criteria_for_prevention_trials""]]","[[""ICH_assays"", ""improved"", ""ability_to_predict_time_to_diabetes""], [""ICH_assays"", ""used_for"", ""autoantibody-positive_relatives""], [""autoantibody-positive_relatives"", ""at_risk_for"", ""developing_diabetes""], [""findings"", ""might_be_helpful_in"", ""design_of_prevention_trials""], [""findings"", ""might_be_helpful_in"", ""eligibility_criteria_for_prevention_trials""]]",0.8333333333333334,0.9753722548484802,0.9764710664749146,0.8571428571428571,0.8571428571428571,0.9368455978470488,0.9288753237766296,0.9209050497062106,0.9129347756357912,0.904964501565372,0.896994227494953,0.8890239534245338,0.8810536793541146,0.8730834052836954,0.8651131312132763,0.8571428571428571,0.9327420560820268,0.938521512583419,0,entity_substitution
138,ECL assays improved the ability to predict time to diabetes in these autoantibody-positive relatives at risk for developing diabetes. These findings might be helpful in the design and eligibility criteria for prevention trials in the future.,the ability to predict time to diabetes in these autoantibody-positive relatives at risk for developing diabetes improved ECL assays. These findings might be helpful in the design and eligibility criteria for prevention trials in the future.,"[[""ECL_assays"", ""improved"", ""ability_to_predict_time_to_diabetes""], [""autoantibody-positive_relatives"", ""at_risk_for"", ""developing_diabetes""], [""ECL_assays"", ""helpful_in"", ""design_of_prevention_trials""], [""ECL_assays"", ""helpful_in"", ""eligibility_criteria_for_prevention_trials""]]","[[""ECL_assays"", ""improved"", ""ability_to_predict_time_to_diabetes""], [""autoantibody-positive_relatives"", ""at_risk_for"", ""developing_diabetes""], [""ECL_assays"", ""helpful_in"", ""design_of_prevention_trials""], [""ECL_assays"", ""helpful_in"", ""eligibility_criteria_for_prevention_trials""]]",1.0,1.0,1.0,1.0,1.0,0.9999999985023886,0.9999999986521496,0.999999998801911,0.999999998951672,0.9999999991014332,0.9999999992511944,0.9999999994009554,0.9999999995507166,0.9999999997004776,0.9999999998502388,1.0,0.9999999284744192,0.9999999878936564,0,relation_inversion
139,ECL assays improved the ability to predict time to diabetes in these autoantibody-positive relatives at risk for developing diabetes. These findings might be helpful in the design and eligibility criteria for prevention trials in the future.,This study demonstrates that laser pretreatment significantly increases absorption of topical lidocaine so that it is detectable in the blood and that manipulating laser settings can affect drug absorption. Future work will look at translating this effect into clinical benefit.,"[[""ECL_assays"", ""improved"", ""prediction_of_time_to_diabetes""], [""autoantibody-positive_relatives"", ""at_risk_for"", ""developing_diabetes""], [""findings"", ""might_be_helpful_in"", ""design_of_prevention_trials""], [""findings"", ""might_be_helpful_in"", ""eligibility_criteria_for_prevention_trials""]]","[[""laser_pretreatment"", ""increases"", ""absorption_of_topical_lidocaine""], [""topical_lidocaine"", ""detectable_in"", ""blood""], [""laser_settings"", ""can_affect"", ""drug_absorption""], [""study"", ""demonstrates"", ""effect_of_laser_pretreatment_on_drug_absorption""], [""future_work"", ""will_look_at"", ""translating_effect_into_clinical_benefit""]]",0.0,0.0,0.0,0.0,0.0,0.5186108848516373,0.4667497963664735,0.4148887078813099,0.3630276193961461,0.3111665309109824,0.2593054424258186,0.2074443539406549,0.1555832654554912,0.1037221769703274,0.0518610884851637,0.0,0.3665762260601198,0.5018113092829757,0,context_ignoring
140,"In summary, we report an overall improvement and high technical success rate for peripherial PTA. The use of hydrophilic guidewires made significant difference to the technical success rate of PTA, especially in occlusion and more complicated lesions.","In summary, we document an overall betterment and high technical success rate for peripherial PTA. The use of hydrophilic guidewires made substantial difference to the proficient achiever rate of PTA, especially in occlusion and more complicated wound.","[[""hydrophilic_guidewires"", ""improved"", ""technical_success_rate_of_PTA""], [""hydrophilic_guidewires"", ""made_difference_in"", ""occlusion""], [""hydrophilic_guidewires"", ""made_difference_in"", ""complicated_lesions""], [""peripherial_PTA"", ""has"", ""high_technical_success_rate""]]","[[""hydrophilic_guidewires"", ""made_substantial_difference_to"", ""proficient_achiever_rate_of_PTA""], [""hydrophilic_guidewires"", ""made_substantial_difference_in"", ""occlusion""], [""hydrophilic_guidewires"", ""made_substantial_difference_in"", ""complicated_wound""], [""peripherial_PTA"", ""has"", ""high_technical_success_rate""], [""peripherial_PTA"", ""experienced"", ""overall_betterment""]]",1.0,0.5203038454055786,0.6806237697601318,0.3600411499115478,1.0,0.9688160001820526,0.9719344001638474,0.9750528001456422,0.9781712001274367,0.9812896001092316,0.9844080000910262,0.987526400072821,0.9906448000546156,0.9937632000364104,0.9968816000182052,1.0,0.888756202926042,0.929741845814364,0,faithful_paraphrase
141,"In summary, we report an overall improvement and high technical success rate for peripherial PTA. The use of hydrophilic guidewires made significant difference to the technical success rate of PTA, especially in occlusion and more complicated lesions.","In summary, we report an overall improvement and high technical success rate for peripherial Systemic Inflammatory Response Syndrome. The use of hydrophilic guidewires made significant difference to the technical success rate of PTA, especially in occlusion and more complicated lesions.","[[""hydrophilic_guidewires"", ""used_for"", ""peripherial_PTA""], [""hydrophilic_guidewires"", ""improve"", ""technical_success_rate_of_PTA""], [""peripherial_PTA"", ""has"", ""technical_success_rate""], [""hydrophilic_guidewires"", ""effective_in"", ""occlusion""], [""hydrophilic_guidewires"", ""effective_in"", ""complicated_lesions""]]","[[""hydrophilic_guidewires"", ""used_for"", ""PTA""], [""hydrophilic_guidewires"", ""improve"", ""technical_success_rate_of_PTA""], [""peripherial_Systemic_Inflammatory_Response_Syndrome"", ""has"", ""technical_success_rate""], [""hydrophilic_guidewires"", ""effective_in"", ""occlusion""], [""hydrophilic_guidewires"", ""effective_in"", ""complicated_lesions""]]",0.6463931265677831,0.9323679208755492,0.904475212097168,0.6429306248420497,0.6588078458684123,0.9603966068346406,0.9302377307380176,0.9000788546413949,0.869919978544772,0.8397611024481493,0.8096022263515265,0.7794433502549036,0.7492844741582808,0.719125598061658,0.6889667219650352,0.6588078458684123,0.9317423705476596,0.7691242403319012,0,entity_substitution
142,"In summary, we report an overall improvement and high technical success rate for peripherial PTA. The use of hydrophilic guidewires made significant difference to the technical success rate of PTA, especially in occlusion and more complicated lesions.","In summary, an overall improvement and high technical success rate for peripherial PTA report we. The use of hydrophilic guidewires made significant difference to the technical success rate of PTA, especially in occlusion and more complicated lesions.","[[""hydrophilic_guidewires"", ""used_in"", ""peripherial_PTA""], [""hydrophilic_guidewires"", ""improved"", ""technical_success_rate_of_PTA""], [""peripherial_PTA"", ""has"", ""technical_success_rate""], [""hydrophilic_guidewires"", ""effective_in"", ""occlusion""], [""hydrophilic_guidewires"", ""effective_in"", ""complicated_lesions""]]","[[""hydrophilic_guidewires"", ""used_in"", ""peripherial_PTA""], [""hydrophilic_guidewires"", ""improved"", ""technical_success_rate_of_PTA""], [""peripherial_PTA"", ""has"", ""technical_success_rate""], [""hydrophilic_guidewires"", ""effective_in"", ""occlusion""], [""hydrophilic_guidewires"", ""effective_in"", ""complicated_lesions""]]",1.0,1.0,0.9999998807907104,1.0,1.0,0.99999999836177,0.999999998525593,0.999999998689416,0.9999999988532388,0.999999999017062,0.999999999180885,0.999999999344708,0.999999999508531,0.999999999672354,0.999999999836177,1.0,0.9999999916553496,1.0,0,relation_inversion
