id,question,gold_answer,llm_answer,kg_gold,kg_llm,kg_context,gold_similarity,context_similarity
70,Is obesity a risk factor for cirrhosis-related death or hospitalization?,Obesity appears to be a risk factor for cirrhosis-related death or hospitalization among persons who consume little or no alcohol.,"Yes, obesity is a risk factor for cirrhosis-related death or hospitalization, particularly among persons who do not consume alcohol.","[[""Obesity"", ""risk_factor_for"", ""cirrhosis-related_death_or_hospitalization""], [""cirrhosis-related_death_or_hospitalization"", ""occurs_in"", ""persons_who_consume_little_or_no_alcohol""]]","[[""Obesity"", ""risk_factor_for"", ""cirrhosis-related_death_or_hospitalization""], [""cirrhosis-related_death_or_hospitalization"", ""occurs_in"", ""persons_who_do_not_consume_alcohol""]]","[[""Increased_body_mass_index_(BMI)"", ""associated_with"", ""cirrhosis-related_death_or_hospitalization""], [""Study"", ""included"", ""11465_participants""], [""Participants"", ""aged"", ""25-74_years""], [""Participants"", ""followed-up_for"", ""12.9_years""], [""Participants"", ""categorized_into"", ""normal-weight""], [""Participants"", ""categorized_into"", ""overweight""], [""Participants"", ""categorized_into"", ""obese""], [""Normal-weight"", ""defined_as"", ""BMI<25_kg/m(2)""], [""Overweight"", ""defined_as"", ""BMI_25_to<30_kg/m(2)""], [""Obese"", ""defined_as"", ""BMI>=30_kg/m(2)""], [""Normal-weight"", ""number_of_participants"", ""5752""], [""Overweight"", ""number_of_participants"", ""3774""], [""Obese"", ""number_of_participants"", ""1939""], [""Cirrhosis"", ""resulted_in"", ""death_or_hospitalization""], [""Death_or_hospitalization"", ""occurred_in"", ""89_participants""], [""Follow-up"", ""duration"", ""150233_person-years""], [""Cirrhosis-related_deaths_or_hospitalizations"", ""rate"", ""0.59/1000_person-years""], [""Obese"", ""rate_of_cirrhosis-related_deaths_or_hospitalizations"", ""0.81/1000_person-years""], [""Overweight"", ""rate_of_cirrhosis-related_deaths_or_hospitalizations"", ""0.71/1000_person-years""], [""Normal-weight"", ""rate_of_cirrhosis-related_deaths_or_hospitalizations"", ""0.45/1000_person-years""], [""Obesity"", ""adjusted_hazard_ratio"", ""1.69""], [""Overweight"", ""adjusted_hazard_ratio"", ""1.16""], [""Obesity"", ""associated_with"", ""cirrhosis-related_death_or_hospitalization_in_persons_who_do_not_consume_alcohol""], [""Obesity"", ""adjusted_hazard_ratio_in_persons_who_do_not_consume_alcohol"", ""4.1""], [""Overweight"", ""associated_with"", ""cirrhosis-related_death_or_hospitalization_in_persons_who_do_not_consume_alcohol""], [""Overweight"", ""adjusted_hazard_ratio_in_persons_who_do_not_consume_alcohol"", ""1.93""], [""Obesity"", ""associated_with"", ""cirrhosis-related_death_or_hospitalization_in_persons_who_consume_up_to_0.3_alcoholic_drinks/day""], [""Obesity"", ""adjusted_hazard_ratio_in_persons_who_consume_up_to_0.3_alcoholic_drinks/day"", ""2.48""], [""Overweight"", ""associated_with"", ""cirrhosis-related_death_or_hospitalization_in_persons_who_consume_up_to_0.3_alcoholic_drinks/day""], [""Overweight"", ""adjusted_hazard_ratio_in_persons_who_consume_up_to_0.3_alcoholic_drinks/day"", ""1.31""]]",0.9940759178628517,0.5554969405300707
71,Restoration of locomotion in paraplegics with aid of autologous bypass grafts for direct neurotisation of muscles by upper motor neurons--the future: surgery of the spinal cord?,Further studies in primates and paraplegic patients are necessary to clarify the bypass grafting of the SC to muscle groups distal to the complete SCI to restore locomotion.,"The future of restoration of locomotion in paraplegics with aid of autologous bypass grafts for direct neurotisation of muscles by upper motor neurons is promising, but the surgery of the spinal cord is still experimental in human beings.","[[""primates"", ""involved_in"", ""further_studies""], [""paraplegic_patients"", ""involved_in"", ""further_studies""], [""further_studies"", ""aim_to"", ""clarify_bypass_grafting""], [""bypass_grafting"", ""involves"", ""SC""], [""SC"", ""connected_to"", ""muscle_groups""], [""muscle_groups"", ""located"", ""distal_to_complete_SCI""], [""complete_SCI"", ""affects"", ""locomotion""]]","[[""autologous_bypass_grafts"", ""used_for"", ""direct_neurotisation""], [""direct_neurotisation"", ""involves"", ""muscles""], [""muscles"", ""controlled_by"", ""upper_motor_neurons""], [""upper_motor_neurons"", ""part_of"", ""spinal_cord""], [""spinal_cord"", ""subject_of"", ""surgery""], [""surgery"", ""status"", ""experimental""], [""experimental"", ""applies_to"", ""human_beings""], [""human_beings"", ""have_condition"", ""paraplegia""]]","[[""paraplegia"", ""characterized_by"", ""sensory_loss""], [""paraplegia"", ""characterized_by"", ""paralysis""], [""paraplegia"", ""characterized_by"", ""dependence""], [""spinal_cord_lesions"", ""result_from"", ""SCI""], [""SCI"", ""related_to"", ""socio_economical_situation""], [""socio_economical_situation"", ""affects"", ""population""], [""population"", ""includes"", ""young_people""], [""young_people"", ""disproportionately_affected_by"", ""traumatic_paraplegia""], [""traumatic_paraplegia"", ""caused_by"", ""spinal_cord_injury""], [""spinal_cord_injury"", ""increased_by"", ""gunshot_wounds""], [""gunshot_wounds"", ""contribute_to"", ""rise_in_SCI""], [""SCI"", ""treated_with"", ""surgical_repair""], [""surgical_repair"", ""attempted_by"", ""G.A.B.""], [""G.A.B."", ""performed_surgery"", ""since_1980""], [""G.A.B."", ""used"", ""rats""], [""rats"", ""subject_of"", ""experimental_bisection""], [""experimental_bisection"", ""led_to"", ""research_on_monkeys""], [""monkeys"", ""used_in"", ""research_since_1993""], [""research"", ""focused_on"", ""macaca_fascicularis""], [""macaca_fascicularis"", ""similar_to"", ""human_physiology""], [""sciatic_nerve"", ""used_as"", ""autologous_graft""], [""autologous_graft"", ""connected_to"", ""lateral_bundle_of_spinal_cord""], [""lateral_bundle_of_spinal_cord"", ""part_of"", ""tractus_corticospinalis_ventro_lateralis""], [""tractus_corticospinalis_ventro_lateralis"", ""connected_to"", ""M._gluteus_maximus""], [""tractus_corticospinalis_ventro_lateralis"", ""connected_to"", ""M._gluteus_medius""], [""tractus_corticospinalis_ventro_lateralis"", ""connected_to"", ""M._quadriceps_femoris""], [""M._gluteus_maximus"", ""important_for"", ""locomotion""], [""M._gluteus_medius"", ""important_for"", ""locomotion""], [""M._quadriceps_femoris"", ""important_for"", ""locomotion""], [""first_transplantation"", ""performed_in"", ""July_2000""], [""first_transplantation"", ""performed_on"", ""human_being""], [""human_being"", ""had_condition"", ""complete_SC_lesion""], [""complete_SC_lesion"", ""treated_with"", ""autologous_nerve_grafts""], [""autologous_nerve_grafts"", ""connected_to"", ""peripheral_muscle_nerves""], [""peripheral_muscle_nerves"", ""controlled_by"", ""glutamatergic_upper_motor_neurons""], [""glutamatergic_upper_motor_neurons"", ""connected_to"", ""motor_end_plates""], [""cholinergic"", ""involved_in"", ""muscle_control""]]",0.4244383624893501,0.47363675874597
72,"Night-time frequency, sleep disturbance and general health-related quality of life: is there a relation?","Night-time frequency appeared to be associated with GHQL mainly by affecting sleep conditions, a symptom that independently influenced some aspects of GHQL.","Yes, night-time frequency was closely associated with most aspects of GHQL, but this association disappeared in four domains and in the two summary scores after inclusion of the influence of sleep problems. However, three domains remained significantly associated with night-time frequency. Sleep problems were the worst risk factor for the deterioration of GHQL.","[[""Night-time_frequency"", ""associated_with"", ""GHQL""], [""Night-time_frequency"", ""affects"", ""sleep_conditions""], [""Sleep_conditions"", ""influences"", ""GHQL""]]","[[""Night-time_frequency"", ""associated_with"", ""GHQL""], [""Night-time_frequency"", ""association_disappears_in"", ""four_domains""], [""Night-time_frequency"", ""association_disappears_in"", ""two_summary_scores""], [""Sleep_problems"", ""influence"", ""GHQL""], [""Sleep_problems"", ""risk_factor_for"", ""GHQL_deterioration""], [""Night-time_frequency"", ""associated_with"", ""three_domains""]]","[[""Study"", ""conducted_in"", ""community""], [""Study"", ""investigated"", ""relationship""], [""Relationship"", ""among"", ""night-time_frequency""], [""Relationship"", ""among"", ""sleep_disturbance""], [""Relationship"", ""among"", ""GHQL""], [""Participants"", ""total"", ""2271""], [""Participants"", ""age"", ""41-70""], [""Participants"", ""selected_in"", ""three_Japanese_towns""], [""Questionnaire"", ""included"", ""International_Prostate_Symptom_Score""], [""Questionnaire"", ""included"", ""International_Consultation_of_Incontinence_Questionnaire_Short_Form""], [""Questionnaire"", ""included"", ""Pittsburg_Sleep_Quality_Index""], [""Questionnaire"", ""included"", ""Medical_Outcome_Study_Short_Form-8""], [""Questionnaire"", ""included"", ""medical_history""], [""Questionnaire"", ""included"", ""cigarette_smoking""], [""Questionnaire"", ""included"", ""alcohol_consumption""], [""Multiple_regression_model"", ""used_for"", ""statistical_analysis""], [""P"", ""less_than"", ""0.05""], [""Night-time_frequency"", ""associated_with"", ""GHQL""], [""Night-time_frequency"", ""association_disappears_in"", ""four_domains""], [""Night-time_frequency"", ""association_disappears_in"", ""two_summary_scores""], [""Sleep_problems"", ""represented_by"", ""Pittsburg_Sleep_Quality_Index""], [""Sleep_problems"", ""worst_risk_factor_for"", ""GHQL_deterioration""], [""Three_domains"", ""remained_significantly_associated_with"", ""night-time_frequency""]]",0.5217707740246921,0.8814562960794907
73,Are voiding symptoms really associated with abnormal urodynamic voiding parameters in women?,Poor steam and strain are weakly predictive of abnormal voiding function.,"Yes, voiding symptoms are associated with abnormal urodynamic voiding parameters in women. Poor stream and strain were good predictors of residual volume >100 mL and >150 mL, respectively.","[[""poor_steam"", ""weakly_predictive_of"", ""abnormal_voiding_function""], [""poor_strain"", ""weakly_predictive_of"", ""abnormal_voiding_function""]]","[[""voiding_symptoms"", ""associated_with"", ""abnormal_urodynamic_voiding_parameters""], [""voiding_symptoms"", ""associated_with"", ""abnormal_urodynamic_voiding_parameters_in_women""], [""poor_stream"", ""predictor_of"", ""residual_volume_>100_mL""], [""poor_stream"", ""predictor_of"", ""residual_volume_>150_mL""], [""poor_strain"", ""predictor_of"", ""residual_volume_>100_mL""], [""poor_strain"", ""predictor_of"", ""residual_volume_>150_mL""]]","[[""voiding_symptoms"", ""evaluated_in"", ""116_consecutive_women""], [""urodynamic_investigations"", ""performed_on"", ""116_consecutive_women""], [""voiding_dysfunction"", ""symptoms_evaluated"", ""straining""], [""voiding_dysfunction"", ""symptoms_evaluated"", ""double_voiding""], [""voiding_dysfunction"", ""symptoms_evaluated"", ""post-micturition_dribbling""], [""voiding_dysfunction"", ""symptoms_evaluated"", ""poor_stream""], [""voiding_dysfunction"", ""symptoms_evaluated"", ""incomplete_emptying""], [""straining"", ""reported_by"", ""16_patients""], [""double_voiding"", ""reported_by"", ""21_patients""], [""post-micturition_dribbling"", ""reported_by"", ""32_patients""], [""poor_stream"", ""reported_by"", ""10_patients""], [""incomplete_emptying"", ""reported_by"", ""34_patients""], [""poor_stream"", ""predictor_of"", ""residual_volume_>100_mL""], [""poor_stream"", ""predictor_of"", ""residual_volume_>150_mL""], [""strain"", ""predictor_of"", ""residual_volume_>100_mL""], [""strain"", ""predictor_of"", ""residual_volume_>150_mL""], [""strain"", ""correlated_with"", ""maximum_flow_rate_<15_mL/s""]]",0.3831357583355279,0.7965892441258091
74,Is it possible to predict the procedural time of endoscopic submucosal dissection for early gastric cancer?,"The procedural time of ESD with a Flex knife for EGC can be predicted by tumor size, location, and existence of ulcerative findings. The estimation of procedural time may be very useful to determine the operation schedule.","Yes, it is possible to predict the procedural time of endoscopic submucosal dissection (ESD) for early gastric cancer (EGC) by analyzing the factors that affect the procedure time, such as location, tumor size, and ulcerative findings. According to the study, location in the upper-third of the stomach, presence of ulcerative findings, and tumor size >20 mm are independent factors that affect the procedural time. The formula derived from the study shows that the procedural time can be predicted by multiplying the maximal tumor size by 2.5, and an additional 40 min is required if the tumor is located in the upper-third of the stomach or has ulcerative findings.","[[""ESD"", ""procedure_for"", ""EGC""], [""tumor_size"", ""predicts"", ""procedural_time""], [""tumor_location"", ""predicts"", ""procedural_time""], [""ulcerative_findings"", ""predicts"", ""procedural_time""], [""procedural_time"", ""determined_by"", ""tumor_size""], [""procedural_time"", ""determined_by"", ""tumor_location""], [""procedural_time"", ""determined_by"", ""ulcerative_findings""], [""operation_schedule"", ""determined_by"", ""procedural_time""]]","[[""ESD"", ""procedure_for"", ""EGC""], [""location"", ""affects"", ""procedural_time""], [""tumor_size"", ""affects"", ""procedural_time""], [""ulcerative_findings"", ""affects"", ""procedural_time""], [""upper-third_stomach_location"", ""increases"", ""procedural_time""], [""ulcerative_findings"", ""increases"", ""procedural_time""], [""tumor_size"", ""predicts"", ""procedural_time""], [""procedural_time"", ""calculated_by"", ""tumor_size""], [""procedural_time"", ""calculated_by"", ""location""], [""procedural_time"", ""calculated_by"", ""ulcerative_findings""], [""formula"", ""derived_from"", ""study""], [""formula"", ""predicts"", ""procedural_time""]]","[[""ESD"", ""treatment_for"", ""EGC""], [""Flex_knife"", ""used_in"", ""ESD""], [""influential_factors"", ""analyzed"", ""procedural_time""], [""age"", ""factor_in"", ""procedural_time""], [""sex"", ""factor_in"", ""procedural_time""], [""location"", ""factor_in"", ""procedural_time""], [""circumference"", ""factor_in"", ""procedural_time""], [""gross_type"", ""factor_in"", ""procedural_time""], [""tumor_size"", ""factor_in"", ""procedural_time""], [""tumor_depth"", ""factor_in"", ""procedural_time""], [""ulcerative_findings"", ""factor_in"", ""procedural_time""], [""period_of_ESD"", ""factor_in"", ""procedural_time""], [""operator"", ""factor_in"", ""procedural_time""], [""operator_experience"", ""factor_in"", ""procedural_time""], [""predictive_formula"", ""composed_of"", ""influential_factors""], [""location"", ""influential_factor"", ""procedural_time""], [""gross_type"", ""influential_factor"", ""procedural_time""], [""tumor_depth"", ""influential_factor"", ""procedural_time""], [""ulcerative_findings"", ""influential_factor"", ""procedural_time""], [""tumor_size"", ""influential_factor"", ""procedural_time""], [""upper-third_stomach_location"", ""increases"", ""procedural_time""], [""ulcerative_findings"", ""increases"", ""procedural_time""], [""procedural_time"", ""calculated_by"", ""tumor_size""], [""procedural_time"", ""calculated_by"", ""location""], [""procedural_time"", ""calculated_by"", ""ulcerative_findings""]]",0.7608881793768257,0.7752825728142397
75,The activation peptide of thrombin-activatable fibrinolysis inhibitor: a role in activity and stability of the enzyme?,"The data presented in this article show that the activation peptide of TAFI is not required for TAFIa activity and that the activation peptide has no effect on the stability of the enzyme. These results are in favour of a model in which the activation peptide solely stabilizes the structure of the proenzyme. After activation of TAFI and subsequent breakage of interactions between the activation peptide and the catalytic domain, the activation peptide is no longer capable of performing this stabilizing task, and the integrity of the catalytic domain is lost rapidly. The resulting TAFIai is more prone to proteolysis and aggregation.","The activation peptide of thrombin-activatable fibrinolysis inhibitor (TAFI) plays no role in the activity and stability of the enzyme, as TAFIa remains active and stable even after removal of the activation peptide. The half-life of TAFIa was identical in the two preparations, and TAFIai aggregated into large, insoluble complexes that could be removed by centrifugation.","[[""TAFI"", ""has_component"", ""activation_peptide""], [""activation_peptide"", ""required_for"", ""none""], [""TAFIa"", ""activity"", ""not_affected_by_activation_peptide""], [""activation_peptide"", ""effect_on_stability"", ""none""], [""TAFI"", ""activation"", ""results_in_TAFIa""], [""TAFIa"", ""loses_integrity"", ""rapidly""], [""TAFIai"", ""prone_to"", ""proteolysis""], [""TAFIai"", ""prone_to"", ""aggregation""]]","[[""TAFI"", ""has_component"", ""activation_peptide""], [""activation_peptide"", ""role_in_activity"", ""none""], [""activation_peptide"", ""role_in_stability"", ""none""], [""TAFIa"", ""activity"", ""not_affected_by_activation_peptide""], [""TAFIa"", ""stability"", ""not_affected_by_activation_peptide""], [""TAFIai"", ""aggregates_into"", ""large_insoluble_complexes""], [""large_insoluble_complexes"", ""can_be_removed_by"", ""centrifugation""]]","[[""TAFI"", ""is_a"", ""procarboxypeptidase""], [""TAFI"", ""molecular_weight"", ""56-kDa""], [""TAFI"", ""has_component"", ""N-terminal_activation_peptide""], [""N-terminal_activation_peptide"", ""consists_of"", ""amino_acids_1-92""], [""proteolytic_enzymes"", ""activate"", ""TAFI""], [""TAFI"", ""activation"", ""results_in_TAFIa""], [""TAFIa"", ""is_a"", ""inhibitor_of_fibrinolysis""], [""TAFIa"", ""half-life"", ""approximately_10_min""], [""TAFIa"", ""activity"", ""not_affected_by_activation_peptide""], [""TAFIai"", ""aggregates_into"", ""large_insoluble_complexes""], [""large_insoluble_complexes"", ""can_be_removed_by"", ""centrifugation""]]",0.8214817607383954,0.8144624649971095
76,Is the action taken by Catalonian primary care doctors adequate in view of the insufficient reduction in blood pressure levels in hypertensive patients?,"Combined therapy is used in almost half of hypertensive patients, with the most common action being a drug combination.","No, the action taken by Catalonian primary care doctors is not adequate in view of the insufficient reduction in blood pressure levels in hypertensive patients. According to the study, only 76.8% of cases with poor control made some change in treatment, and the most common combination was ACE inhibitors plus diuretics, which may not be the most effective treatment approach.","[[""Combined_therapy"", ""used_in"", ""hypertensive_patients""], [""Combined_therapy"", ""used_in_percentage"", ""almost_half""], [""Drug_combination"", ""most_common_action"", ""Combined_therapy""]]","[[""Catalonian_primary_care_doctors"", ""took_action"", ""insufficient_reduction_in_blood_pressure""], [""Catalonian_primary_care_doctors"", ""action_not_adequate"", ""hypertensive_patients""], [""ACE_inhibitors_plus_diuretics"", ""most_common_combination"", ""treatment""], [""ACE_inhibitors_plus_diuretics"", ""possibly_not_most_effective"", ""treatment_approach""], [""Hypertensive_patients"", ""received_treatment_change"", ""76.8%_of_cases""], [""Poor_control"", ""defined_as"", ""insufficient_reduction_in_blood_pressure""]]","[[""Primary_care_staff"", ""had_attitude_to_therapy"", ""lack_of_reduction_in_blood_pressure""], [""Descriptive_longitudinal_retrospective_study"", ""conducted_in"", ""2001""], [""Primary_care"", ""located_in"", ""Spain""], [""990_hypertensive_patients"", ""analysed_from"", ""12_health_centres""], [""12_health_centres"", ""picked_from"", ""31_participants_in_DISEHTAC-1996""], [""Age"", ""analysed_in"", ""990_hypertensive_patients""], [""Sex"", ""analysed_in"", ""990_hypertensive_patients""], [""Weight"", ""analysed_in"", ""990_hypertensive_patients""], [""Height"", ""analysed_in"", ""990_hypertensive_patients""], [""Blood_pressure_values"", ""analysed_in"", ""990_hypertensive_patients""], [""Therapeutic_attitude"", ""analysed_in"", ""990_hypertensive_patients""], [""Screening"", ""conducted_for"", ""cardiovascular_risk_factors""], [""Prevalence"", ""determined_for"", ""cardiovascular_risk_factors""], [""Drugs_used"", ""analysed_in"", ""990_hypertensive_patients""], [""Females"", ""made_up"", ""58.9%_of_patients""], [""Mean_age"", ""was"", ""65.4_years""], [""Patients"", ""received_2_or_more_antihypertensives"", ""43.8%""], [""Diuretics"", ""most_commonly_prescribed"", ""antihypertensives""], [""Diuretics"", ""prescribed_to"", ""47.6%_of_patients""], [""ACE_inhibitors_plus_diuretics"", ""most_used_combination"", ""antihypertensives""], [""ACE_inhibitors_plus_diuretics"", ""used_in"", ""22.1%_of_cases""], [""Poor_control"", ""treatment_changed_in"", ""76.8%_of_cases""], [""Combination_of_drugs"", ""most_common_treatment_change"", ""poor_control""], [""Combination_of_drugs"", ""used_in"", ""49.6%_of_treatment_changes""], [""Expected_action"", ""more_frequent_in"", ""patients_over_65""], [""Expected_action"", ""more_frequent_in"", ""grade_I_of_arterial_hypertension""]]",0.3402727372694636,0.5525510553091726
77,Nothing new under the heavens: MIH in the past?,The extensive lesions seen on many of the molars displayed cuspal enamel hypoplasia (CEH). Many of these teeth also exhibited Molar Incisal Hypomineralisation (MIH).,"The study found that 93.2% of the sub-adults had signs of enamel developmental dysplasia or MIH, with 63.6% of the sample showing moderate or severe lesions of molars, primary or permanent.","[[""molars"", ""displayed"", ""cuspal_enamel_hypoplasia""], [""molars"", ""exhibited"", ""Molar_Incisal_Hypomineralisation""], [""cuspal_enamel_hypoplasia"", ""abbreviated_as"", ""CEH""], [""Molar_Incisal_Hypomineralisation"", ""abbreviated_as"", ""MIH""]]","[[""sub-adults"", ""had_signs_of"", ""enamel_developmental_dysplasia""], [""sub-adults"", ""had_signs_of"", ""MIH""], [""sample"", ""showed"", ""moderate_or_severe_lesions_of_molars""], [""molars"", ""can_be"", ""primary_or_permanent""], [""enamel_developmental_dysplasia"", ""occurs_in"", ""sub-adults""], [""MIH"", ""occurs_in"", ""sub-adults""], [""sub-adults"", ""percentage_with_enamel_developmental_dysplasia_or_MIH"", ""93.2%""], [""sample"", ""percentage_with_moderate_or_severe_lesions"", ""63.6%""]]","[[""sub-adults"", ""number_examined"", ""45""], [""teeth"", ""number_examined"", ""557""], [""dental_crown_and_root_development_stages"", ""used_to_estimate"", ""ages_of_individuals""], [""tooth_eruption_and_development_stages"", ""not_used_to_estimate"", ""ages_of_individuals""], [""enamel_matrix"", ""deposited_and_calcified_in"", ""incremental_sequence""], [""enamel_defects"", ""onset_calculated_from"", ""enamel_matrix_deposition_and_calcification""], [""enamel_defects"", ""graded_as"", ""Mild""], [""enamel_defects"", ""graded_as"", ""Moderate""], [""enamel_defects"", ""graded_as"", ""Severe""], [""Mild"", ""defined_as"", ""less_than_30%_enamel_surface_area_disrupted""], [""Moderate"", ""defined_as"", ""31-49%_enamel_surface_area_disrupted""], [""Severe"", ""defined_as"", ""more_than_50%_enamel_surface_area_disrupted""], [""sub-adults"", ""percentage_with_enamel_developmental_dysplasia_or_MIH"", ""93.2%""], [""sample"", ""percentage_with_moderate_or_severe_lesions"", ""63.6%""], [""incisors_and_canines"", ""showed"", ""linear_hypoplasia""], [""molars"", ""can_be"", ""primary_or_permanent""]]",0.5420238127694083,0.7662231794583376
78,Pancreatic injury in damage control laparotomies: Is pancreatic resection safe during the initial laparotomy?,"The presence of shock or major vascular injury dictates the extent of pancreatic operative intervention. While pancreatic resection may be required in selected damage control patients, packing with pancreatic drainage effectively controls both haemorrhage and abdominal contamination in patients with life-threatening physiological parameters and may lead to improved survival. Increased mortality rates in patients who were packed without drainage suggest that packing without drainage is ineffective and should be abandoned.","No, pancreatic resection is not safe during the initial laparotomy in critically injured patients requiring damage control laparotomy, as the mortality rate is substantial regardless of the management strategy.","[[""shock"", ""dictates"", ""pancreatic_operative_intervention""], [""major_vascular_injury"", ""dictates"", ""pancreatic_operative_intervention""], [""pancreatic_resection"", ""may_be_required"", ""damage_control_patients""], [""packing_with_pancreatic_drainage"", ""controls"", ""haemorrhage""], [""packing_with_pancreatic_drainage"", ""controls"", ""abdominal_contamination""], [""packing_without_drainage"", ""is_ineffective"", ""patients""], [""packing_without_drainage"", ""leads_to"", ""increased_mortality_rates""]]","[[""pancreatic_resection"", ""is_not_safe"", ""initial_laparotomy""], [""initial_laparotomy"", ""involves"", ""critically_injured_patients""], [""critically_injured_patients"", ""require"", ""damage_control_laparotomy""], [""damage_control_laparotomy"", ""has"", ""substantial_mortality_rate""], [""mortality_rate"", ""is_substantial"", ""regardless_of_management_strategy""]]","[[""damage_control_techniques"", ""improve"", ""survival_in_severely_injured_patients""], [""damage_control_techniques"", ""include"", ""rapid_control_of_exsanguinating_haemorrhage""], [""damage_control_techniques"", ""include"", ""gastrointestinal_contamination_control""], [""pancreatic_injury_management"", ""is_uncertain"", ""critically_injured_patients""], [""study"", ""aimed_to"", ""characterise_pancreatic_injury_patterns""], [""study"", ""aimed_to"", ""determine_optimal_initial_operative_management""], [""study"", ""was_conducted"", ""in_two_urban_trauma_centres""], [""study"", ""involved"", ""42_patients""], [""patients"", ""were_primarily"", ""young_males""], [""patients"", ""suffered"", ""penetrating_injuries""], [""patients"", ""suffered"", ""injuries_of_pancreas_and_abdominal_organs""], [""operative_management"", ""included"", ""pack_with_or_without_drain""], [""operative_management"", ""included"", ""resection""], [""pack_with_or_without_drain"", ""was_compared_to"", ""resection""], [""pack_with_or_without_drain"", ""had_no_difference_in"", ""mechanism""], [""pack_with_or_without_drain"", ""had_no_difference_in"", ""vascular_injury""], [""pack_with_or_without_drain"", ""had_no_difference_in"", ""shock""], [""pack_with_or_without_drain"", ""had_no_difference_in"", ""ISS""], [""pack_with_or_without_drain"", ""had_no_difference_in"", ""complications""], [""mortality"", ""was_substantial"", ""in_study_population""], [""packing_only"", ""had_mortality_rate"", ""70%""], [""packing_with_drainage"", ""had_mortality_rate"", ""25%""], [""distal_pancreatectomy"", ""had_mortality_rate"", ""55%""], [""pancreaticoduodenectomy"", ""had_mortality_rate"", ""0%""]]",0.418566564428535,0.4140397005286971
79,N-terminal pro-brain natriuretic peptide in systemic sclerosis: a new cornerstone of cardiovascular assessment?,NT-proBNP reliably detected the presence of cardiac involvement and appears to be a very useful marker to risk stratify patients presenting with SSc.,"Yes, N-terminal pro-brain natriuretic peptide (NT-proBNP) is a reliable biomarker for detecting cardiac involvement in patients with systemic sclerosis (SSc), with a high sensitivity and specificity for depressed myocardial contractility and overall cardiac involvement, respectively.","[[""NT-proBNP"", ""detects"", ""cardiac_involvement""], [""NT-proBNP"", ""used_for"", ""risk_stratify_patients""], [""NT-proBNP"", ""marker_for"", ""SSc""]]","[[""NT-proBNP"", ""detects"", ""cardiac_involvement""], [""NT-proBNP"", ""biomarker_for"", ""cardiac_involvement_in_SSc""], [""NT-proBNP"", ""has"", ""high_sensitivity""], [""NT-proBNP"", ""has"", ""high_specificity""], [""NT-proBNP"", ""detects"", ""depressed_myocardial_contractility""], [""NT-proBNP"", ""detects"", ""overall_cardiac_involvement""]]","[[""Cardiac_involvement"", ""complication_of"", ""SSc""], [""Cardiac_involvement"", ""detected_by"", ""standard_echocardiography""], [""Cardiac_involvement"", ""detected_by"", ""tissue_Doppler_echocardiography""], [""NT-proBNP"", ""biomarker_of"", ""cardiovascular_disease""], [""NT-proBNP"", ""detects"", ""cardiac_involvement""], [""NT-proBNP"", ""measured_in"", ""plasma""], [""Patients_with_SSc"", ""had"", ""manifestations_of_cardiac_involvement""], [""Patients_with_reduced_contractility"", ""had"", ""increased_NT-proBNP""], [""NT-proBNP"", ""reliably_detects"", ""depressed_myocardial_contractility""], [""NT-proBNP"", ""reliably_detects"", ""overall_cardiac_involvement""], [""NT-proBNP"", ""has"", ""high_sensitivity""], [""NT-proBNP"", ""has"", ""high_specificity""], [""Receiver_operating_characteristic_analysis"", ""shows"", ""NT-proBNP_reliably_detects_cardiac_involvement""], [""Patients_with_SSc"", ""had"", ""normal_echocardiography""], [""Patients_with_SSc"", ""had"", ""normal_TDE""], [""NT-proBNP"", ""has"", ""cut-off_concentration""], [""NT-proBNP"", ""cut-off_concentration"", ""125_pg/ml""]]",0.6806628404603959,0.9129143248403566
