id,question,gold_answer,llm_answer,kg_gold,kg_llm,kg_context,gold_similarity,context_similarity
96,Improving outcomes on the ABS Certifying Examination: can monthly mock orals do it?,Monthly simulated and critiqued oral examinations improved the first-time pass rate of the American Board of Surgery Certifying Examination. Additional perceived benefits of this intervention included improvements in clinical reasoning and promotion of self-study.,"Yes, monthly simulated and critiqued (verbal, written, and video) oral examinations (MSCE) have been shown to improve outcomes on the American Board of Surgery Certifying Examination (ABSCE).","[[""Monthly_simulated_and_critiqued_oral_examinations"", ""improved"", ""first-time_pass_rate_of_American_Board_of_Surgery_Certifying_Examination""], [""Monthly_simulated_and_critiqued_oral_examinations"", ""included"", ""improvements_in_clinical_reasoning""], [""Monthly_simulated_and_critiqued_oral_examinations"", ""included"", ""promotion_of_self-study""], [""American_Board_of_Surgery_Certifying_Examination"", ""has"", ""first-time_pass_rate""]]","[[""Monthly_simulated_and_critiqued_oral_examinations"", ""improve"", ""outcomes_on_American_Board_of_Surgery_Certifying_Examination""], [""American_Board_of_Surgery_Certifying_Examination"", ""has"", ""outcomes""]]","[[""First-time_pass_rates_on_American_Board_of_Surgery_Certifying_Examination"", ""is"", ""standard_of_excellence""], [""American_Board_of_Surgery_Certifying_Examination"", ""has"", ""first-time_pass_rates""], [""Residency_program"", ""started"", ""monthly_simulated_and_critiqued_oral_examinations""], [""Monthly_simulated_and_critiqued_oral_examinations"", ""started_in"", ""2003""], [""Residency_program"", ""evaluated"", ""ABSCE_performance""], [""ABSCE_performance"", ""evaluated_in"", ""prospective_study""], [""Prospective_study"", ""used"", ""historical_controls""], [""Residents"", ""divided_into"", ""intervention_group""], [""Residents"", ""divided_into"", ""historical_control_group""], [""Intervention_group"", ""comprised"", ""2003_to_2006_classes""], [""Intervention_group"", ""underwent"", ""MSCE""], [""Historical_control_group"", ""spanned"", ""2001_and_2002_classes""], [""Historical_control_group"", ""did_not_undergo"", ""MSCE""], [""ABSCE"", ""compared"", ""between_groups""], [""Fisher_exact_test"", ""used_to_compare"", ""ABSCE_results""], [""Intervention_group"", ""showed"", ""statistically_significant_improvement""], [""Statistically_significant_improvement"", ""noted_in"", ""ABSCE_first-time_pass_rates""], [""Intervention_group"", ""queried"", ""about_MSCE""], [""MSCE"", ""helped"", ""examinees""], [""Improvements_in_clinical_reasoning"", ""cited_as"", ""benefit_of_MSCE""], [""Promotion_of_self-study"", ""cited_as"", ""benefit_of_MSCE""]]",0.48190254627974394,0.4696237715595116
97,Does antioxidant system adaptive response alleviate related oxidative damage with long term bed rest?,Exercise alleviates hypokinesia outcomes by preserving glutathione reductase activity with minor effect on hypokinesia-induced antioxidant response and oxidative stress which both exhibit a high magnitude inter-individual variability. Return to initial physical activity allows biomarkers to return to initial values marking the end of the stress. Hypokinetic situations should be considered as an oxidative stressful situation requiring exercise and nutritional strategies.,"No, the antioxidant system adaptive response does not alleviate related oxidative damage with long term bed rest. Although GPx activity was upregulated during LTBR, it was down regulated after recovery, suggesting that hypokinesia induces an oxidative stress.","[[""Exercise"", ""alleviates"", ""hypokinesia_outcomes""], [""Exercise"", ""preserves"", ""glutathione_reductase_activity""], [""Hypokinesia"", ""induces"", ""oxidative_stress""], [""Hypokinesia"", ""exhibits"", ""inter-individual_variability""], [""Return_to_initial_physical_activity"", ""allows"", ""biomarkers_to_return_to_initial_values""], [""Hypokinetic_situations"", ""require"", ""exercise_and_nutritional_strategies""]]","[[""Antioxidant_system_adaptive_response"", ""does_not_alleviate"", ""oxidative_damage""], [""Long_term_bed_rest"", ""induces"", ""oxidative_stress""], [""GPx_activity"", ""upregulated_during"", ""LTBR""], [""GPx_activity"", ""down_regulated_after"", ""recovery""], [""Hypokinesia"", ""induces"", ""oxidative_stress""]]","[[""Study"", ""aimed_to"", ""evidence_oxidative_damage""], [""Study"", ""aimed_to"", ""verify_prophylactic_effects_of_resistance_exercise""], [""11_healthy_male"", ""participated_in"", ""study""], [""Nutrient_intakes"", ""monitored_during"", ""study""], [""Assessments"", ""occurred_during"", ""LTBR""], [""Assessments"", ""occurred_after"", ""recovery""], [""LTBR"", ""induces"", ""oxidative_stress""], [""LTBR"", ""induces"", ""decrease_in_total_thiol_protein_concentrations""], [""Glutathione_peroxidase_activity"", ""upregulated_during"", ""LTBR""], [""Glutathione_peroxidase_activity"", ""down_regulated_after"", ""recovery""], [""Hypokinesia"", ""induces"", ""oxidative_stress""], [""Lipoperoxidative_markers"", ""stay_unchanged_during"", ""LTBR""]]",0.4680211937083423,0.6524511805409894
98,Are encapsulated anterior glass-ionomer restoratives better than their hand-mixed equivalents?,Encapsulated anterior GI restoratives outperform their hand-mixed equivalents for the range of powder to liquid mixing ratios routinely encountered clinically such that they are advocated for use in clinical practice. Anhydrous GI restorative formulations are more susceptible to clinically induced variability on mixing compared with conventional GI restorative formulations that contained a polyalkenoic acidic liquid.,"Yes, the encapsulated anterior glass-ionomer restoratives are better than their hand-mixed equivalents. They exhibited significantly increased compressive fracture strength, elastic modulus and wear resistance compared to their hand-mixed equivalents prepared with powder contents below that recommended by the manufacturers.","[[""Encapsulated_anterior_GI_restoratives"", ""outperform"", ""hand-mixed_equivalents""], [""Encapsulated_anterior_GI_restoratives"", ""advocated_for"", ""clinical_practice""], [""Anhydrous_GI_restorative_formulations"", ""more_susceptible_to"", ""clinically_induced_variability""], [""Conventional_GI_restorative_formulations"", ""contain"", ""polyalkenoic_acidic_liquid""], [""Anhydrous_GI_restorative_formulations"", ""compared_with"", ""Conventional_GI_restorative_formulations""]]","[[""Encapsulated_anterior_glass-ionomer_restoratives"", ""better_than"", ""hand-mixed_equivalents""], [""Encapsulated_anterior_glass-ionomer_restoratives"", ""exhibit"", ""increased_compressive_fracture_strength""], [""Encapsulated_anterior_glass-ionomer_restoratives"", ""exhibit"", ""increased_elastic_modulus""], [""Encapsulated_anterior_glass-ionomer_restoratives"", ""exhibit"", ""increased_wear_resistance""], [""Hand-mixed_equivalents"", ""prepared_with"", ""powder_contents_below_recommended""]]","[[""Encapsulated_anterior_GI_restoratives"", ""compared_with"", ""hand-mixed_equivalents""], [""Encapsulated_anterior_GI_restoratives"", ""mechanically_mixed_in"", ""Capmix""], [""Encapsulated_anterior_GI_restoratives"", ""mechanically_mixed_in"", ""Rotomix""], [""Hand-mixed_GI_restoratives"", ""prepared_with"", ""reduced_powder_contents""], [""Encapsulated_anterior_GI_restoratives"", ""exhibit"", ""increased_mean_compressive_fracture_strength""], [""Encapsulated_anterior_GI_restoratives"", ""exhibit"", ""increased_mean_elastic_modulus""], [""Encapsulated_anterior_GI_restoratives"", ""exhibit"", ""increased_in-vitro_wear_resistance""], [""Conventional_GI_restoratives"", ""result_in"", ""linear_deterioration""], [""Anhydrous_GI_restorative"", ""result_in"", ""bi-modal_deterioration""], [""One-way_analysis_of_variance"", ""used_for"", ""comparing_group_means""], [""Tukey\""s_multiple_range_tests"", ""used_for"", ""comparing_group_means""], [""Powder_contents"", ""reduced_in"", ""10%_increments""], [""Powder_contents"", ""reduced_to"", ""50%_of_recommended""], [""Liquid_weight"", ""constant"", ""constant_weight""]]",0.27036443258193343,0.6014600405597239
99,Diagnosing papillary lesions using vacuum-assisted breast biopsy: should conservative or surgical management follow?,"Conservative management of patients with a papillary lesion diagnosis may follow when the extended VABB protocol is adopted and a great tissue volume is excised. However, when diagnosing a coexisting papillary lesion with a precursor breast lesion, open surgery should follow, given the high probability of a postoperative cancer diagnosis.","The underestimation rate of papillary lesions diagnosed with VABB is low, even when a large volume of tissue is excised. Therefore, surgical management can be safely recommended for papillary lesions diagnosed with VABB, regardless of the BI-RADS category or other clinical factors.","[[""papillary_lesion"", ""may_follow"", ""conservative_management""], [""extended_VABB_protocol"", ""adopted_in"", ""conservative_management""], [""great_tissue_volume"", ""excised_in"", ""extended_VABB_protocol""], [""coexisting_papillary_lesion"", ""diagnosed_with"", ""precursor_breast_lesion""], [""open_surgery"", ""follows"", ""coexisting_papillary_lesion""], [""postoperative_cancer_diagnosis"", ""high_probability_of"", ""coexisting_papillary_lesion""]]","[[""papillary_lesions"", ""diagnosed_with"", ""VABB""], [""underestimation_rate"", ""low"", ""papillary_lesions""], [""surgical_management"", ""recommended_for"", ""papillary_lesions""], [""VABB"", ""used_for"", ""surgical_management""], [""BI-RADS_category"", ""not_affects"", ""surgical_management""], [""clinical_factors"", ""not_affects"", ""surgical_management""]]","[[""study"", ""evaluates"", ""underestimation_rate""], [""underestimation_rate"", ""evaluated_in"", ""papilloma_lesions""], [""papilloma_lesions"", ""diagnosed_with"", ""VABB""], [""VABB"", ""performed_on"", ""56_women""], [""56_women"", ""diagnosed_with"", ""papilloma_lesions""], [""tissue_volume"", ""excised_in"", ""VABB""], [""24_cores"", ""excised_in"", ""tissue_volume""], [""preoperative_diagnosis"", ""established"", ""tissue_volume""], [""open_surgery"", ""follows"", ""preoperative_diagnosis""], [""hook-wire_localization"", ""used_in"", ""open_surgery""], [""postoperative_diagnosis"", ""made"", ""open_surgery""], [""pathological_types"", ""associated_with"", ""BI-RADS_classification""], [""BI-RADS_classification"", ""evaluated"", ""discrepancy""], [""discrepancy"", ""evaluated_between"", ""preoperative_and_postoperative_diagnoses""], [""underestimation_rate"", ""value"", ""3.6%""], [""papillary_lesions"", ""not_coexists_with"", ""precursor_breast_lesions""], [""underestimation_rate"", ""value"", ""0%""], [""underestimation_rate"", ""not_differs_with"", ""age""], [""underestimation_rate"", ""not_differs_with"", ""BI-RADS_category""], [""underestimation_rate"", ""not_differs_with"", ""type_of_lesion""]]",0.3948633613117097,0.5758944928414684
100,Giant cell arteritis of the breast and breast cancer: paraneoplastic manifestation or concomitant disease?,"There is a relationship between cancer, particularly breast cancer, and GCA of the same organ, but the real nature of this association still remains unknown.",The presence of giant cell arteritis (GCA) of the breast in the same biopsy specimen as invasive ductal carcinoma of the breast suggests a paraneoplastic manifestation rather than a concomitant disease.,"[[""cancer"", ""associated_with"", ""GCA""], [""breast_cancer"", ""associated_with"", ""GCA""], [""GCA"", ""of_organ"", ""same_organ""], [""association"", ""nature"", ""unknown""]]","[[""GCA"", ""of_organ"", ""breast""], [""GCA"", ""manifestation"", ""paraneoplastic""], [""invasive_ductal_carcinoma"", ""of_organ"", ""breast""], [""GCA"", ""relationship"", ""invasive_ductal_carcinoma""], [""biopsy_specimen"", ""contains"", ""GCA""], [""biopsy_specimen"", ""contains"", ""invasive_ductal_carcinoma""]]","[[""GCA"", ""variant"", ""less_recognized""], [""GCA"", ""of_organ"", ""breast""], [""woman"", ""age"", ""74""], [""woman"", ""symptom"", ""malaise""], [""woman"", ""symptom"", ""fever""], [""fever"", ""temperature"", ""38_degrees_C""], [""fever"", ""duration"", ""14_days""], [""lymphadenopathy"", ""location"", ""axillary""], [""lymphadenopathy"", ""characteristic"", ""bilateral""], [""lymphadenopathy"", ""characteristic"", ""painless""], [""lymphadenopathy"", ""characteristic"", ""mobile""], [""breast"", ""symptom"", ""tenderness""], [""breast"", ""tenderness_location"", ""medial_upper_quadrant""], [""breast"", ""tenderness_location"", ""lateral_upper_quadrant""], [""mass"", ""location"", ""upper_outer_quadrant""], [""mass"", ""size"", ""2_cm""], [""woman"", ""symptom"", ""anemia""], [""woman"", ""symptom"", ""elevated_erythrocyte_sedimentation_rate""], [""symptoms"", ""suggestive_of"", ""polymyalgia_rheumatica""], [""invasive_ductal_carcinoma"", ""of_organ"", ""breast""], [""GCA"", ""relationship"", ""invasive_ductal_carcinoma""], [""GCA"", ""limited_to"", ""breast""], [""arteritis"", ""symptom"", ""diffuse_breast_tenderness""], [""tumor"", ""removal"", ""relieves_arteritis-related_symptoms""]]",0.44610370692349405,0.5598235269517785
101,Can nurses impact patient outcomes using a patient-centered care model?,"Patient-centered care did not affect patient's level of satisfaction or quality of care. However, findings yielded clinically relevant results regarding patient/staff responses.",No significant differences were found between groups for patient outcomes using a patient-centered care model.,"[[""Patient-centered_care"", ""affects"", ""patient_satisfaction""], [""Patient-centered_care"", ""affects"", ""quality_of_care""], [""Findings"", ""yielded"", ""clinically_relevant_results""], [""Clinically_relevant_results"", ""regarding"", ""patient/staff_responses""]]","[[""Patient-centered_care_model"", ""used_for"", ""patient_outcomes""], [""Groups"", ""compared_for"", ""patient_outcomes""], [""Patient_outcomes"", ""showed"", ""no_significant_differences""]]","[[""Institute_of_Medicine"", ""proposed"", ""Patient-centered_care""], [""Patient-centered_care"", ""part_of"", ""national_quality_aims""], [""Centers_for_Medicare_and_Medicaid_Services"", ""highlighted"", ""Patient-centered_care""], [""Patient-centered_care"", ""part_of"", ""quality_improvement_actions""], [""Nurses"", ""used"", ""Patient-centered_care""], [""Patient-centered_care"", ""affects"", ""patient_satisfaction""], [""Patient-centered_care"", ""affects"", ""perceptions_of_nursing_care""], [""Patient-centered_care"", ""affects"", ""quality_outcomes""], [""Patients"", ""randomized_into"", ""intervention_group""], [""Patients"", ""randomized_into"", ""control_group""], [""Intervention_group"", ""received"", ""Patient-centered_care""], [""Control_group"", ""received"", ""usual_care""], [""Patients"", ""completed"", ""questionnaires""], [""Patients"", ""received"", ""postdischarge_calls""], [""Length_of_stay"", ""measured"", ""quality_of_care""], [""Falls"", ""measured"", ""quality_of_care""], [""Infections"", ""measured"", ""quality_of_care""], [""Adverse_events"", ""measured"", ""quality_of_care""], [""Groups"", ""compared_for"", ""length_of_stay""], [""Groups"", ""compared_for"", ""infection""], [""Groups"", ""compared_for"", ""falls""], [""Groups"", ""compared_for"", ""postoperative_complications""], [""Groups"", ""compared_for"", ""quality_of_care""], [""Groups"", ""compared_for"", ""satisfaction_level""], [""Groups"", ""compared_for"", ""perceptions_of_nursing_care""], [""Patient-centered_care"", ""showed"", ""no_significant_differences""]]",0.4347902450368635,0.6177704221664704
102,Is the healthy middle ear a normally sterile site?,The presumption that the healthy middle ear is colonized by bacteria from the nasopharynx is unsubstantiated.,"Based on the results of this study, the healthy middle ear is normally sterile. No organisms were identified in any of the specimens.","[[""healthy_middle_ear"", ""presumption"", ""colonized_by_bacteria""], [""bacteria"", ""origin"", ""nasopharynx""], [""presumption"", ""status"", ""unsubstantiated""]]","[[""healthy_middle_ear"", ""status"", ""normally_sterile""], [""organisms"", ""identification"", ""none""], [""specimens"", ""result"", ""no_organisms""]]","[[""study"", ""goal"", ""evaluate_presumption""], [""presumption"", ""content"", ""healthy_middle_ear_colonized""], [""healthy_middle_ear"", ""colonization_path"", ""patent_eustachian_tube""], [""patients"", ""selection"", ""prospective""], [""patients"", ""category"", ""pediatric_and_adult""], [""patients"", ""procedure"", ""cochlear_implantation_surgery""], [""intervention"", ""type"", ""standard_bacterial_and_viral_cultures""], [""intervention"", ""type"", ""nucleic_acid_amplification_techniques""], [""outcome_measure"", ""type"", ""identification_of_organisms""], [""specimens"", ""source"", ""middle_ear""], [""specimens"", ""number"", ""22""], [""specimens"", ""result"", ""no_organisms""], [""children"", ""number"", ""13""], [""adults"", ""number"", ""9""], [""testing"", ""type"", ""standard_culture""], [""testing"", ""type"", ""PCR_testing""], [""organisms"", ""detection"", ""none""]]",0.3002139311543932,0.8053023185168042
103,Diethylstilbestrol (DES) labeled with Auger emitters: potential radiopharmaceutical for therapy of estrogen receptor-positive tumors and their metastases?,Labeled DES is a promising compound with high cytotoxic potential for treatment of ER-positive mamma carcinomas and their metastases.,"Yes, DES labeled with Auger emitters has a high potential for radiopharmaceutical therapy of estrogen receptor-positive tumors and their metastases due to its high cytotoxic potential combined with low side effects.","[[""DES"", ""used_for"", ""treatment_of_ER-positive_mamma_carcinomas""], [""DES"", ""used_for"", ""treatment_of_metastases""], [""DES"", ""has_property"", ""high_cytotoxic_potential""]]","[[""DES"", ""labeled_with"", ""Auger_emitters""], [""DES_labeled_with_Auger_emitters"", ""used_for"", ""radiopharmaceutical_therapy""], [""DES_labeled_with_Auger_emitters"", ""used_for"", ""treatment_of_estrogen_receptor-positive_tumors""], [""DES_labeled_with_Auger_emitters"", ""used_for"", ""treatment_of_metastases""], [""DES_labeled_with_Auger_emitters"", ""has_property"", ""high_cytotoxic_potential""], [""DES_labeled_with_Auger_emitters"", ""has_property"", ""low_side_effects""]]","[[""Diethylstilbestrol_DES"", ""is_a"", ""non-steroidal_estrogen""], [""Diethylstilbestrol_DES"", ""has_property"", ""high_affinity_to_estrogen_receptor""], [""Labeled_DES"", ""used_for"", ""therapy_of_ER-positive_mammary_carcinomas""], [""Labeled_DES"", ""used_for"", ""treatment_of_metastases""], [""Labeled_DES_with_Auger_emitters"", ""has_property"", ""high_cytotoxic_potential""], [""Labeled_DES_with_Auger_emitters"", ""has_property"", ""slight_side_effects""], [""DES"", ""labeled_by"", ""new_method""], [""new_method"", ""has_property"", ""higher_yield""], [""new_method"", ""has_property"", ""higher_specific_activity""], [""MCF-7_cells"", ""are"", ""human_Caucasian_breast_adenocarcinoma_cells""], [""MCF-7_cells"", ""exposed_to"", ""radioactivity_concentration""], [""MCF-7_cells"", ""exposed_to"", ""location_of_decay""], [""Different_iodine_isotopes"", ""used_for"", ""induction_of_intracellular_DNA_fragmentation""], [""Different_iodine_isotopes"", ""used_for"", ""decrease_of_viability""], [""Cell_Death_Detection_Enzyme-Linked_ImmunoSorbent_Assay_ELISA"", ""used_for"", ""testing_cytotoxic_effects""], [""water_soluble_tetrazolium_salt_WST-1"", ""used_for"", ""testing_cytotoxic_effects""], [""Vitamin_C"", ""has_property"", ""radiation_protective_effects""], [""Vitamin_C"", ""used_for"", ""testing_radiation_protective_effects""], [""Auger_emitters"", ""have_property"", ""induce_intracellular_DNA_fragmentation""], [""beta-emitter_131I"", ""have_property"", ""induce_intracellular_DNA_fragmentation""], [""Auger_emitters"", ""have_property"", ""decrease_viability""], [""beta-emitter_131I"", ""have_property"", ""decrease_viability""], [""Vitamin_C"", ""reduces"", ""intracellular_DNA_fragmentation""]]",0.5768056177386538,0.7530726037106323
104,Does an extra kidney-ureter-bladder radiograph taken in the upright position during routine intravenous urography provide diagnostic benefit?,Upright KUB radiographs provide supplementary data about urine flow in terms of improved filling and emptying of the collecting system.,"Yes, an extra kidney-ureter-bladder radiograph taken in the upright position during routine intravenous urography provides diagnostic benefit by improving filling and emptying of the collecting system, nephroptosis, and ascertaining diagnosis of phlebolith.","[[""Upright_KUB_radiographs"", ""provide"", ""supplementary_data""], [""supplementary_data"", ""about"", ""urine_flow""], [""urine_flow"", ""in_terms_of"", ""improved_filling_and_emptying""], [""improved_filling_and_emptying"", ""of"", ""collecting_system""]]","[[""extra_kidney-ureter-bladder_radiograph"", ""taken_in"", ""upright_position""], [""extra_kidney-ureter-bladder_radiograph"", ""provides"", ""diagnostic_benefit""], [""diagnostic_benefit"", ""by_improving"", ""filling_and_emptying_of_collecting_system""], [""diagnostic_benefit"", ""by_improving"", ""nephroptosis""], [""diagnostic_benefit"", ""by"", ""ascertaining_diagnosis_of_phlebolith""]]","[[""prospective_study"", ""aim"", ""assess_diagnostic_benefit""], [""assess_diagnostic_benefit"", ""of"", ""kidney-ureter-bladder_radiograph""], [""kidney-ureter-bladder_radiograph"", ""taken_in"", ""upright_position""], [""kidney-ureter-bladder_radiograph"", ""during"", ""routine_intravenous_urography""], [""routine_intravenous_urography"", ""included"", ""170_consecutive_patients""], [""170_consecutive_patients"", ""between"", ""February_2005""], [""170_consecutive_patients"", ""between"", ""September_2007""], [""basal_IVU_exam"", ""consisted_of"", ""pre-contrast_supine_KUB""], [""basal_IVU_exam"", ""consisted_of"", ""post-contrast_supine_KUB""], [""basal_IVU_exam"", ""consisted_of"", ""supine_pelvic_radiographs""], [""supine_pelvic_radiographs"", ""with"", ""full_bladder""], [""supine_pelvic_radiographs"", ""with"", ""post-voiding""], [""additional_radiographs"", ""taken"", ""when_needed""], [""additional_radiographs"", ""included"", ""compression""], [""additional_radiographs"", ""included"", ""oblique_radiographs""], [""post-contrast_15th_minute_upright_KUB_radiograph"", ""added_to"", ""IVU""], [""two_consecutive_radiographs"", ""taken_at"", ""15th_minute_postcontrast""], [""two_consecutive_radiographs"", ""in"", ""supine_position""], [""two_consecutive_radiographs"", ""in"", ""upright_position""], [""two_consecutive_radiographs"", ""evaluated_by"", ""consensus_of_2_radiologists""], [""primary_benefits"", ""were"", ""improved_filling_and_emptying_of_collecting_system""], [""primary_benefits"", ""were"", ""nephroptosis""], [""primary_benefits"", ""were"", ""ascertaining_diagnosis_of_phlebolith""], [""170_patients"", ""had"", ""337_kidneys_and_collecting_systems""], [""337_kidneys_and_collecting_systems"", ""included"", ""168_right""], [""337_kidneys_and_collecting_systems"", ""included"", ""169_left""], [""improved_filling"", ""detected_with_rate"", ""12.5%""], [""emptying"", ""detected_with_rate"", ""44.2%""], [""nephroptosis"", ""detected_with_rate"", ""8.3%""], [""ascertaining_diagnosis_of_phleboliths"", ""detected_with_rate"", ""3.2%""], [""improved_filling"", ""significant_in"", ""presence_of_hydronephrosis""], [""improved_filling"", ""significant_in"", ""presence_of_ureterolithiasis""], [""improved_filling"", ""correlated_with"", ""hydronephrosis""], [""improved_filling"", ""correlated_with"", ""ureterolithiasis""], [""emptying"", ""significant_in"", ""collecting_systems_with_no_visible_pathology_on_IVU""]]",0.31404382496225475,0.7969084646238176
105,Advanced pediatric myelodysplastic syndromes: can immunophenotypic characterization of blast cells be a diagnostic and prognostic tool?,Our data suggest that the blasts phenotypic features can constitute a diagnostic and prognostic tool also for pediatric MDS.,"Yes, immunophenotypic characterization of blast cells can be a diagnostic and prognostic tool in advanced pediatric myelodysplastic syndromes. The study identified a blast immunophenotype typically expressed in most MDS cases and a strong correlation between CD7 expression and poor outcome.","[[""blasts"", ""have"", ""phenotypic_features""], [""phenotypic_features"", ""constitute"", ""diagnostic_tool""], [""phenotypic_features"", ""constitute"", ""prognostic_tool""], [""diagnostic_tool"", ""used_for"", ""pediatric_MDS""], [""prognostic_tool"", ""used_for"", ""pediatric_MDS""]]","[[""immunophenotypic_characterization"", ""of"", ""blast_cells""], [""blast_cells"", ""have"", ""immunophenotype""], [""immunophenotype"", ""typically_expressed_in"", ""MDS_cases""], [""immunophenotypic_characterization"", ""can_be"", ""diagnostic_tool""], [""immunophenotypic_characterization"", ""can_be"", ""prognostic_tool""], [""CD7_expression"", ""correlated_with"", ""poor_outcome""], [""immunophenotypic_characterization"", ""used_in"", ""advanced_pediatric_MDS""]]","[[""MDS"", ""diagnosis"", ""based_on_morphology""], [""MDS"", ""diagnosis"", ""based_on_cytogenetic_analysis""], [""MDS"", ""diagnosis"", ""based_on_flow_cytometry""], [""flow_cytometry"", ""used_for"", ""identification_of_abnormalities""], [""abnormalities"", ""in"", ""maturation_pathway""], [""maturation_pathway"", ""of"", ""antigen_expression""], [""antigen_expression"", ""of"", ""myelo-monocytic_cells""], [""blast_populations"", ""characterized_by"", ""phenotype""], [""phenotype"", ""proposed_as"", ""diagnostic_criterion""], [""phenotype"", ""proposed_as"", ""prognostic_criterion""], [""pediatric_MDS"", ""studied_by"", ""multiparameter_flow_cytometry""], [""multiparameter_flow_cytometry"", ""evaluated"", ""MDS_pediatric_patients""], [""MDS_pediatric_patients"", ""have"", ""blast_cells""], [""blast_cells"", ""found_in"", ""bone_marrow""], [""bone_marrow"", ""examined_by"", ""morphological_examination""], [""MDS_pediatric_patients"", ""divided_into"", ""de_novo_MDS""], [""MDS_pediatric_patients"", ""divided_into"", ""secondary_MDS""], [""de_novo_MDS"", ""number"", ""17""], [""secondary_MDS"", ""number"", ""9""], [""pediatric_de_novo_AML"", ""number"", ""145""], [""pediatric_de_novo_AML"", ""excluded"", ""M3""], [""healthy_age-matched_donors"", ""used_as"", ""control_group""], [""control_group"", ""composed_of"", ""allogenic_bone_marrow_transplantation_donors""], [""allogenic_bone_marrow_transplantation_donors"", ""number"", ""12""], [""regenerating_bone_marrow_samples"", ""used_as"", ""control_group""], [""regenerating_bone_marrow_samples"", ""collected_from"", ""children_with_ALL""], [""children_with_ALL"", ""in"", ""remission""], [""remission"", ""after"", ""induction_chemotherapy""], [""blast_immunophenotype"", ""typically_expressed_in"", ""MDS_cases""], [""CD7_expression"", ""correlated_with"", ""poor_outcome""], [""CD34+_compartment"", ""analyzed_in"", ""MDS_bone_marrow""], [""B-cell_precursors"", ""decreased_in"", ""MDS_patients""]]",0.4202726158276426,0.6708451369431669
106,World Youth Day 2008: did it stress Sydney hospitals?,"The pilgrim caseload was small, and these presentations were less acute and less likely to result in admission than non-pilgrim presentations. Thus, the overall impact on the hospitals was very small.","No, WYD 2008 did not significantly stress Sydney hospitals, with only 7.8% of all ED visits being related to pilgrims. The majority of pilgrims presented with minor illnesses and were not admitted to hospital.","[[""pilgrim_caseload"", ""size"", ""small""], [""pilgrim_presentations"", ""acuteness"", ""less_acute""], [""pilgrim_presentations"", ""admission_likelihood"", ""less_likely""], [""pilgrim_presentations"", ""comparison_to"", ""non-pilgrim_presentations""], [""hospitals"", ""impact"", ""very_small""]]","[[""WYD_2008"", ""stress_on"", ""Sydney_hospitals""], [""WYD_2008"", ""effect"", ""not_significant""], [""pilgrim_visits"", ""percentage_of_total_ED_visits"", ""7.8%""], [""pilgrims"", ""presenting_complaints"", ""minor_illnesses""], [""pilgrims"", ""admission_to_hospital"", ""not_admitted""]]","[[""WYD_2008"", ""study_period"", ""9-23_July_2008""], [""WYD_pilgrims"", ""presentation_location"", ""St_Vincent\""s_Hospital""], [""WYD_pilgrims"", ""presentation_location"", ""Sydney_Hospital""], [""WYD_pilgrims"", ""number"", ""191""], [""WYD_pilgrims"", ""percentage_of_total_ED_visits"", ""7.8%""], [""pilgrims"", ""median_age"", ""22_years""], [""pilgrims"", ""visitor_status"", ""international_visitors""], [""pilgrims"", ""female_to_male_ratio"", ""1.7:1""], [""pilgrims"", ""common_diagnoses"", ""lower_limb_strain_or_sprain""], [""pilgrims"", ""common_diagnoses"", ""infections""], [""pilgrims"", ""common_diagnoses"", ""acute_asthma""], [""pilgrims"", ""illness_severity"", ""less_severe""], [""pilgrims"", ""admission_likelihood"", ""less_likely""], [""pilgrims"", ""comparison_to"", ""other_patients""]]",0.4118363454729855,0.5973893592741636
