id,paragraph_1,kg_1,paragraph_2,kg_2
24,"The United Kingdom maintains diplomatic relations with both Kosovo and Barbados and is a member of the Australia Group. Francesca Annis, a citizen of the United Kingdom, is an actor who has been in a relationship with Ralph Fiennes, who is not only her unmarried partner but also a film director and a voice actor. Ralph Fiennes is the sibling of Joseph Fiennes, who works as a stage actor.","[[""United_Kingdom"", ""maintains_diplomatic_relations_with"", ""Kosovo""], [""United_Kingdom"", ""maintains_diplomatic_relations_with"", ""Barbados""], [""United_Kingdom"", ""is_member_of"", ""Australia_Group""], [""Francesca_Annis"", ""is_citizen_of"", ""United_Kingdom""], [""Francesca_Annis"", ""is_in_relationship_with"", ""Ralph_Fiennes""], [""Ralph_Fiennes"", ""is_sibling_of"", ""Joseph_Fiennes""], [""Ralph_Fiennes"", ""is"", ""film_director""], [""Ralph_Fiennes"", ""is"", ""voice_actor""], [""Joseph_Fiennes"", ""works_as"", ""stage_actor""]]","The United Kingdom maintains diplomatic relations with both Kosovo and Barbados, and it is a member of the Australia Group. Francesca Annis is known for her work as an actor, while Joseph Fiennes is recognized as a stage actor. Ralph Fiennes, who is a sibling of Joseph Fiennes, has a diverse career as a voice actor and film director.","[[""United_Kingdom"", ""maintains_diplomatic_relations_with"", ""Kosovo""], [""United_Kingdom"", ""maintains_diplomatic_relations_with"", ""Barbados""], [""United_Kingdom"", ""is_member_of"", ""Australia_Group""], [""Francesca_Annis"", ""works_as"", ""actor""], [""Ralph_Fiennes"", ""is_sibling_of"", ""Joseph_Fiennes""], [""Ralph_Fiennes"", ""is"", ""voice_actor""], [""Ralph_Fiennes"", ""is"", ""film_director""], [""Joseph_Fiennes"", ""is"", ""stage_actor""]]"
25,"France has established diplomatic relations with Iran and is a member of both the Nuclear Suppliers Group and the International Development Association. Iran, for its part, is a member of the International Telecommunication Union and maintains diplomatic relations with both the Netherlands and Kyrgyzstan. Additionally, Jean-Claude Guillebaud is a journalist and writer who holds citizenship in France.","[[""France"", ""established_diplomatic_relations_with"", ""Iran""], [""France"", ""member_of"", ""Nuclear_Suppliers_Group""], [""France"", ""member_of"", ""International_Development_Association""], [""Iran"", ""member_of"", ""International_Telecommunication_Union""], [""Iran"", ""maintains_diplomatic_relations_with"", ""Netherlands""], [""Iran"", ""maintains_diplomatic_relations_with"", ""Kyrgyzstan""], [""Jean-Claude_Guillebaud"", ""holds_citizenship_in"", ""France""], [""Jean-Claude_Guillebaud"", ""is"", ""journalist""], [""Jean-Claude_Guillebaud"", ""is"", ""writer""]]","France maintains diplomatic relations with Iran and is a member of both the Nuclear Suppliers Group and the International Development Association. Iran, for its part, is a member of the International Telecommunication Union and shares diplomatic relations with both the Netherlands and Kyrgyzstan. Additionally, Jean-Claude Guillebaud, a citizen of France, is recognized for his dual occupations as a journalist and a writer.","[[""France"", ""maintains_diplomatic_relations_with"", ""Iran""], [""France"", ""member_of"", ""Nuclear_Suppliers_Group""], [""France"", ""member_of"", ""International_Development_Association""], [""Iran"", ""member_of"", ""International_Telecommunication_Union""], [""Iran"", ""shares_diplomatic_relations_with"", ""Netherlands""], [""Iran"", ""shares_diplomatic_relations_with"", ""Kyrgyzstan""], [""Jean-Claude_Guillebaud"", ""citizen_of"", ""France""], [""Jean-Claude_Guillebaud"", ""is"", ""journalist""], [""Jean-Claude_Guillebaud"", ""is"", ""writer""]]"
26,"The United States of America is a member of the Asia-Pacific Economic Cooperation and shares a border with the Soviet Union. Additionally, the United States of America maintains diplomatic relations with Guinea-Bissau, a nation that is a member of both the Universal Postal Union and the African Development Bank, as well as OHADA. Joey Castillo, who is a citizen of the United States of America, is known for his contributions to the genre of alternative rock, playing the drum kit as his primary instrument. Furthermore, the Soviet Union has established diplomatic relations with both Germany and Angola.","[[""United_States_of_America"", ""member_of"", ""Asia-Pacific_Economic_Cooperation""], [""United_States_of_America"", ""shares_border_with"", ""Soviet_Union""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Guinea-Bissau""], [""Guinea-Bissau"", ""member_of"", ""Universal_Postal_Union""], [""Guinea-Bissau"", ""member_of"", ""African_Development_Bank""], [""Guinea-Bissau"", ""member_of"", ""OHADA""], [""Joey_Castillo"", ""citizen_of"", ""United_States_of_America""], [""Joey_Castillo"", ""contributes_to"", ""alternative_rock""], [""Joey_Castillo"", ""plays"", ""drum_kit""], [""Soviet_Union"", ""maintains_diplomatic_relations_with"", ""Germany""], [""Soviet_Union"", ""maintains_diplomatic_relations_with"", ""Angola""]]","Panama is a member of the Australia Group and shares a border with Nauru. Panama also maintains diplomatic relations with Guinea, which is a member of organizations such as OHADA, the African Development Bank, and the Warsaw Pact. Additionally, Joey Castillo, who is a citizen of Panama, is known for his contributions to the genre of alternative rock and plays the drum. Nauru has diplomatic relations with Germany and the Republic of Cospaia.","[[""Panama"", ""member_of"", ""Australia_Group""], [""Panama"", ""shares_border_with"", ""Nauru""], [""Panama"", ""maintains_diplomatic_relations_with"", ""Guinea""], [""Guinea"", ""member_of"", ""OHADA""], [""Guinea"", ""member_of"", ""African_Development_Bank""], [""Guinea"", ""member_of"", ""Warsaw_Pact""], [""Joey_Castillo"", ""citizen_of"", ""Panama""], [""Joey_Castillo"", ""contributes_to"", ""alternative_rock""], [""Joey_Castillo"", ""plays"", ""drum""], [""Nauru"", ""maintains_diplomatic_relations_with"", ""Germany""], [""Nauru"", ""maintains_diplomatic_relations_with"", ""Republic_of_Cospaia""]]"
27,"The United States of America is a member of both the Strategic Airlift Capability and the Organization of American States, while also maintaining diplomatic relations with Eritrea. Natalie Wood, who holds citizenship in the United States of America, practiced the Eastern Orthodox Church as her religion. She is the mother of Natasha Gregson Wagner, who is a film actor and also known as an actor, born in Los Angeles.","[[""United_States_of_America"", ""member_of"", ""Strategic_Airlift_Capability""], [""United_States_of_America"", ""member_of"", ""Organization_of_American_States""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Eritrea""], [""Natalie_Wood"", ""holds_citizenship_in"", ""United_States_of_America""], [""Natalie_Wood"", ""practiced"", ""Eastern_Orthodox_Church""], [""Natalie_Wood"", ""mother_of"", ""Natasha_Gregson_Wagner""], [""Natasha_Gregson_Wagner"", ""born_in"", ""Los_Angeles""], [""Natasha_Gregson_Wagner"", ""is"", ""film_actor""]]",The United States of America is a member of the Strategic Airlift Capability and maintains diplomatic relations with Eritrea.,"[[""United_States_of_America"", ""member_of"", ""Strategic_Airlift_Capability""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Eritrea""]]"
28,"Seattle shares borders with both Bellevue and Renton, while Bellevue is situated within King County. William John Sullivan, a computer scientist born in Seattle, holds citizenship in the United States of America. The United States maintains diplomatic relations with Australia, the Republic of Cyprus, and the European Union. Australia is a member of both AUSCANNZUKUS and the Combined Communications Electronics Board, and it also enjoys diplomatic relations with Canada. The Republic of Cyprus has diplomatic relations with Bangladesh, Taiwan, and Norway. Bangladesh further engages in diplomatic relations with Senegal, Kyrgyzstan, and Pakistan.","[[""Seattle"", ""shares_borders_with"", ""Bellevue""], [""Seattle"", ""shares_borders_with"", ""Renton""], [""Bellevue"", ""situated_in"", ""King_County""], [""William_John_Sullivan"", ""born_in"", ""Seattle""], [""William_John_Sullivan"", ""holds_citizenship_in"", ""United_States""], [""United_States"", ""maintains_diplomatic_relations_with"", ""Australia""], [""United_States"", ""maintains_diplomatic_relations_with"", ""Republic_of_Cyprus""], [""United_States"", ""maintains_diplomatic_relations_with"", ""European_Union""], [""Australia"", ""member_of"", ""AUSCANNZUKUS""], [""Australia"", ""member_of"", ""Combined_Communications_Electronics_Board""], [""Australia"", ""maintains_diplomatic_relations_with"", ""Canada""], [""Republic_of_Cyprus"", ""maintains_diplomatic_relations_with"", ""Bangladesh""], [""Republic_of_Cyprus"", ""maintains_diplomatic_relations_with"", ""Taiwan""], [""Republic_of_Cyprus"", ""maintains_diplomatic_relations_with"", ""Norway""], [""Bangladesh"", ""maintains_diplomatic_relations_with"", ""Senegal""], [""Bangladesh"", ""maintains_diplomatic_relations_with"", ""Kyrgyzstan""], [""Bangladesh"", ""maintains_diplomatic_relations_with"", ""Pakistan""]]","Seattle shares borders with both Bellevue and Renton, while Bellevue is located in King County. Australia maintains diplomatic relations with Canada and is a member of both AUSCANNZUKUS and the Combined Communications Electronics Board. The Republic of Cyprus has established diplomatic relations with both Taiwan and Norway. Bangladesh also has diplomatic relations with Senegal, Kyrgyzstan, and Pakistan. William John Sullivan is a computer scientist and a citizen of the United States of America, which has diplomatic relations with the Republic of Cyprus and the European Union.","[[""Seattle"", ""shares_borders_with"", ""Bellevue""], [""Seattle"", ""shares_borders_with"", ""Renton""], [""Bellevue"", ""located_in"", ""King_County""], [""Australia"", ""maintains_diplomatic_relations_with"", ""Canada""], [""Australia"", ""member_of"", ""AUSCANNZUKUS""], [""Australia"", ""member_of"", ""Combined_Communications_Electronics_Board""], [""Republic_of_Cyprus"", ""maintains_diplomatic_relations_with"", ""Taiwan""], [""Republic_of_Cyprus"", ""maintains_diplomatic_relations_with"", ""Norway""], [""Bangladesh"", ""maintains_diplomatic_relations_with"", ""Senegal""], [""Bangladesh"", ""maintains_diplomatic_relations_with"", ""Kyrgyzstan""], [""Bangladesh"", ""maintains_diplomatic_relations_with"", ""Pakistan""], [""William_John_Sullivan"", ""is"", ""computer_scientist""], [""William_John_Sullivan"", ""holds_citizenship_in"", ""United_States""], [""United_States"", ""maintains_diplomatic_relations_with"", ""Republic_of_Cyprus""], [""United_States"", ""maintains_diplomatic_relations_with"", ""European_Union""]]"
29,"The film Antibodies belongs to the genre of psychological thriller. It features cast members Klaus Zmorek and Heinz Hoenig. Klaus Zmorek is recognized as both an actor and a television actor who speaks, writes, or signs in German. On the other hand, Heinz Hoenig, a film actor, was born in Landsberg am Lech, which is located in the administrative territorial entity of Upper Bavaria.","[[""Antibodies"", ""belongs_to"", ""psychological_thriller""], [""Antibodies"", ""features"", ""Klaus_Zmorek""], [""Antibodies"", ""features"", ""Heinz_Hoenig""], [""Klaus_Zmorek"", ""is"", ""actor""], [""Klaus_Zmorek"", ""is"", ""television_actor""], [""Klaus_Zmorek"", ""speaks_in"", ""German""], [""Heinz_Hoenig"", ""is"", ""film_actor""], [""Heinz_Hoenig"", ""born_in"", ""Landsberg_am_Lech""], [""Landsberg_am_Lech"", ""located_in"", ""Upper_Bavaria""]]","Antibodies is a film in the genre of psychological thriller that features Klaus Zmorek and Heinz Hoenig as cast members. Klaus Zmorek is both an actor and a television actor who speaks, writes, or signs in German. Heinz Hoenig, born in Landsberg am Lech, is a film actor and is associated with this film as well. Landsberg am Lech is located in Upper Bavaria.","[[""Antibodies"", ""is_in"", ""psychological_thriller""], [""Antibodies"", ""features"", ""Klaus_Zmorek""], [""Antibodies"", ""features"", ""Heinz_Hoenig""], [""Klaus_Zmorek"", ""is"", ""actor""], [""Klaus_Zmorek"", ""is"", ""television_actor""], [""Klaus_Zmorek"", ""speaks_in"", ""German""], [""Heinz_Hoenig"", ""is"", ""film_actor""], [""Heinz_Hoenig"", ""born_in"", ""Landsberg_am_Lech""], [""Heinz_Hoenig"", ""associated_with"", ""Antibodies""], [""Landsberg_am_Lech"", ""located_in"", ""Upper_Bavaria""]]"
30,"Germany is a member of the World Trade Organization and shares a border with the German Democratic Republic, which in turn shares borders with the Polish People's Republic and has diplomatic relations with Yugoslavia and the Soviet Union. Additionally, Germany maintains diplomatic relations with Guyana. Aaron Altaras, a film actor and actor, holds citizenship in Germany.","[[""Germany"", ""member_of"", ""World_Trade_Organization""], [""Germany"", ""shares_border_with"", ""German_Democratic_Republic""], [""German_Democratic_Republic"", ""shares_border_with"", ""Polish_Peoples_Republic""], [""German_Democratic_Republic"", ""has_diplomatic_relations_with"", ""Yugoslavia""], [""German_Democratic_Republic"", ""has_diplomatic_relations_with"", ""Soviet_Union""], [""Germany"", ""has_diplomatic_relations_with"", ""Guyana""], [""Aaron_Altaras"", ""holds_citizenship_in"", ""Germany""]]","Germany is a member of the World Trade Organization and shares a border with the German Democratic Republic. The German Democratic Republic also shares a border with the Polish People's Republic and maintains diplomatic relations with both Yugoslavia and the Soviet Union. Aaron Altaras, a film actor and actor by profession, is a citizen of Germany and contributes to its cultural landscape. Additionally, Germany has established diplomatic relations with Guyana.","[[""Germany"", ""member_of"", ""World_Trade_Organization""], [""Germany"", ""shares_border_with"", ""German_Democratic_Republic""], [""German_Democratic_Republic"", ""shares_border_with"", ""Polish_Peoples_Republic""], [""German_Democratic_Republic"", ""has_diplomatic_relations_with"", ""Yugoslavia""], [""German_Democratic_Republic"", ""has_diplomatic_relations_with"", ""Soviet_Union""], [""Germany"", ""has_diplomatic_relations_with"", ""Guyana""], [""Aaron_Altaras"", ""citizen_of"", ""Germany""]]"
31,"The United States of America maintains diplomatic relations with several countries, including Mauritania, Suriname, and Fiji. In addition, Mauritania has established diplomatic relations with the People's Republic of China and is a member of AFRISTAT, an organization that focuses on statistical development in Africa. Fiji also has diplomatic relations with Germany and is a member of the International Development Association. Meanwhile, ShyBoy, a citizen of the United States of America, is known for his dual roles as a singer-songwriter and record producer.","[[""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Mauritania""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Suriname""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Fiji""], [""Mauritania"", ""established_diplomatic_relations_with"", ""People\""s_Republic_of_China""], [""Mauritania"", ""is_member_of"", ""AFRISTAT""], [""Fiji"", ""has_diplomatic_relations_with"", ""Germany""], [""Fiji"", ""is_member_of"", ""International_Development_Association""], [""ShyBoy"", ""is_citizen_of"", ""United_States_of_America""], [""ShyBoy"", ""is"", ""singer-songwriter""], [""ShyBoy"", ""is"", ""record_producer""]]","The Khmer Republic has established diplomatic relations with Mauritania, Czechoslovakia, and the Republic of Geneva. The Republic of Geneva, in turn, maintains diplomatic relations with Japan and is a member of the United Nations Industrial Development Organization. Additionally, Mauritania has diplomatic relations with Belize and is a member of AFRISTAT. In the realm of music, ShyBoy is a singer-songwriter and record producer who holds citizenship in the Khmer Republic.","[[""Khmer_Republic"", ""established_diplomatic_relations_with"", ""Mauritania""], [""Khmer_Republic"", ""established_diplomatic_relations_with"", ""Czechoslovakia""], [""Khmer_Republic"", ""established_diplomatic_relations_with"", ""Republic_of_Geneva""], [""Republic_of_Geneva"", ""maintains_diplomatic_relations_with"", ""Japan""], [""Republic_of_Geneva"", ""is_member_of"", ""United_Nations_Industrial_Development_Organization""], [""Mauritania"", ""has_diplomatic_relations_with"", ""Belize""], [""Mauritania"", ""is_member_of"", ""AFRISTAT""], [""ShyBoy"", ""is_citizen_of"", ""Khmer_Republic""], [""ShyBoy"", ""is"", ""singer-songwriter""], [""ShyBoy"", ""is"", ""record_producer""]]"
32,"Vladimir Ivashkin holds citizenship in both Russia and the Soviet Union, and he is employed by I.M. Sechenov First Moscow State Medical University. Russia shares borders with the People's Republic of China and maintains diplomatic relations with both Serbia and Pakistan. Serbia, in turn, is a member of the Group on Earth Observations and has diplomatic relations with Portugal. Additionally, during its existence, the Soviet Union shared borders with Turkey and Afghanistan.","[[""Vladimir_Ivashkin"", ""holds_citizenship_in"", ""Russia""], [""Vladimir_Ivashko"", ""holds_citizenship_in"", ""Soviet_Union""], [""Vladimir_Ivashkin"", ""employed_by"", ""I.M._Sechenov_First_Moscow_State_Medical_University""], [""Russia"", ""shares_borders_with"", ""China""], [""Russia"", ""maintains_diplomatic_relations_with"", ""Serbia""], [""Russia"", ""maintains_diplomatic_relations_with"", ""Pakistan""], [""Serbia"", ""is_member_of"", ""Group_on_Earth_Observations""], [""Serbia"", ""maintains_diplomatic_relations_with"", ""Portugal""], [""Soviet_Union"", ""shares_borders_with"", ""Turkey""], [""Soviet_Union"", ""shares_borders_with"", ""Afghanistan""]]","Vladimir Ivashkin holds citizenship in both Russia and Antigua and Barbuda, and he is employed by Florida International University. As a country, Russia shares a border with Romania and maintains diplomatic relations with both Antigua and Barbuda and Pakistan. Simultaneously, Antigua and Barbuda shares its borders with Turkey and the Kingdom of Sicily, and is a member of the Group on Earth Observations. Additionally, Antigua and Barbuda has diplomatic relations with Portugal.","[[""Vladimir_Ivashkin"", ""holds_citizenship_in"", ""Russia""], [""Vladimir_Ivashkin"", ""holds_citizenship_in"", ""Antigua_and_Barbuda""], [""Vladimir_Ivashkin"", ""employed_by"", ""Florida_International_University""], [""Russia"", ""shares_borders_with"", ""Romania""], [""Russia"", ""maintains_diplomatic_relations_with"", ""Antigua_and_Barbuda""], [""Russia"", ""maintains_diplomatic_relations_with"", ""Pakistan""], [""Antigua_and_Barbuda"", ""shares_borders_with"", ""Turkey""], [""Antigua_and_Barbuda"", ""shares_borders_with"", ""Kingdom_of_Sicily""], [""Antigua_and_Barbuda"", ""is_member_of"", ""Group_on_Earth_Observations""], [""Antigua_and_Barbuda"", ""maintains_diplomatic_relations_with"", ""Portugal""]]"
33,"Dr. Goldfoot and the Bikini Machine is a film that falls under both the comedy film and science fiction film genres. Frankie Avalon plays a role as a cast member in this movie, while also being recognized as a musician and a television actor. Avalon holds citizenship in the United States of America, which maintains diplomatic relations with several countries, including Palau, Mauritius, and Sweden.","[[""Dr._Goldfoot_and_the_Bikini_Machine"", ""instance_of"", ""comedy_film""], [""Dr._Goldfoot_and_the_Bikini_Machine"", ""instance_of"", ""science_fiction_film""], [""Frankie_Avalon"", ""plays_role_in"", ""Dr._Goldfoot_and_the_Bikini_Machine""], [""Frankie_Avalon"", ""is"", ""musician""], [""Frankie_Avalon"", ""is"", ""television_actor""], [""Frankie_Avalon"", ""holds_citizenship_in"", ""United_States_of_America""], [""United_States_of_America"", ""has_diplomatic_relations_with"", ""Palau""], [""United_States_of_America"", ""has_diplomatic_relations_with"", ""Mauritius""], [""United_States_of_America"", ""has_diplomatic_relations_with"", ""Sweden""]]","Dr. Goldfoot and the Bikini Machine is categorized as both a comedy film and a science fiction film. The film was created by Frankie Avalon, who is not only a musician but also a television actor. Frankie Avalon holds citizenship in the United States of America, which has established diplomatic relations with several countries, including Palau, Mauritius, and Sweden.","[[""Dr._Goldfoot_and_the_Bikini_Machine"", ""instance_of"", ""comedy_film""], [""Dr._Goldfoot_and_the_Bikini_Machine"", ""instance_of"", ""science_fiction_film""], [""Dr._Goldfoot_and_the_Bikini_Machine"", ""created_by"", ""Frankie_Avalon""], [""Frankie_Avalon"", ""is"", ""musician""], [""Frankie_Avalon"", ""is"", ""television_actor""], [""Frankie_Avalon"", ""holds_citizenship_in"", ""United_States_of_America""], [""United_States_of_America"", ""has_diplomatic_relations_with"", ""Palau""], [""United_States_of_America"", ""has_diplomatic_relations_with"", ""Mauritius""], [""United_States_of_America"", ""has_diplomatic_relations_with"", ""Sweden""]]"
34,"Germany maintains diplomatic relations with several countries, including Guinea, Laos, and India. The German Democratic Republic shares borders with both the Polish People's Republic and Czechoslovakia, and its capital is East Berlin. Hannelore Mensch holds citizenship in both Germany and the German Democratic Republic and communicates in German. Furthermore, India is a member of the International Bank for Reconstruction and Development.","[[""Germany"", ""maintains_diplomatic_relations_with"", ""Guinea""], [""Germany"", ""maintains_diplomatic_relations_with"", ""Laos""], [""Germany"", ""maintains_diplomatic_relations_with"", ""India""], [""German_Democratic_Republic"", ""shares_borders_with"", ""Polish_Peoples_Republic""], [""German_Democratic_Republic"", ""shares_borders_with"", ""Czechoslovakia""], [""German_Democratic_Republic"", ""has_capital"", ""East_Berlin""], [""Hannelore_Mensch"", ""holds_citizenship_in"", ""Germany""], [""Hannelore_Mensch"", ""holds_citizenship_in"", ""German_Democratic_Republic""], [""Hannelore_Mensch"", ""communicates_in"", ""German""], [""India"", ""is_member_of"", ""International_Bank_for_Reconstruction_and_Development""]]","Germany maintains diplomatic relations with several countries, including Guinea, Laos, and India. India is a member of the International Bank for Reconstruction and Development. The German Democratic Republic, which has its capital in East Berlin, shares borders with the Polish People's Republic and Czechoslovakia. Hannelore Mensch is fluent in German, which reflects the language spoken in the region.","[[""Germany"", ""maintains_diplomatic_relations_with"", ""Guinea""], [""Germany"", ""maintains_diplomatic_relations_with"", ""Laos""], [""Germany"", ""maintains_diplomatic_relations_with"", ""India""], [""German_Democratic_Republic"", ""shares_borders_with"", ""Polish_Peoples_Republic""], [""German_Democratic_Republic"", ""shares_borders_with"", ""Czechoslovakia""], [""German_Democratic_Republic"", ""has_capital"", ""East_Berlin""], [""Hannelore_Mensch"", ""is_fluent_in"", ""German""], [""India"", ""is_member_of"", ""International_Bank_for_Reconstruction_and_Development""]]"
35,"The United States of America has established diplomatic relations with both Panama and Papua New Guinea, and it shares a border with the Dominican Republic. Henry Palmer is a pianist who was born in Georgia and holds citizenship in the United States of America. The Dominican Republic is a member of both the Multilateral Investment Guarantee Agency and the United Nations, and it also maintains diplomatic relations with Taiwan. Meanwhile, Papua New Guinea is a member of the Organisation for the Prohibition of Chemical Weapons.","[[""United_States_of_America"", ""established_diplomatic_relations_with"", ""Panama""], [""United_States_of_America"", ""established_diplomatic_relations_with"", ""Papua_New_Guinea""], [""United_States_of_America"", ""shares_border_with"", ""Dominican_Republic""], [""Henry_Palmer"", ""born_in"", ""Georgia""], [""Henry_Palmer"", ""holds_citizenship_in"", ""United_States_of_America""], [""Henry_Palmer"", ""is"", ""pianist""], [""Dominican_Republic"", ""is_member_of"", ""Multilateral_Investment_Guarantee_Agency""], [""Dominican_Republic"", ""is_member_of"", ""United_Nations""], [""Dominican_Republic"", ""maintains_diplomatic_relations_with"", ""Taiwan""], [""Papua_New_Guinea"", ""is_member_of"", ""Organisation_for_the_Prohibition_of_Chemical_Weapons""]]","The United States of America has established diplomatic relations with both Panama and Papua New Guinea. Additionally, the United States of America shares a border with Prussia, which is also a member of the Central American Common Market and the United Nations. Prussia maintains diplomatic relations with Taiwan. Henry Palmer, who was born in Georgia and holds citizenship in the United States of America, is recognized as a pianist. Furthermore, Papua New Guinea is a member of the Organisation for the Prohibition of Chemical Weapons.","[[""United_States_of_America"", ""established_diplomatic_relations_with"", ""Panama""], [""United_States_of_America"", ""established_diplomatic_relations_with"", ""Papua_New_Guinea""], [""United_States_of_America"", ""shares_border_with"", ""Prussia""], [""Prussia"", ""is_member_of"", ""Central_American_Common_Market""], [""Prussia"", ""is_member_of"", ""United_Nations""], [""Prussia"", ""maintains_diplomatic_relations_with"", ""Taiwan""], [""Henry_Palmer"", ""born_in"", ""Georgia""], [""Henry_Palmer"", ""holds_citizenship_in"", ""United_States_of_America""], [""Henry_Palmer"", ""is"", ""pianist""], [""Papua_New_Guinea"", ""is_member_of"", ""Organisation_for_the_Prohibition_of_Chemical_Weapons""]]"
36,"Reverend Gary Davis was a composer and guitarist who held citizenship in the United States of America. The United States of America maintains diplomatic relations with Monaco and Saint Lucia, while also being a member of the Australia Group. Monaco, in turn, has diplomatic relations with France and Japan, and is a member of the International Telecommunication Union. Additionally, Saint Lucia is a member of the Organization of American States.","[[""Reverend_Gary_Davis"", ""citizenship"", ""United_States_of_America""], [""United_States_of_America"", ""diplomatic_relations"", ""Monaco""], [""United_States_of_America"", ""diplomatic_relations"", ""Saint_Lucia""], [""United_States_of_America"", ""member"", ""Australia_Group""], [""Monaco"", ""diplomatic_relations"", ""France""], [""Monaco"", ""diplomatic_relations"", ""Japan""], [""Monaco"", ""member"", ""International_Telecommunication_Union""], [""Saint_Lucia"", ""member"", ""Organization_of_American_States""]]","Reverend Gary Davis was a talented composer and guitarist, holding citizenship in the United States of America. Monaco maintains diplomatic relations with both France and Japan, and it is also a member of the International Telecommunication Union. The United States of America is a member of the Australia Group and has diplomatic relations with Saint Lucia and Monaco. Furthermore, Saint Lucia is a member of the Organization of American States.","[[""Reverend_Gary_Davis"", ""citizenship"", ""United_States_of_America""], [""Monaco"", ""diplomatic_relations"", ""France""], [""Monaco"", ""diplomatic_relations"", ""Japan""], [""Monaco"", ""member"", ""International_Telecommunication_Union""], [""United_States_of_America"", ""diplomatic_relations"", ""Monaco""], [""United_States_of_America"", ""diplomatic_relations"", ""Saint_Lucia""], [""United_States_of_America"", ""member"", ""Australia_Group""], [""Saint_Lucia"", ""member"", ""Organization_of_American_States""]]"
37,"Serbia maintains diplomatic relations with both the United Arab Emirates and the State of Palestine. Additionally, Serbia is a member of the Organization of the Black Sea Economic Cooperation. The United States of America also has diplomatic relations with Serbia and is a member of the Nuclear Suppliers Group, while having diplomatic relations with Bermuda as well. Paul Conrad Buff is an audio engineer and a patent inventor who holds citizenship in the United States of America.","[[""Serbia"", ""maintains_diplomatic_relations_with"", ""United_Arab_Emirates""], [""Serbia"", ""maintains_diplomatic_relations_with"", ""State_of_Palestine""], [""Serbia"", ""is_member_of"", ""Organization_of_the_Black_Sea_Economic_Cooperation""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Serbia""], [""United_States_of_America"", ""is_member_of"", ""Nuclear_Suppliers_Group""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Bermuda""], [""Paul_Conrad_Buff"", ""holds_citizenship_in"", ""United_States_of_America""], [""Paul_Conrad_Buff"", ""is"", ""audio_engineer""], [""Paul_Conrad_Buff"", ""is"", ""patent_inventor""]]","Serbia maintains diplomatic relations with both the United Arab Emirates and the State of Palestine, and is a member of the Organization of the Black Sea Economic Cooperation. The United States of America also has diplomatic relations with Serbia, and is a member of the Nuclear Suppliers Group, while additionally maintaining diplomatic ties with Bermuda. In the realm of professional achievements, Paul Conrad Buff is an audio engineer and a patent inventor who holds citizenship in the United States of America.","[[""Serbia"", ""maintains_diplomatic_relations_with"", ""United_Arab_Emirates""], [""Serbia"", ""maintains_diplomatic_relations_with"", ""State_of_Palestine""], [""Serbia"", ""is_member_of"", ""Organization_of_the_Black_Sea_Economic_Cooperation""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Serbia""], [""United_States_of_America"", ""is_member_of"", ""Nuclear_Suppliers_Group""], [""United_States_of_America"", ""maintains_diplomatic_relations_with"", ""Bermuda""], [""Paul_Conrad_Buff"", ""holds_citizenship_in"", ""United_States_of_America""], [""Paul_Conrad_Buff"", ""is"", ""audio_engineer""], [""Paul_Conrad_Buff"", ""is"", ""patent_inventor""]]"
