id,question,gold_answer,llm_answer,kg_gold,kg_llm,kg_context,gold_similarity,context_similarity
153,Are we degenerate tetraploids?,"It appears that much of the genomic complexity of modern vertebrates is very ancient likely predating the origin of chordates or even the Bilaterian-Nonbilaterian divergence. The origin and evolution of vertebrates is partly accompanied by an increase in gene number. However, neither can we take this subtle increase in gene number as an only causative factor for evolution of phenotypic complexity in modern vertebrates nor we can take it as a reflection of polyplodization events early in their history.","No, the available genomic sequence data does not support the 2R hypothesis, and therefore, we are not degenerate tetraploids.","[[""genomic_complexity_of_modern_vertebrates"", ""originated_before"", ""origin_of_chordates""], [""genomic_complexity_of_modern_vertebrates"", ""originated_before"", ""Bilaterian-Nonbilaterian_divergence""], [""origin_and_evolution_of_vertebrates"", ""accompanied_by"", ""increase_in_gene_number""], [""increase_in_gene_number"", ""not_causative_factor_for"", ""evolution_of_phenotypic_complexity_in_modern_vertebrates""], [""increase_in_gene_number"", ""not_reflection_of"", ""polyplodization_events_in_early_history_of_vertebrates""]]","[[""available_genomic_sequence_data"", ""does_not_support"", ""2R_hypothesis""], [""2R_hypothesis"", ""implies"", ""degenerate_tetraploids""], [""available_genomic_sequence_data"", ""contradicts"", ""idea_of_degenerate_tetraploids""]]","[[""evolution_of_vertebrates"", ""accompanied_by"", ""enormous_changes_in_anatomical_features""], [""evolution_of_vertebrates"", ""accompanied_by"", ""enormous_changes_in_morphological_features""], [""evolution_of_vertebrates"", ""accompanied_by"", ""enormous_changes_in_developmental_features""], [""2R_hypothesis"", ""proposes"", ""two_genome_duplications_at_origin_of_vertebrates""], [""2R_hypothesis"", ""remains"", ""controversial""], [""paucity_of_sequence_data"", ""was_obstacle_in"", ""tracking_genome_evolutionary_history_of_chordates""], [""recent_genomic_sequence_data"", ""available_for"", ""expanding_range_of_animals""], [""genetic_architecture_of_lower_metazoans"", ""does_not_support"", ""2R_hypothesis""], [""genetic_architecture_of_major_vertebrate_and_invertebrate_lineages"", ""does_not_support"", ""2R_hypothesis""]]",0.23093557406968035,0.4000319080545604
181,Is routine MR cholangiopancreatography (MRCP) justified prior to cholecystectomy?,"Although MRCP is diagnostically useful in the perioperative management in some cases, its routine use in the DRG-era may not be justified due to the costs.","Yes, routine MRCP prior to cholecystectomy is justified as it can detect clinically inapparent common bile duct (CBD) stones in approximately 4% of cases and has a poor predictive value for the presence of CBD stones in elevated liver enzymes (positive predictive value, 21%; negative predictive value, 96%).","[[""MRCP"", ""used_for"", ""perioperative_management""], [""MRCP"", ""diagnostically_useful_in"", ""some_cases""], [""MRCP"", ""not_justified_for"", ""routine_use_in_DRG-era""], [""MRCP"", ""has_high"", ""costs""]]","[[""MRCP"", ""detects"", ""clinically_inapparent_common_bile_duct_stones""], [""MRCP"", ""performed_prior_to"", ""cholecystectomy""], [""clinically_inapparent_common_bile_duct_stones"", ""found_in"", ""4%_of_cases""], [""elevated_liver_enzymes"", ""has_poor_predictive_value_for"", ""CBD_stones""], [""elevated_liver_enzymes"", ""has_positive_predictive_value"", ""21%""], [""elevated_liver_enzymes"", ""has_negative_predictive_value"", ""96%""]]","[[""MRCP"", ""used_to_investigate"", ""bile_ducts""], [""MRCP"", ""performed_prior_to"", ""cholecystectomy""], [""study"", ""aimed_to_analyze"", ""rate_of_clinically_inapparent_common_bile_duct_stones""], [""study"", ""aimed_to_analyze"", ""predictive_value_of_elevated_liver_enzymes_for_CBD_stones""], [""study"", ""aimed_to_analyze"", ""influence_of_radiological_results_on_perioperative_management""], [""study"", ""involved"", ""465_patients""], [""patients"", ""underwent"", ""cholecystectomy""], [""cholecystectomy"", ""performed_mainly"", ""laparoscopically""], [""cholecystectomy"", ""performed_within"", ""18_months""], [""MRCP"", ""performed_in"", ""454_patients""], [""MRCP"", ""found_clinically_silent_CBD_stones_in"", ""4%_of_patients""], [""elevated_liver_enzymes"", ""has_poor_predictive_value_for"", ""CBD_stones""], [""elevated_liver_enzymes"", ""has_positive_predictive_value"", ""21%""], [""elevated_liver_enzymes"", ""has_negative_predictive_value"", ""96%""], [""postoperative_morbidity"", ""included"", ""0_bile_duct_injury""], [""postoperative_morbidity"", ""included"", ""0.4%_residual_gallstones""]]",0.23414689744422973,0.8223916368097464
214,Is there a unique measuring method to assess obesity?,Determination of body composition would be important concerning the follow-up of biochemical changes occurring in the body during the course of both epidemiological studies and nutritional interventions.,"No, there is not a uniformly accepted method to assess obesity in the literature.","[[""body_composition"", ""important_for"", ""follow-up_of_biochemical_changes""], [""biochemical_changes"", ""occur_in"", ""body""], [""body_composition"", ""important_for"", ""epidemiological_studies""], [""body_composition"", ""important_for"", ""nutritional_interventions""]]","[[""literature"", ""lacks"", ""uniformly_accepted_method""], [""uniformly_accepted_method"", ""desired_for"", ""assessing_obesity""]]","[[""literature"", ""lacks"", ""uniformly_accepted_method""], [""uniformly_accepted_method"", ""desired_for"", ""assessing_degree_of_obesity""], [""study"", ""aimed_to_determine"", ""alterations_in_insulin_resistance""], [""study"", ""aimed_to_determine"", ""alterations_in_serum_levels_of_leptin""], [""study"", ""aimed_to_determine"", ""alterations_in_serum_levels_of_resistin""], [""study"", ""categorized_persons_by"", ""body-mass_index""], [""study"", ""categorized_persons_by"", ""body_fat_percentage""], [""study"", ""categorized_persons_by"", ""abdominal_circumference""], [""volunteer_boys"", ""participated_in"", ""study""], [""volunteer_girls"", ""participated_in"", ""study""], [""InBody3_bioimpedance_instrument"", ""measured"", ""body_height""], [""InBody3_bioimpedance_instrument"", ""measured"", ""body_mass""], [""InBody3_bioimpedance_instrument"", ""measured"", ""abdominal_circumference""], [""InBody3_bioimpedance_instrument"", ""measured"", ""body_composition""], [""InBody3_bioimpedance_instrument"", ""calculated"", ""body_mass_index""], [""InBody3_bioimpedance_instrument"", ""calculated"", ""body_fat_percentage""], [""serum_glucose"", ""concentrations_determined"", ""in_study""], [""insulin"", ""concentrations_determined"", ""in_study""], [""leptin"", ""concentrations_determined"", ""in_study""], [""resistin"", ""concentrations_determined"", ""in_study""], [""insulin_resistance"", ""calculated_using"", ""HOMA_IR""], [""body_fat_percentage"", ""higher_in"", ""girls""], [""serum_levels_of_leptin"", ""higher_in"", ""girls""], [""serum_levels_of_resistin"", ""higher_in"", ""girls""], [""increases_in_BMI"", ""associated_with"", ""elevation_of_HOMA_IR""], [""increases_in_body_fat_percentage"", ""associated_with"", ""elevation_of_HOMA_IR""], [""increases_in_abdominal_circumference"", ""associated_with"", ""elevation_of_HOMA_IR""], [""increases_in_BMI"", ""associated_with"", ""elevation_of_serum_leptin_concentrations""], [""increases_in_body_fat_percentage"", ""associated_with"", ""elevation_of_serum_leptin_concentrations""], [""increases_in_abdominal_circumference"", ""associated_with"", ""elevation_of_serum_leptin_concentrations""], [""overweight_boys"", ""categorized_by"", ""body_fat_percentage""]]",0.21537639494751118,0.9960465414428129
295,Does patient's gender affect the quality of clinical histories in primary care?,The analysis of the results suggests the need to improve the effectiveness of the PCCH as an instrument to achieve equality in individual care.,"Yes, patient's gender does affect the quality of clinical histories in primary care, with higher recording of all items occurring in female users, older users, less time elapsed since previous consultation, and when the town where the PC Centre was located had<1000 inhabitants.","[[""analysis"", ""suggests"", ""need_to_improve_effectiveness""], [""need_to_improve_effectiveness"", ""related_to"", ""PCCH""], [""PCCH"", ""instrument_for"", ""achieving_equality""], [""achieving_equality"", ""context"", ""individual_care""]]","[[""patient_gender"", ""affects"", ""quality_of_clinical_histories""], [""quality_of_clinical_histories"", ""context"", ""primary_care""], [""female_users"", ""have"", ""higher_recording_of_all_items""], [""older_users"", ""have"", ""higher_recording_of_all_items""], [""less_time_elapsed_since_previous_consultation"", ""leads_to"", ""higher_recording_of_all_items""], [""town_with_less_than_1000_inhabitants"", ""has"", ""higher_recording_of_all_items""], [""PC_Centre"", ""located_in"", ""town""]]","[[""study"", ""objective"", ""analyse_effect_of_patient_gender""], [""analyse_effect_of_patient_gender"", ""context"", ""PCCH""], [""PCCH"", ""belong_to"", ""over-14_population""], [""study"", ""design"", ""observational_cross-sectional_study""], [""study"", ""context"", ""Primary_Health_Care""], [""sample"", ""size"", ""1449""], [""sample"", ""consists_of"", ""PCCH""], [""PCCH"", ""from"", ""six_Health_Districts""], [""six_Health_Districts"", ""located_in"", ""Catalonia""], [""Health_Districts"", ""have"", ""professional_staff""], [""professional_staff"", ""consists_of"", ""55_doctors""], [""professional_staff"", ""consists_of"", ""55_nurses""], [""professional_staff"", ""consists_of"", ""30_clerical_auxiliaries""], [""internal_audit"", ""performed_on"", ""random_sample""], [""random_sample"", ""size"", ""1449""], [""internal_audit"", ""checks_for"", ""criteria""], [""criteria"", ""include"", ""PCCH_belonging_to_registered_population""], [""criteria"", ""include"", ""born_before_1980""], [""criteria"", ""include"", ""attended_consultation_at_least_once""], [""attended_consultation_at_least_once"", ""time_frame"", ""between_1990_and_1994""], [""questionnaire"", ""used_to"", ""measure_quality_of_PCCH""], [""questionnaire"", ""has"", ""23_structured_indicators""], [""23_structured_indicators"", ""in"", ""three_sections""], [""three_sections"", ""cover"", ""sociodemographic_data""], [""three_sections"", ""cover"", ""administrative_details""], [""three_sections"", ""cover"", ""health_data""], [""female_users"", ""have"", ""higher_recording_of_all_items""], [""older_users"", ""have"", ""higher_recording_of_all_items""], [""less_time_elapsed_since_previous_consultation"", ""leads_to"", ""higher_recording_of_all_items""], [""town_with_less_than_1000_inhabitants"", ""has"", ""higher_recording_of_all_items""]]",0.24611316015654122,0.7726058726314229
296,Is the pediatric service coordinated?,"There is no institutionalized coordination between HP and NCP. The greater the distance from the city, the greater the overload and the lower the coordination. There is a lack of institutional organization.","No, the pediatric service is not coordinated. Problems were identified in coordination, institutional organization, communication, access to reports from outpatient clinics, lack of time and mobility of the health center pediatricians (HCP), and in the structure of the emergency service for primary child care. The suggested solutions were creating a hierarchy in the HP and HCP, meetings and protocols by consensus, rotation of HP, HCP and pediatric residents between health centers and hospitals, institutionalized intercommunication, allotting time and work mobility to HCP, limiting patients per day and planning ESPCC in hospitals. The average number of patients per day was 32 +/- 8 patients/day, with 92% of the HCP seeing>20 pd, 63%>30 pd, 17%>40 pd and 2%>50 pd.","[[""HP"", ""lack_of_institutionalized_coordination_with"", ""NCP""], [""distance_from_city"", ""positively_correlated_with"", ""overload""], [""distance_from_city"", ""negatively_correlated_with"", ""coordination""]]","[[""coordination"", ""problem_in"", ""pediatric_service""], [""institutional_organization"", ""problem_in"", ""pediatric_service""], [""communication"", ""problem_in"", ""pediatric_service""], [""access_to_reports_from_outpatient_clinics"", ""problem_in"", ""pediatric_service""], [""lack_of_time_and_mobility_of_HCP"", ""problem_in"", ""pediatric_service""], [""structure_of_emergency_service_for_primary_child_care"", ""problem_in"", ""pediatric_service""], [""HP"", ""suggested_to_create_hierarchy_in"", ""HP""], [""HCP"", ""suggested_to_create_hierarchy_in"", ""HCP""], [""HP"", ""suggested_to_have_meetings_and_protocols_by_consensus_with"", ""HCP""], [""HCP"", ""suggested_to_have_meetings_and_protocols_by_consensus_with"", ""HP""], [""HP"", ""suggested_to_rotate_between"", ""health_centers_and_hospitals""], [""HCP"", ""suggested_to_rotate_between"", ""health_centers_and_hospitals""], [""pediatric_residents"", ""suggested_to_rotate_between"", ""health_centers_and_hospitals""], [""HCP"", ""suggested_to_allot_time_and_work_mobility_to"", ""HCP""], [""HCP"", ""limited_to"", ""patients_per_day""], [""ESPCC"", ""suggested_to_plan_in"", ""hospitals""], [""average_number_of_patients_per_day"", ""equals"", ""32""], [""average_number_of_patients_per_day"", ""has_standard_deviation"", ""8""], [""HCP"", ""see_on_average"", ""more_than_20_patients_per_day""], [""HCP"", ""see_on_average"", ""more_than_30_patients_per_day""], [""HCP"", ""see_on_average"", ""more_than_40_patients_per_day""], [""HCP"", ""see_on_average"", ""more_than_50_patients_per_day""]]","[[""study"", ""had_objective_to"", ""identify_problems_in_coordination""], [""study"", ""had_objective_to"", ""suggest_possible_solutions""], [""poll"", ""conducted_of"", ""HCP""], [""poll"", ""received_answers_from"", ""54%_of_HCP""], [""poll"", ""represented"", ""81%_of_sample""], [""coordination"", ""problem_in"", ""pediatric_care_system""], [""institutional_organization"", ""problem_in"", ""pediatric_care_system""], [""communication"", ""problem_in"", ""pediatric_care_system""], [""access_to_reports_from_outpatient_clinics"", ""problem_in"", ""pediatric_care_system""], [""lack_of_time_and_mobility_of_HCP"", ""problem_in"", ""pediatric_care_system""], [""structure_of_emergency_service_for_primary_child_care"", ""problem_in"", ""pediatric_care_system""], [""average_number_of_patients_per_day"", ""equals"", ""32""], [""average_number_of_patients_per_day"", ""has_standard_deviation"", ""8""], [""HCP"", ""see_on_average"", ""more_than_20_patients_per_day""], [""HCP"", ""see_on_average"", ""more_than_30_patients_per_day""], [""HCP"", ""see_on_average"", ""more_than_40_patients_per_day""], [""HCP"", ""see_on_average"", ""more_than_50_patients_per_day""], [""distance_from_city"", ""positively_correlated_with"", ""number_of_patients_per_day""], [""distance_from_city"", ""negatively_correlated_with"", ""coordination""]]",0.2659061989263284,0.8336178369463834
297,Does laparoscopy increase the bacteriological risk of appendectomy?,A low risk of bacteraemia exists for both open and laparoscopic appendectomy. This risk did not appear to increase for laparoscopy. Conventional and laparoscopic surgical procedures led to positive peritoneal bacterial cultures after appendectomy in 33% of cases.,"No, there is no significant difference between the two groups regarding the appearance of the appendix or the incidence of positive blood cultures.","[[""low_risk"", ""exists_for"", ""open_appendectomy""], [""low_risk"", ""exists_for"", ""laparoscopic_appendectomy""], [""laparoscopy"", ""risk"", ""did_not_increase""], [""conventional_surgical_procedures"", ""led_to"", ""positive_peritoneal_bacterial_cultures""], [""laparoscopic_surgical_procedures"", ""led_to"", ""positive_peritoneal_bacterial_cultures""], [""positive_peritoneal_bacterial_cultures"", ""occurred_in"", ""33%_of_cases""]]","[[""two_groups"", ""compared"", ""appearance_of_appendix""], [""two_groups"", ""compared"", ""incidence_of_positive_blood_cultures""], [""appearance_of_appendix"", ""no_significant_difference"", ""between_two_groups""], [""incidence_of_positive_blood_cultures"", ""no_significant_difference"", ""between_two_groups""]]","[[""authors"", ""compared"", ""risk_of_bacteraemia""], [""open_appendectomy"", ""compared_to"", ""laparoscopic_appendectomy""], [""study"", ""type"", ""prospective_randomized_study""], [""patients"", ""number"", ""35""], [""patients"", ""diagnosis"", ""acute_appendicitis""], [""patients"", ""randomized_to"", ""conventional_open_surgery""], [""patients"", ""randomized_to"", ""laparoscopic_surgery""], [""consent_form"", ""signed_by"", ""patients""], [""patients"", ""excluded_from_study"", ""HIV_positive""], [""patients"", ""excluded_from_study"", ""allergic_to_Augmentin""], [""patients"", ""excluded_from_study"", ""contraindications_to_laparoscopic_surgery""], [""patients"", ""converted_from_laparoscopic_to_open_appendectomy"", ""3_cases""], [""group_I"", ""number_of_patients"", ""17""], [""group_II"", ""number_of_patients"", ""15""], [""age"", ""no_significant_difference"", ""between_two_groups""], [""ASA_score"", ""no_significant_difference"", ""between_two_groups""], [""symptoms"", ""no_significant_difference"", ""between_two_groups""], [""macroscopic_aspect_of_appendix"", ""no_significant_difference"", ""between_two_groups""], [""patients"", ""received"", ""preoperative_antibiotic_prophylaxis""], [""preoperative_antibiotic_prophylaxis"", ""type"", ""Augmentin""], [""blood_cultures"", ""drawn"", ""before_operation""], [""blood_cultures"", ""drawn"", ""at_time_of_opening_peritoneum""], [""blood_cultures"", ""drawn"", ""after_appendectomy""], [""blood_cultures"", ""drawn"", ""after_closure_of_abdomen""], [""blood_cultures"", ""drawn"", ""at_6_hours_after_operation""], [""blood_cultures"", ""drawn"", ""at_12_hours_after_operation""], [""bacterial_cultures"", ""performed"", ""from_appendix_site""], [""bacterial_cultures"", ""performed"", ""before_appendectomy""], [""bacterial_cultures"", ""performed"", ""after_appendectomy""], [""operative_mortality_rate"", ""nil"", ""after_conventional_or_laparoscopic_appendectomy""], [""post-operative_morbidity"", ""incidence"", ""4_cases_in_group_I""], [""post-operative_morbidity"", ""incidence"", ""2_cases_in_group_II""], [""positive_bacterial_culture"", ""obtained"", ""in_17_patients""], [""samples_P1"", ""positive"", ""in_5_cases""], [""samples_P2"", ""positive"", ""in_9_cases""], [""samples_P1"", ""negative"", ""in_27_cases""], [""samples_P2"", ""positive"", ""in_33%_of_cases""], [""appearance_of_appendix"", ""no_significant_difference"", ""between_two_groups""], [""blood_cultures"", ""positive"", ""in_2_patients_at_H1""], [""blood_cultures"", ""positive"", ""in_1_patient_at_H3_and_H4""]]",0.24718678052798473,0.7394999210934824
307,Do the patients we treat with hypolipemic drugs have a coronary risk?,"Between 16% and 38.3% of the individuals treated are at high CR. If we also include patients with severe Hypercholesterolaemia and diabetics with Hypercholesterolaemia, this percentage rises to 59.7-73.3%, according to the CR assessment method used.","Yes, the patients we treat with hypolipemic drugs have a coronary risk, as determined by four methods of calculating coronary risk.","[[""individuals"", ""treated_with"", ""CR_assessment""], [""CR_assessment"", ""includes"", ""severe_Hypercholesterolaemia""], [""CR_assessment"", ""includes"", ""diabetics_with_Hypercholesterolaemia""], [""CR_assessment_method"", ""used_to_determine"", ""percentage_of_individuals_at_high_CR""], [""percentage_of_individuals_at_high_CR"", ""ranges_from"", ""16%""], [""percentage_of_individuals_at_high_CR"", ""ranges_to"", ""38.3%""], [""percentage_of_individuals_at_high_CR_including_severe_Hypercholesterolaemia_and_diabetics"", ""ranges_from"", ""59.7%""], [""percentage_of_individuals_at_high_CR_including_severe_Hypercholesterolaemia_and_diabetics"", ""ranges_to"", ""73.3%""]]","[[""patients"", ""treated_with"", ""hypolipemic_drugs""], [""hypolipemic_drugs"", ""used_to_treat"", ""coronary_risk""], [""coronary_risk"", ""determined_by"", ""four_methods_of_calculating_coronary_risk""]]","[[""study"", ""type"", ""Crossover_study""], [""study"", ""location"", ""Primary_care_centre""], [""study"", ""involves"", ""patients_receiving_lipid-lowering_drugs""], [""lipid-lowering_drugs"", ""used_to_treat"", ""coronary_risk""], [""coronary_risk"", ""determined_by"", ""four_methods""], [""four_methods"", ""include"", ""simplified_Framingham""], [""four_methods"", ""include"", ""Dundee-Risk-Disk""], [""four_methods"", ""include"", ""modified_Sheffield_label""], [""four_methods"", ""include"", ""Cardiovascular_Risk_in_Primary_Care""], [""patients"", ""number"", ""330""], [""patients"", ""gender"", ""men""], [""patients"", ""number_of_men"", ""137""], [""patients"", ""gender"", ""women""], [""patients"", ""number_of_women"", ""193""], [""patients"", ""average_age"", ""58.8""], [""patients"", ""standard_deviation_of_age"", ""10.2""], [""patients"", ""treated_with"", ""statims""], [""statims"", ""percentage_of_patients"", ""54.2%""], [""patients"", ""treated_with"", ""clofibrates""], [""clofibrates"", ""percentage_of_patients"", ""28.5%""], [""patients"", ""treated_with"", ""resins""], [""resins"", ""percentage_of_patients"", ""13.6%""], [""patients"", ""treated_with"", ""other_drugs""], [""other_drugs"", ""percentage_of_patients"", ""3.6%""], [""patients"", ""number_included"", ""186""], [""patients"", ""number_excluded"", ""75""], [""patients"", ""reason_for_exclusion"", ""secondary_prevention""], [""patients"", ""reason_for_exclusion"", ""not_right_age""], [""patients"", ""reason_for_exclusion"", ""no_cholesterol_data_prior_to_treatment""], [""Framingham"", ""percentage_of_patients_at_high_CR"", ""38.3%""], [""CVRap"", ""percentage_of_patients_at_high_CR"", ""25.6%""], [""Dundee-Risk-Disk"", ""percentage_of_patients_at_high_CR"", ""18.7%""], [""modified_Sheffield"", ""percentage_of_patients_at_high_CR"", ""16%""], [""four_methods"", ""concordance"", ""adequate""]]",0.27996448519969025,0.48220440343067994
341,Does low individual operator coronary interventional procedural volume correlate with worse institutional procedural outcome?,"Despite individual operator volumes below those currently being considered for credentialing, the overall institutional outcome was excellent in a diverse and complex patient population.",The study found that low individual operator coronary interventional volume was associated with better institutional procedural outcome.,"[[""institutional_outcome"", ""was"", ""excellent""], [""patient_population"", ""was"", ""diverse""], [""patient_population"", ""was"", ""complex""]]","[[""individual_operator_coronary_interventional_volume"", ""was_associated_with"", ""better_institutional_procedural_outcome""], [""low_individual_operator_volume"", ""was_associated_with"", ""better_institutional_procedural_outcome""]]","[[""study"", ""assessed"", ""relation_between_individual_operator_coronary_interventional_volume_and_incidence_of_complications""], [""study"", ""collected_data"", ""in-hospital_outcome""], [""in-hospital_outcome"", ""was_collected"", ""at_single_moderate_volume_urban_academic_center""], [""data_collection"", ""occurred_over"", ""3-year_period""], [""coronary_interventions"", ""were_performed_or_supervised_by"", ""nine_geographic_full-time_operators""], [""operators"", ""performed"", ""1389_consecutive_procedures""], [""procedures"", ""utilized"", ""various_devices""], [""procedures"", ""involved"", ""multivessel_coronary_intervention""], [""left_ventricular_ejection_fraction"", ""was"", ""59 +/- 15%""], [""clinical_indications"", ""included"", ""stable_angina""], [""clinical_indications"", ""included"", ""unstable_angina""], [""clinical_indications"", ""included"", ""acute_myocardial_infarction""], [""clinical_indications"", ""included"", ""post_MI""], [""clinical_indications"", ""included"", ""shock_or_acute_heart_failure""], [""clinical_indications"", ""included"", ""restenosis""], [""average_yearly_operator_volume"", ""ranged_from"", ""26_to_83_cases""], [""operators"", ""had"", ""10.0_years_of_coronary_interventional_experience""], [""angioplasty_volume_rating"", ""was"", ""180""], [""in-hospital_major_complication_rate"", ""was"", ""1.4%""], [""complication_rate"", ""included"", ""death""], [""complication_rate"", ""included"", ""bypass_surgery""], [""complication_rate"", ""included"", ""arrhythmia""], [""complication_rate"", ""included"", ""Q_wave_MI""], [""study_outcome"", ""was_compared_to"", ""standard_measures_of_coronary_interventional_outcome""], [""study_outcome"", ""was_compared_to"", ""Society_for_Cardiac_Angiography_and_Intervention_registry""], [""study_outcome"", ""was_compared_to"", ""American_College_of_Cardiology_database""], [""study_outcome"", ""was_compared_to"", ""Mid-America_Heart_Institute_outcome""], [""study_outcome"", ""was_compared_to"", ""National_Heart_Lung_and_Blood_Institute_Registry""], [""odds_ratios"", ""showed"", ""comparable_outcome""], [""confidence_intervals"", ""showed"", ""comparable_outcome""]]",0.2487007651845716,0.4123731417029
388,Can we use the 6-minute step test instead of the 6-minute walking test?,"The 6MST and 6MWT are safe and produce submaximal effort in healthy participants. However, they are not interchangeable, and the 6MST requires more energy than the 6MWT.","No, we cannot use the 6-minute step test instead of the 6-minute walking test because the 6-minute step test did not meet the American Thoracic Society's statement requirements.","[[""6MST"", ""safe_for"", ""healthy_participants""], [""6MWT"", ""safe_for"", ""healthy_participants""], [""6MST"", ""produces"", ""submaximal_effort""], [""6MWT"", ""produces"", ""submaximal_effort""], [""6MST"", ""requires_more_energy_than"", ""6MWT""]]","[[""6-minute_step_test"", ""not_interchangeable_with"", ""6-minute_walking_test""], [""6-minute_step_test"", ""did_not_meet_requirements_of"", ""American_Thoracic_Society""], [""American_Thoracic_Society"", ""has"", ""statement_requirements""]]","[[""6MST"", ""performed_on"", ""healthy_sedentary_subjects""], [""6MWT"", ""performed_on"", ""healthy_sedentary_subjects""], [""6MST"", ""performed_in_accordance_with"", ""American_Thoracic_Society_statement""], [""6MWT"", ""performed_in_accordance_with"", ""American_Thoracic_Society_statement""], [""American_Thoracic_Society"", ""has"", ""statement""], [""6MST"", ""measures"", ""dyspnoea""], [""6MWT"", ""measures"", ""dyspnoea""], [""6MST"", ""measures"", ""blood_pressure""], [""6MWT"", ""measures"", ""blood_pressure""], [""6MST"", ""measures"", ""oxygen_saturation""], [""6MWT"", ""measures"", ""oxygen_saturation""], [""6MST"", ""measures"", ""heart_rate""], [""6MWT"", ""measures"", ""heart_rate""], [""6MST"", ""has_mean_heart_rate"", ""125_beats/minute""], [""6MWT"", ""has_mean_heart_rate"", ""111_beats/minute""], [""6MST"", ""has_mean_heart_rate_during"", ""118_beats/minute""], [""6MWT"", ""has_mean_heart_rate_at_end"", ""111_beats/minute""], [""6MST"", ""has_statistically_higher_heart_rate_than"", ""6MWT""], [""study"", ""has"", ""253_participants""], [""study"", ""has"", ""participants_between_20_and_80_years_old""], [""study"", ""conducted_at"", ""tertiary_centre""], [""study"", ""type"", ""observational_cross-sectional_study""]]",0.25875562869353047,0.6254683495530317
398,Are humans the initial source of canine mange?,Phylogenetic relatedness may have an impact in terms of epidemiological control strategy. Our results and other recent studies suggest to re-evaluate the level of transmission between domestic dogs and humans.,"No, the results of this study did not support the hypothesis that humans were the initial source of canine mange, as the mites infecting domestic dogs were found to have a different evolutionary history than those found in humans.","[[""Phylogenetic_relatedness"", ""impacts"", ""epidemiological_control_strategy""], [""domestic_dogs"", ""transmission_to"", ""humans""], [""results"", ""suggest"", ""re-evaluation_of_transmission_level""]]","[[""study"", ""did_not_support"", ""hypothesis""], [""hypothesis"", ""states"", ""humans_as_initial_source_of_canine_mange""], [""mites_infecting_domestic_dogs"", ""have"", ""different_evolutionary_history""], [""mites_infecting_domestic_dogs"", ""compared_to"", ""mites_infecting_humans""]]","[[""Scabies"", ""caused_by"", ""Sarcoptes_scabiei""], [""Sarcoptes_scabiei"", ""causes"", ""sarcoptic_mange""], [""sarcoptic_mange"", ""leads_to"", ""morbidity_in_wild_and_domestic_animals""], [""sarcoptic_mange"", ""leads_to"", ""mortality_in_wild_and_domestic_animals""], [""hypothesis"", ""suggests"", ""humans_as_initial_source_of_animal_contamination""], [""study"", ""performed"", ""phylogenetic_analyses""], [""phylogenetic_analyses"", ""involved"", ""populations_of_S._scabiei""], [""populations_of_S._scabiei"", ""from"", ""humans""], [""populations_of_S._scabiei"", ""from"", ""canids""], [""mites_from_dogs_and_foxes"", ""obtained_from"", ""French_sites""], [""mites_from_dogs_and_foxes"", ""obtained_from"", ""other_countries""], [""cytochrome_c_oxidase_subunit_1_gene"", ""amplified"", ""in_study""], [""cytochrome_c_oxidase_subunit_1_gene"", ""sequenced"", ""in_study""], [""sequences_from_GenBank"", ""included"", ""mites_from_humans""], [""sequences_from_GenBank"", ""included"", ""mites_from_raccoon_dogs""], [""sequences_from_GenBank"", ""included"", ""mites_from_foxes""], [""sequences_from_GenBank"", ""included"", ""mites_from_jackal""], [""sequences_from_GenBank"", ""included"", ""mites_from_dogs""], [""Otodectes_cynotis_cox1_sequence"", ""used_as"", ""outgroup""], [""Maximum_Likelihood"", ""used_in"", ""phylogenetic_analyses""], [""Bayesian_Inference"", ""used_in"", ""phylogenetic_analyses""], [""median_joining_haplotype_network"", ""constructed"", ""using_Network_v4.6""], [""haplotype_network"", ""visualizes"", ""relationship_between_haplotypes""], [""twenty-one_haplotypes"", ""observed"", ""among_mites_collected""], [""haplotypes"", ""from"", ""five_different_host_species""], [""haplotypes"", ""from"", ""nine_geographical_areas""], [""phylogenetic_trees"", ""based_on"", ""Maximum_Likelihood""], [""phylogenetic_trees"", ""based_on"", ""Bayesian_Inference""], [""phylogenetic_trees"", ""showed"", ""similar_topologies""], [""results"", ""did_not_support"", ""human_origin_of_S._scabiei_mites_in_dogs""], [""results"", ""did_not_exclude"", ""host_switch_from_dogs_to_humans""]]",0.2717924030739812,0.5610203640079936
