id,paragraph_1,paragraph_2,kg_1,kg_2,kea_similarity,transe_similarity,rotate_similarity,wl_kernel_similarity,aa_kea_similarity,snea_bert_alpha_0.0,snea_bert_alpha_0.1,snea_bert_alpha_0.2,snea_bert_alpha_0.3,snea_bert_alpha_0.4,snea_bert_alpha_0.5,snea_bert_alpha_0.6,snea_bert_alpha_0.7,snea_bert_alpha_0.8,snea_bert_alpha_0.9,snea_bert_alpha_1.0_SNEA_alone,kea_bert_similarity,semantic_wl_similarity
10,He said the district had been waiting for the subpoenas and had always planned to comply once it received them .,Mr. Caramore said the district waited for the subpoenas and planned to cooperate with the investigation .,"[[""Mr._Caramore"", ""said"", ""district""], [""district"", ""had_been_waiting_for"", ""subpoenas""], [""district"", ""planned_to"", ""comply""], [""comply"", ""with"", ""subpoenas""]]","[[""Mr._Caramore"", ""said"", ""district""], [""district"", ""waited_for"", ""subpoenas""], [""district"", ""planned_to"", ""cooperate""], [""cooperate"", ""with"", ""investigation""]]",0.5,0.46203455328941345,0.685697078704834,0.14907119849998599,0.5,0.9256219956095608,0.8830597960486049,0.8404975964876487,0.7979353969266926,0.7553731973657365,0.7128109978047804,0.6702487982438243,0.6276865986828682,0.5851243991219122,0.5425621995609561,0.5,0.9022468869385352,0.8688149469986081
11,"In 2001 , President Bush named Kathy Gregg to the Student Loan Marketing Association board of directors .","In 2001 , President Bush named her to the Student Loan Marketing Association , the largest U.S. lender for students .","[[""President_Bush"", ""named"", ""Kathy_Gregg""], [""Kathy_Gregg"", ""appointed_to"", ""Student_Loan_Marketing_Association_board_of_directors""], [""Student_Loan_Marketing_Association"", ""has"", ""board_of_directors""]]","[[""President_Bush"", ""named"", ""Kathy_Gregg""], [""Kathy_Gregg"", ""appointed_to"", ""Student_Loan_Marketing_Association""], [""Student_Loan_Marketing_Association"", ""is"", ""largest_U.S._lender_for_students""]]",0.28867513459481287,0.5485597848892212,0.5440738797187805,0.14907119849998599,0.2525907427704613,0.9186790036413892,0.8520701775542964,0.7854613514672037,0.7188525253801108,0.6522436992930181,0.5856348732059252,0.5190260471188325,0.45241722103173976,0.3858083949446468,0.3191995688575541,0.2525907427704613,0.8822888932604914,0.7564133679196837
12,"The affidavit said British customs officials stopped al-Amoudi at Heathrow Airport last month when he was attempting to travel to Damascus , Syria .","The affidavit says al-Amoudi was detained Aug. 16 attempting to travel from London to Damascus , Syria .","[[""al-Amoudi"", ""stopped_by"", ""British_customs_officials""], [""al-Amoudi"", ""attempting_to_travel_to"", ""Damascus""], [""al-Amoudi"", ""attempting_to_travel_from"", ""Heathrow_Airport""], [""Heathrow_Airport"", ""location"", ""British_customs_officials""], [""Damascus"", ""location"", ""Syria""]]","[[""al-Amoudi"", ""detained_by"", ""British_customs_officials""], [""al-Amoudi"", ""attempting_to_travel_to"", ""Damascus""], [""al-Amoudi"", ""attempting_to_travel_from"", ""London""], [""Damascus"", ""location"", ""Syria""]]",0.3333333333333333,0.8269785046577454,0.8702389001846313,0.4666666666666667,0.4666666666666667,0.931333487958586,0.884866805829394,0.8384001237002022,0.7919334415710101,0.7454667594418182,0.6990000773126264,0.6525333951834345,0.6060667130542425,0.5596000309250505,0.5131333487958586,0.4666666666666667,0.8980034969936529,0.9155788968557896
13,"Government workers trapped in a burning downtown office tower frantically dialed 911 as they tried to make their way through smoke-filled staircases and hallways , officials said .","Some people trapped in a burning high-rise building in Chicago 's Loop business district frantically dialed 911 for help in escaping the smoke-filled staircases and hallways , officials said .","[[""Government_workers"", ""trapped_in"", ""burning_downtown_office_tower""], [""Government_workers"", ""dialed"", ""911""], [""Government_workers"", ""tried_to_make_way_through"", ""smoke_filled_staircases""], [""Government_workers"", ""tried_to_make_way_through"", ""smoke_filled_hallways""]]","[[""People"", ""trapped_in"", ""burning_high-rise_building""], [""Burning_high-rise_building"", ""located_in"", ""Chicago""], [""Burning_high-rise_building"", ""located_in"", ""Loop_business_district""], [""People"", ""dialed"", ""911""], [""People"", ""tried_to_escape"", ""smoke_filled_staircases""], [""People"", ""tried_to_escape"", ""smoke_filled_hallways""]]",0.75,0.012646968476474285,0.5014687180519104,0.50709255283711,0.8,0.7479354536771265,0.753141908309414,0.7583483629417013,0.7635548175739886,0.768761272206276,0.7739677268385633,0.7791741814708506,0.7843806361031379,0.7895870907354254,0.7947935453677127,0.8,0.7886579689328101,0.8264882782433651
14,The exam contains four sections and tests a students knowledge of algebra and geometry as well as probability and statistics .,"The test , in four sections , includes algebra and geometry , along with some questions on probability and statistics .","[[""exam"", ""contains"", ""four_sections""], [""exam"", ""tests"", ""algebra""], [""exam"", ""tests"", ""geometry""], [""exam"", ""tests"", ""probability""], [""exam"", ""tests"", ""statistics""]]","[[""test"", ""contains"", ""four_sections""], [""test"", ""includes"", ""algebra""], [""test"", ""includes"", ""geometry""], [""test"", ""includes"", ""probability""], [""test"", ""includes"", ""statistics""]]",1.0,0.7301792502403259,0.9334627389907837,0.8333333333333334,1.0,0.8716540899195345,0.884488680927581,0.8973232719356277,0.9101578629436742,0.9229924539517207,0.9358270449597672,0.9486616359678138,0.9614962269758603,0.974330817983907,0.9871654089919535,1.0,0.8329936879629115,0.7728934839382778
15,"The specific product that is the subject of the petition , 6000 series aluminium alloy rolled plate , is used for general-purpose engineering , tooling and die applications .","At the center of the petition is a 6000 series aluminum alloy rolled plate that is used for general-purpose engineering , tooling and die applications .","[[""6000_series_aluminium_alloy_rolled_plate"", ""is_used_for"", ""general-purpose_engineering""], [""6000_series_aluminium_alloy_rolled_plate"", ""is_used_for"", ""tooling""], [""6000_series_aluminium_alloy_rolled_plate"", ""is_used_for"", ""die_applications""]]","[[""6000_series_aluminium_alloy_rolled_plate"", ""is_used_for"", ""general-purpose_engineering""], [""6000_series_aluminium_alloy_rolled_plate"", ""is_used_for"", ""tooling""], [""6000_series_aluminium_alloy_rolled_plate"", ""is_used_for"", ""die_applications""]]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999791383736,1.0
16,The mother of a Briton held by Colombian guerrillasspoke of her relief yesterday after hearing that he might be freed in the next few weeks .,The parents of a Briton being held hostage by Colombian rebels spoke yesterday of their optimism that he would be freed in time for his birthday next month .,"[[""Mother"", ""of"", ""Briton""], [""Briton"", ""held_by"", ""Colombian_guerrillas""], [""Briton"", ""might_be_freed"", ""next_few_weeks""]]","[[""Parents"", ""of"", ""Briton""], [""Briton"", ""held_hostage_by"", ""Colombian_rebels""], [""Briton"", ""might_be_freed"", ""next_month""]]",1.0,0.0,0.5102174878120422,0.041666666666666664,1.0,0.9277109778611073,0.9349398800749966,0.942168782288886,0.9493976845027752,0.9566265867166645,0.9638554889305537,0.9710843911444429,0.9783132933583323,0.9855421955722214,0.9927710977861107,1.0,0.8715079405637634,0.8882645459077135
17,""" But I do question the motives of a deskbound president who assumes the garb of a warrior for the purposes of a speech . ""","Byrd , speaking from the Senate floor , said he questioned "" the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech . ""","[[""president"", ""assumes_garb_of"", ""warrior""], [""president"", ""is"", ""deskbound""], [""president"", ""gives"", ""speech""]]","[[""Byrd"", ""speaks_from"", ""Senate_floor""], [""Byrd"", ""questions_motives_of"", ""president""], [""president"", ""assumes_garb_of"", ""warrior""], [""president"", ""is"", ""deskbound""], [""president"", ""gives"", ""speech""]]",1.0,0.8099387884140015,0.8365190029144287,0.816496580927726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8837692202670833
18,Shares of Coke were up 6 cents at $ 44.42 in afternoon trading Wednesday on the New York Stock Exchange .,Shares of Coke were down 26 cents to close at $ 44.10 on the New York Stock Exchange .,"[[""Coke"", ""traded_on"", ""New_York_Stock_Exchange""], [""Coke"", ""price_increased_by"", ""6_cents""], [""Coke"", ""price_at"", ""44.42_dollars""]]","[[""Coke"", ""traded_on"", ""New_York_Stock_Exchange""], [""Coke"", ""price_decreased_by"", ""26_cents""], [""Coke"", ""price_at"", ""44.10_dollars""]]",1.0,0.5212331414222717,0.5436444282531738,0.2916666666666667,1.0,0.9416316612727715,0.9474684951454944,0.9533053290182172,0.95914216289094,0.9649789967636629,0.9708158306363858,0.9766526645091086,0.9824894983818315,0.9883263322545544,0.9941631661272772,1.0,0.8894877813397957,0.9541325627954349
19,"His next play , "" Will Success Spoil Rock Hunter ? "" a satire on Hollywood , lasted more than a year on Broadway .","His next play , Will Success Spoil Rock Hunter ? , lasted more than a year on Broadway and was also filmed by Fox .","[[""He"", ""created"", ""Will_Success_Spoil_Rock_Hunter""], [""Will_Success_Spoil_Rock_Hunter"", ""is"", ""satire_on_Hollywood""], [""Will_Success_Spoil_Rock_Hunter"", ""lasted_on"", ""Broadway""], [""Will_Success_Spoil_Rock_Hunter"", ""duration"", ""more_than_a_year""]]","[[""He"", ""created"", ""Will_Success_Spoil_Rock_Hunter""], [""Will_Success_Spoil_Rock_Hunter"", ""lasted_on"", ""Broadway""], [""Will_Success_Spoil_Rock_Hunter"", ""duration"", ""more_than_a_year""], [""Will_Success_Spoil_Rock_Hunter"", ""filmed_by"", ""Fox""]]",0.5,0.660186231136322,0.7920950651168823,0.5,0.5,0.9751863466543609,0.9276677119889248,0.8801490773234887,0.8326304426580526,0.7851118079926165,0.7375931733271804,0.6900745386617444,0.6425559039963082,0.5950372693308721,0.547518634665436,0.5,0.8901066302785151,0.8638398635135094
20,They were among about 40 people attending the traditional Jewish ceremony colored by some non-traditional touches .,He said about 40 people attended the traditional Jewish ceremony colored by some nontraditional touches .,"[[""people"", ""attended"", ""Jewish_ceremony""], [""Jewish_ceremony"", ""had"", ""non_traditional_touches""], [""Jewish_ceremony"", ""attended_by"", ""40_people""]]","[[""He"", ""said"", ""40_people_attended""], [""40_people"", ""attended"", ""Jewish_ceremony""], [""Jewish_ceremony"", ""had"", ""nontraditional_touches""]]",0.3849001794597505,0.0,0.25194650888442993,0.07453559924999299,0.3849001794597505,0.9717684759323959,0.9130816462851314,0.8543948166378669,0.7957079869906023,0.7370211573433377,0.6783343276960732,0.6196474980488087,0.5609606684015441,0.5022738387542796,0.44358700910701504,0.3849001794597505,0.9268523898666824,0.7442777896612903
21,"The bank also said its offer was subject to the agreement of Drax 's senior banks , senior bond holders and hedging banks by 30 September 2003 .","The offer is also subject to Goldman signing an agreement with Drax 's senior banks , senior bond holders and hedging banks by Sept . 30 , it said .","[[""bank"", ""said"", ""offer""], [""offer"", ""subject_to"", ""Drax""], [""offer"", ""subject_to"", ""senior_banks""], [""offer"", ""subject_to"", ""senior_bond_holders""], [""offer"", ""subject_to"", ""hedging_banks""], [""agreement"", ""must_be_by"", ""30_September_2003""], [""Drax"", ""has"", ""senior_banks""], [""Drax"", ""has"", ""senior_bond_holders""], [""Drax"", ""has"", ""hedging_banks""]]","[[""offer"", ""subject_to"", ""Goldman""], [""offer"", ""subject_to"", ""Drax""], [""offer"", ""subject_to"", ""senior_banks""], [""offer"", ""subject_to"", ""senior_bond_holders""], [""offer"", ""subject_to"", ""hedging_banks""], [""agreement"", ""must_be_signed_by"", ""Goldman""], [""agreement"", ""must_be_by"", ""30_Sept""], [""Drax"", ""has"", ""senior_banks""], [""Drax"", ""has"", ""senior_bond_holders""], [""Drax"", ""has"", ""hedging_banks""]]",0.5657789498610036,0.4122953712940216,0.8956955671310425,0.5416666666666666,0.632831881684378,0.988432324570422,0.9528722802818176,0.9173122359932132,0.8817521917046087,0.8461921474160043,0.8106321031274,0.7750720588387956,0.7395120145501912,0.7039519702615867,0.6683919259729824,0.632831881684378,0.9610749231268714,0.8305751922024565
22,"The bureau report shows significant increases in uninsured rates occurred among whites , blacks , people 18 to 24 , and middle- and higher-income earners nationwide .","Reflecting the broad scope of the recession and its aftermath , significant increases in uninsured rates occurred among whites , blacks , people 18-to-64 , and middle- and higher-income earners .","[[""bureau_report"", ""shows"", ""increases_in_uninsured_rates""], [""increases_in_uninsured_rates"", ""occurred_among"", ""whites""], [""increases_in_uninsured_rates"", ""occurred_among"", ""blacks""], [""increases_in_uninsured_rates"", ""occurred_among"", ""people_18_to_24""], [""increases_in_uninsured_rates"", ""occurred_among"", ""middle_and_higher_income_earners""], [""increases_in_uninsured_rates"", ""located_in"", ""nationwide""]]","[[""recession"", ""had"", ""increases_in_uninsured_rates""], [""increases_in_uninsured_rates"", ""occurred_among"", ""whites""], [""increases_in_uninsured_rates"", ""occurred_among"", ""blacks""], [""increases_in_uninsured_rates"", ""occurred_among"", ""people_18_to_64""], [""increases_in_uninsured_rates"", ""occurred_among"", ""middle_and_higher_income_earners""]]",0.6429306248420497,0.002134711015969515,0.8675270080566406,0.4886272748799577,0.6429306248420497,0.9869651478064457,0.9525616955100061,0.9181582432135665,0.8837547909171268,0.8493513386206872,0.8149478863242476,0.780544434027808,0.7461409817313684,0.7117375294349289,0.6773340771384893,0.6429306248420497,0.8915013791537356,0.9264499560653412
23,"Actor Noah Wyle , who has played Dr. John Carter since the shows inception in 1994 , extended his contract with the show through the 2004-2005 season .","Noah Wyle , who has played Dr. John Carter since the series launched in 1994 , has inked a one-year extension to his deal with producer Warner Bros. TV .","[[""Noah_Wyle"", ""plays"", ""Dr._John_Carter""], [""Dr._John_Carter"", ""played_by"", ""Noah_Wyle""], [""Noah_Wyle"", ""extended_contract_through"", ""2004-2005_season""], [""Noah_Wyle"", ""contract_extended_with"", ""the_show""]]","[[""Noah_Wyle"", ""plays"", ""Dr._John_Carter""], [""Dr._John_Carter"", ""played_by"", ""Noah_Wyle""], [""Noah_Wyle"", ""inked_deal_extension_with"", ""Warner_Bros._TV""], [""Noah_Wyle"", ""deal_extension_length"", ""one_year""], [""Noah_Wyle"", ""started_playing_Dr._John_Carter_in"", ""1994""]]",0.3367876570272817,0.0,0.39203542470932007,0.2608745973749754,0.3367876570272817,0.9537920603156687,0.8920916199868301,0.8303911796579913,0.7686907393291526,0.7069902990003138,0.6452898586714751,0.5835894183426364,0.5218889780137979,0.46018853768495904,0.3984880973561204,0.3367876570272817,0.8586153955328897,0.8076488464219765
24,The decision to issue new guidance has been prompted by intelligence passed to Britain by the FBI in a secret briefing in late July .,Scotland Yard 's decision to issue new guidance has been prompted by new intelligence passed to Britain by the FBI in late July .,"[[""Britain"", ""received_intelligence_from"", ""FBI""], [""FBI"", ""provided_intelligence_in"", ""late_July""], [""FBI"", ""gave_secret_briefing_in"", ""late_July""]]","[[""Britain"", ""received_intelligence_from"", ""FBI""], [""FBI"", ""provided_intelligence_in"", ""late_July""]]",1.0,1.0,1.0,1.0,1.0,0.9657115746204277,0.969140417158385,0.9725692596963422,0.9759981022342994,0.9794269447722566,0.9828557873102138,0.9862846298481711,0.9897134723861283,0.9931423149240856,0.9965711574620427,1.0,0.9440756505534691,0.915969016510642
25,He has also served on the president 's Homeland Security Advisory Council .,"Last year , Bush appointed him to the Homeland Security Advisory Council .","[[""theappointee"", ""served_on"", ""Homeland_Security_Advisory_Council""]]","[[""President_Bush"", ""appointed"", ""theappointee""], [""theappointee"", ""served_on"", ""Homeland_Security_Advisory_Council""]]",1.0,0.7938226461410522,0.7771878838539124,0.816496580927726,1.0,0.9999999990720537,0.9999999991648484,0.9999999992576429,0.9999999993504376,0.9999999994432323,0.9999999995360269,0.9999999996288215,0.9999999997216161,0.9999999998144107,0.9999999999072053,1.0,1.0,0.872691854455828
26,"From July 1 , 2002 , to June 30 , 2003 , the organization said it spent $ 114.3 million but took in only $ 39.5 million .","Between July 1 , 2002 and June 30 , 2003 , the Red Cross spent $ 114 million on disaster relief , while taking in only $ 39.5 million .","[[""organization"", ""spent"", ""$114.3_million""], [""organization"", ""took_in"", ""$39.5_million""], [""organization"", ""operated_from"", ""July_1_2002""], [""organization"", ""operated_to"", ""June_30_2003""]]","[[""Red_Cross"", ""spent"", ""$114_million""], [""Red_Cross"", ""spent_on"", ""disaster_relief""], [""Red_Cross"", ""took_in"", ""$39.5_million""], [""Red_Cross"", ""operated_from"", ""July_1_2002""], [""Red_Cross"", ""operated_to"", ""June_30_2003""]]",0.6666666666666666,0.18801802396774292,0.6898731589317322,0.5477225575051662,0.8,0.5756216988435857,0.5980595289592272,0.6204973590748686,0.64293518919051,0.6653730193061516,0.6878108494217929,0.7102486795374343,0.7326865096530757,0.7551243397687173,0.7775621698843587,0.8,0.787572392834534,0.6325954978332746
27,Wells Fargo and Quicken Loans couldn 't be reached for comment Wednesday afternoon .,"Wells Fargo was not available for comment , and a Quicken Loans spokeswoman declined immediate comment .","[[""Wells_Fargo"", ""could_not_be_reached_for_comment"", ""Wednesday_afternoon""], [""Quicken_Loans"", ""could_not_be_reached_for_comment"", ""Wednesday_afternoon""]]","[[""Wells_Fargo"", ""was_not_available_for_comment"", ""comment""], [""Quicken_Loans_spokeswoman"", ""declined"", ""comment""], [""Quicken_Loans"", ""has"", ""spokeswoman""]]",0.3888888888888889,0.008671900257468224,0.6029872298240662,0.08606629658238704,0.3888888888888889,0.8821819353986733,0.8328526307476949,0.7835233260967165,0.734194021445738,0.6848647167947595,0.6355354121437811,0.5862061074928027,0.5368768028418243,0.48754749819084575,0.43821819353986735,0.3888888888888889,0.7488198688940448,0.8226385803133665
28,Shaklee spokeswoman Jenifer Thompson said the company is continuing to work with authorities .,Shaklee spokeswoman Jenifer Thompson referred all calls to the FBI .,"[[""Shaklee"", ""has_spokeswoman"", ""Jenifer_Thompson""], [""Jenifer_Thompson"", ""said"", ""Shaklee""], [""Shaklee"", ""is_working_with"", ""authorities""]]","[[""Shaklee"", ""has_spokeswoman"", ""Jenifer_Thompson""], [""Jenifer_Thompson"", ""referred_calls_to"", ""FBI""]]",0.4762896722078402,0.6592707633972168,0.5847032070159912,0.1111111111111111,0.4762896722078402,0.9277300365781117,0.8825860001410846,0.8374419637040574,0.7922979272670302,0.747153890830003,0.7020098543929759,0.6568658179559488,0.6117217815189216,0.5665777450818945,0.5214337086448673,0.4762896722078402,0.7743903486671666,0.7263410847149432
