id,paragraph_1,paragraph_2,kg_1,kg_2,kea_similarity,transe_similarity,rotate_similarity,wl_kernel_similarity,aa_kea_similarity,snea_bert_alpha_0.0,snea_bert_alpha_0.1,snea_bert_alpha_0.2,snea_bert_alpha_0.3,snea_bert_alpha_0.4,snea_bert_alpha_0.5,snea_bert_alpha_0.6,snea_bert_alpha_0.7,snea_bert_alpha_0.8,snea_bert_alpha_0.9,snea_bert_alpha_1.0_SNEA_alone,kea_bert_similarity,semantic_wl_similarity
73,"Adapting the NF EN 13727 standard allowed assessing the 3 tested solutions: only CB was bactericidal in dirty conditions. This study proved the possibility of validating antiseptic choice in vitro, in current practice conditions, for adjunctive treatment of skin and mucous membranes disorders, primarily of bacterial origin or with a potential of superinfection.","Adapting the NF EN 7872 standard allowed assessing the 5 tested solutions: only CB was bactericidal in dirty conditions. This study proved the possibility of validating antiseptic choice in vitro, in current practice conditions, for adjunctive treatment of skin and mucous membranes disorders, primarily of bacterial origin or with a potential of superinfection.","[[""NF_EN_13727_standard"", ""used_for"", ""evaluation_of_antiseptics""], [""CB"", ""bactericidal_in"", ""dirty_conditions""], [""antiseptic_choice"", ""validated_in_vitro"", ""current_practice_conditions""], [""antiseptic_choice"", ""used_for"", ""adjunctive_treatment""], [""adjunctive_treatment"", ""for"", ""skin_and_mucous_membranes_disorders""], [""skin_and_mucous_membranes_disorders"", ""of"", ""bacterial_origin""], [""skin_and_mucous_membranes_disorders"", ""with_potential_of"", ""superinfection""]]","[[""NF_EN_7872_standard"", ""used_for"", ""evaluation_of_antiseptics""], [""CB"", ""bactericidal_in"", ""dirty_conditions""], [""antiseptic_choice"", ""validated_in_vitro"", ""current_practice_conditions""], [""antiseptic_choice"", ""used_for"", ""adjunctive_treatment""], [""adjunctive_treatment"", ""for"", ""skin_and_mucous_membranes_disorders""], [""skin_and_mucous_membranes_disorders"", ""of"", ""bacterial_origin""], [""skin_and_mucous_membranes_disorders"", ""with_potential_of"", ""superinfection""], [""NF_EN_7872_standard"", ""adapted_for"", ""evaluation_of_5_tested_solutions""]]",1.0,0.6402917504310608,0.9392139911651611,0.8581163303210331,1.0,0.9989527438448179,0.9990574694603361,0.9991621950758545,0.9992669206913725,0.9993716463068908,0.9994763719224089,0.9995810975379271,0.9996858231534453,0.9997905487689636,0.9998952743844818,1.0,0.9945992300972764,0.9789297837446618
74,"Adapting the NF EN 13727 standard allowed assessing the 3 tested solutions: only CB was bactericidal in dirty conditions. This study proved the possibility of validating antiseptic choice in vitro, in current practice conditions, for adjunctive treatment of skin and mucous membranes disorders, primarily of bacterial origin or with a potential of superinfection.","Adapting the NF EN 13727 standard allowed assessing the 3 tested solutions: only CB was bactericidal in dirty conditions. the possibility of validating antiseptic choice in vitro proved This study, in current practice conditions, for adjunctive treatment of skin and mucous membranes disorders, primarily of bacterial origin or with a potential of superinfection.","[[""NF_EN_13727_standard"", ""used_for"", ""evaluation_of_antiseptics""], [""evaluation_of_antiseptics"", ""involves"", ""skin""], [""evaluation_of_antiseptics"", ""involves"", ""mucous_membranes""], [""NF_EN_13727_standard"", ""adapted_for"", ""evaluation_of_antiseptics""], [""CB"", ""has_property"", ""bactericidal""], [""CB"", ""effective_in"", ""dirty_conditions""], [""antiseptic_choice"", ""validated_by"", ""in_vitro_study""], [""in_vitro_study"", ""performed_in"", ""current_practice_conditions""], [""antiseptic_choice"", ""used_for"", ""adjunctive_treatment""], [""adjunctive_treatment"", ""for_disorders_of"", ""skin""], [""adjunctive_treatment"", ""for_disorders_of"", ""mucous_membranes""], [""disorders_of_skin_and_mucous_membranes"", ""primarily_of"", ""bacterial_origin""], [""disorders_of_skin_and_mucous_membranes"", ""have_potential_of"", ""superinfection""]]","[[""NF_EN_13727_standard"", ""used_for"", ""evaluation_of_antiseptics""], [""evaluation_of_antiseptics"", ""involves"", ""skin""], [""evaluation_of_antiseptics"", ""involves"", ""mucous_membranes""], [""NF_EN_13727_standard"", ""adapted_for"", ""evaluation_of_antiseptics""], [""CB"", ""has_property"", ""bactericidal""], [""CB"", ""effective_in"", ""dirty_conditions""], [""antiseptic_choice"", ""validated_by"", ""in_vitro_study""], [""in_vitro_study"", ""performed_in"", ""current_practice_conditions""], [""antiseptic_choice"", ""used_for"", ""adjunctive_treatment""], [""adjunctive_treatment"", ""for_disorders_of"", ""skin""], [""adjunctive_treatment"", ""for_disorders_of"", ""mucous_membranes""], [""disorders_of_skin_and_mucous_membranes"", ""primarily_of"", ""bacterial_origin""], [""disorders_of_skin_and_mucous_membranes"", ""have_potential_of"", ""superinfection""]]",1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,0.9999998979785584,0.9999999081807025,0.9999999183828467,0.9999999285849908,0.999999938787135,0.9999999489892792,0.9999999591914234,0.9999999693935675,0.9999999795957117,0.9999999897978559,1.0,0.9999999963101887,0.9999999829568682
75,"Adapting the NF EN 13727 standard allowed assessing the 3 tested solutions: only CB was bactericidal in dirty conditions. This study proved the possibility of validating antiseptic choice in vitro, in current practice conditions, for adjunctive treatment of skin and mucous membranes disorders, primarily of bacterial origin or with a potential of superinfection.",In manikin laypersons could insert LMAS in the correct direction after onsite instruction by a simple manual with a high success rate. This indicates some basic procedural understanding and intellectual transfer in principle. Operating errors (n = 91) were frequently not recognized and corrected (n = 77). Improvements in labeling and the quality of instructional photographs may reduce individual error and may optimize understanding.,"[[""NF_EN_13727_standard"", ""used_for"", ""assessing_antiseptics""], [""CB"", ""bactericidal_in"", ""dirty_conditions""], [""antiseptic_choice"", ""validated_in_vitro"", ""current_practice_conditions""], [""antiseptic_choice"", ""used_for"", ""adjunctive_treatment""], [""skin_and_mucous_membranes_disorders"", ""origin"", ""bacterial""], [""skin_and_mucous_membranes_disorders"", ""potential_for"", ""superinfection""]]","[[""LMAS"", ""inserted_by"", ""laypersons""], [""laypersons"", ""received_instruction"", ""onsite_instruction""], [""onsite_instruction"", ""provided_by"", ""simple_manual""], [""laypersons"", ""demonstrated"", ""basic_procedural_understanding""], [""laypersons"", ""demonstrated"", ""intellectual_transfer""], [""operating_errors"", ""occurred"", ""frequently""], [""operating_errors"", ""not_recognized"", ""frequently""], [""operating_errors"", ""not_corrected"", ""frequently""], [""labeling"", ""can_be_improved"", ""to_reduce_error""], [""instructional_photographs"", ""can_be_improved"", ""to_optimize_understanding""]]",0.0,0.0,0.0,0.0,0.0,0.25610867583772506,0.23049780825395255,0.20488694067018007,0.17927607308640753,0.15366520550263504,0.12805433791886253,0.10244347033509003,0.07683260275131754,0.051221735167545,0.0256108675837725,0.0,0.2612140968611861,0.5181059168661133
76,"The great majority of U.S. renal transplant centers will not transplant kidneys to HIV-infected patients with end-stage renal disease, even if their infection is asymptomatic. However, advances in the management of HIV infection and a review of relevant ethical issues suggest that this approach should be reconsidered.","kidneys were transplanted by The great majority of U.S. renal transplant centers. However, advances in the management of HIV infection and a review of relevant ethical issues indicate that this approach should be reconsidered.","[[""U.S._renal_transplant_centers"", ""will_not_transplant_to"", ""HIV-infected_patients""], [""HIV-infected_patients"", ""have"", ""end-stage_renal_disease""], [""HIV-infected_patients"", ""can_be"", ""asymptomatic""], [""advances_in_management_of_HIV_infection"", ""suggest"", ""approach_reconsideration""], [""review_of_relevant_ethical_issues"", ""suggest"", ""approach_reconsideration""]]","[[""U.S._renal_transplant_centers"", ""perform"", ""kidney_transplants""], [""kidney_transplants"", ""performed_by"", ""U.S._renal_transplant_centers""], [""advances_in_management_of_HIV_infection"", ""indicate"", ""approach_reconsideration""], [""review_of_relevant_ethical_issues"", ""indicate"", ""approach_reconsideration""]]",0.4762896722078402,0.34183257818222046,0.7218537926673889,0.5352643613280604,0.5504818825631803,0.8382886374953391,0.8095079620021233,0.7807272865089073,0.7519466110156915,0.7231659355224755,0.6943852600292597,0.6656045845360439,0.636823909042828,0.6080432335496121,0.5792625580563961,0.5504818825631803,0.7567575910207602,0.6923593524859195
77,"The great majority of U.S. renal transplant centers will not transplant kidneys to HIV-infected patients with end-stage renal disease, even if their infection is asymptomatic. However, advances in the management of HIV infection and a review of relevant ethical issues suggest that this approach should be reconsidered.","The great majority of U.S. renal transplant centers will not transplant kidneys to SSS-infected patients with end-stage renal disease, even if their infection is asymptomatic. However, advances in the management of HIV infection and a review of relevant ethical issues suggest that this approach should be reconsidered.","[[""U.S._renal_transplant_centers"", ""will_not_transplant_to"", ""HIV-infected_patients""], [""HIV-infected_patients"", ""have"", ""end-stage_renal_disease""], [""HIV-infected_patients"", ""have"", ""asymptomatic_infection""], [""management_of_HIV_infection"", ""has_advanced"", ""recently""], [""ethical_issues"", ""are_relevant"", ""to_transplantation""], [""approach_to_HIV-infected_patients"", ""should_be"", ""reconsidered""]]","[[""U.S._renal_transplant_centers"", ""will_not_transplant_to"", ""SSS-infected_patients""], [""SSS-infected_patients"", ""have"", ""end-stage_renal_disease""], [""SSS-infected_patients"", ""have"", ""asymptomatic_infection""], [""management_of_HIV_infection"", ""has_advanced"", ""recently""], [""ethical_issues"", ""are_relevant"", ""to_transplantation""], [""approach_to_SSS-infected_patients"", ""should_be"", ""reconsidered""]]",0.6666666666666666,0.9347795248031616,0.964919924736023,0.7166666666666667,0.6929023281557339,0.7998226789147742,0.7891306438388701,0.7784386087629662,0.7677465736870621,0.757054538611158,0.7463625035352541,0.73567046845935,0.724978433383446,0.7142863983075419,0.703594363231638,0.6929023281557339,0.8799022774918845,0.9217159724360656
78,"The great majority of U.S. renal transplant centers will not transplant kidneys to HIV-infected patients with end-stage renal disease, even if their infection is asymptomatic. However, advances in the management of HIV infection and a review of relevant ethical issues suggest that this approach should be reconsidered.","kidneys will not transplant The great majority of U.S. renal transplant centers to HIV-infected patients with end-stage renal disease, even if their infection is asymptomatic. However, advances in the management of HIV infection and a review of relevant ethical issues suggest that this approach should be reconsidered.","[[""U.S._renal_transplant_centers"", ""will_not_transplant_to"", ""HIV-infected_patients""], [""HIV-infected_patients"", ""have"", ""end-stage_renal_disease""], [""HIV-infected_patients"", ""have"", ""asymptomatic_infection""], [""advances_in_management_of_HIV_infection"", ""suggests_reconsideration_of"", ""approach""], [""review_of_relevant_ethical_issues"", ""suggests_reconsideration_of"", ""approach""]]","[[""U.S._renal_transplant_centers"", ""will_not_transplant_to"", ""HIV-infected_patients""], [""HIV-infected_patients"", ""have"", ""end-stage_renal_disease""], [""HIV-infected_patients"", ""have"", ""asymptomatic_infection""], [""advances_in_management_of_HIV_infection"", ""suggests_reconsideration_of"", ""approach""], [""review_of_relevant_ethical_issues"", ""suggests_reconsideration_of"", ""approach""]]",1.0,1.0,0.9999998807907104,1.0,1.0,0.9999999980544552,0.9999999982490096,0.9999999984435641,0.9999999986381185,0.9999999988326731,0.9999999990272276,0.9999999992217821,0.9999999994163365,0.999999999610891,0.9999999998054455,1.0,0.9999999865463802,0.999999985510048
79,"The great majority of U.S. renal transplant centers will not transplant kidneys to HIV-infected patients with end-stage renal disease, even if their infection is asymptomatic. However, advances in the management of HIV infection and a review of relevant ethical issues suggest that this approach should be reconsidered.",This study demonstrated that the regional or global apex of a given curve is the most rotated level in only a minority of the curves. The most rotated level may be as far as two levels from the global apex and one level from the regional apex.,[],[],,,,,,,,,,,,,,,,,,
80,TEE allowed a diagnosis of site involvement that did correlate with the anatomic diagnosis obtained during the operation. This fact contributed to the management of patients and was of great help in guiding the surgical intervention. Echo-oriented single-valve replacement may be a safe strategy for patients with PVE and double prostheses.,a diagnosis of site involvement that did correlate with the anatomic diagnosis obtained during the operation was allowed by TEE. This fact contributed to the management of individuals and was of great help in guiding the surgical intervention. Echo-oriented single-valve replacement may be a safe strategy for patients with PVE and double prostheses.,"[[""TEE"", ""allowed"", ""diagnosis_of_site_involvement""], [""diagnosis_of_site_involvement"", ""correlates_with"", ""anatomic_diagnosis""], [""anatomic_diagnosis"", ""obtained_during"", ""operation""], [""TEE"", ""contributed_to"", ""management_of_patients""], [""TEE"", ""guided"", ""surgical_intervention""], [""echo-oriented_single-valve_replacement"", ""treats"", ""PVE""], [""echo-oriented_single-valve_replacement"", ""used_for"", ""patients_with_double_prostheses""], [""PVE"", ""affects"", ""patients_with_double_prostheses""]]","[[""TEE"", ""allowed"", ""diagnosis_of_site_involvement""], [""diagnosis_of_site_involvement"", ""correlates_with"", ""anatomic_diagnosis""], [""anatomic_diagnosis"", ""obtained_during"", ""operation""], [""TEE"", ""contributed_to"", ""management_of_individuals""], [""TEE"", ""guided"", ""surgical_intervention""], [""echo-oriented_single-valve_replacement"", ""treats"", ""PVE""], [""echo-oriented_single-valve_replacement"", ""used_for"", ""patients_with_double_prostheses""], [""PVE"", ""affects"", ""patients_with_double_prostheses""]]",1.0,0.9259029030799866,0.9689728021621704,0.7962962962962963,1.0,0.9932295703410264,0.9939066133069238,0.9945836562728212,0.9952606992387185,0.9959377422046158,0.9966147851705132,0.9972918281364106,0.9979688711023079,0.9986459140682054,0.9993229570341027,1.0,0.9771894163579884,0.9970062648254874
81,TEE allowed a diagnosis of site involvement that did correlate with the anatomic diagnosis obtained during the operation. This fact contributed to the management of patients and was of great help in guiding the surgical intervention. Echo-oriented single-valve replacement may be a safe strategy for patients with PVE and double prostheses.,TEE allowed a diagnosis of site involvement that did correlate with the anatomic diagnosis obtained during the operation. This fact contributed to the management of patients and was of great help in guiding the surgical intervention. Echo-oriented single-valve replacement may be a safe strategy for patients with PCL and double prostheses.,"[[""TEE"", ""allowed"", ""diagnosis_of_site_involvement""], [""TEE"", ""correlate_with"", ""anatomic_diagnosis""], [""anatomic_diagnosis"", ""obtained_during"", ""operation""], [""TEE"", ""contributed_to"", ""management_of_patients""], [""TEE"", ""guided"", ""surgical_intervention""], [""echo-oriented_single-valve_replacement"", ""used_for"", ""patients_with_PVE""], [""echo-oriented_single-valve_replacement"", ""used_for"", ""patients_with_double_prostheses""], [""PVE"", ""have"", ""double_prostheses""]]","[[""TEE"", ""allowed"", ""diagnosis_of_site_involvement""], [""TEE"", ""correlate_with"", ""anatomic_diagnosis""], [""anatomic_diagnosis"", ""obtained_during"", ""operation""], [""TEE"", ""contributed_to"", ""management_of_patients""], [""TEE"", ""guided"", ""surgical_intervention""], [""echo-oriented_single-valve_replacement"", ""used_for"", ""patients_with_PCL""], [""echo-oriented_single-valve_replacement"", ""used_for"", ""patients_with_double_prostheses""], [""PCL"", ""have"", ""double_prostheses""]]",0.7962962962962963,0.9005448222160339,0.9526773691177368,0.7424242424242424,0.9090909090909091,0.9745854856738545,0.96803602801556,0.9614865703572655,0.9549371126989709,0.9483876550406763,0.9418381973823817,0.9352887397240872,0.9287392820657927,0.9221898244074982,0.9156403667492036,0.9090909090909091,0.948412447873864,0.9853731112168014
82,TEE allowed a diagnosis of site involvement that did correlate with the anatomic diagnosis obtained during the operation. This fact contributed to the management of patients and was of great help in guiding the surgical intervention. Echo-oriented single-valve replacement may be a safe strategy for patients with PVE and double prostheses.,a diagnosis of site involvement that did correlate with the anatomic diagnosis obtained during the operation allowed TEE. This fact contributed to the management of patients and was of great help in guiding the surgical intervention. Echo-oriented single-valve replacement may be a safe strategy for patients with PVE and double prostheses.,"[[""TEE"", ""allows"", ""diagnosis_of_site_involvement""], [""diagnosis_of_site_involvement"", ""correlates_with"", ""anatomic_diagnosis""], [""anatomic_diagnosis"", ""obtained_during"", ""operation""], [""TEE"", ""contributes_to"", ""management_of_patients""], [""TEE"", ""guides"", ""surgical_intervention""], [""single-valve_replacement"", ""treats"", ""PVE""], [""PVE"", ""affects"", ""patients_with_double_prostheses""], [""single-valve_replacement"", ""is_strategy_for"", ""patients_with_PVE_and_double_prostheses""]]","[[""TEE"", ""allows"", ""diagnosis_of_site_involvement""], [""diagnosis_of_site_involvement"", ""correlates_with"", ""anatomic_diagnosis""], [""anatomic_diagnosis"", ""obtained_during"", ""operation""], [""diagnosis_of_site_involvement"", ""contributes_to"", ""management_of_patients""], [""diagnosis_of_site_involvement"", ""guides"", ""surgical_intervention""], [""single-valve_replacement"", ""treats"", ""PVE""], [""PVE"", ""affects"", ""patients_with_double_prostheses""], [""single-valve_replacement"", ""is_strategy_for"", ""patients_with_PVE_and_double_prostheses""]]",0.7463904912524668,1.0,0.9999998807907104,0.8333333333333334,0.7730012058189372,0.9659684927107047,0.946671764021528,0.9273750353323513,0.9080783066431743,0.8887815779539977,0.869484849264821,0.8501881205756442,0.8308913918864674,0.8115946631972908,0.7922979345081139,0.7730012058189372,0.9557274942495462,0.989247140155097
83,TEE allowed a diagnosis of site involvement that did correlate with the anatomic diagnosis obtained during the operation. This fact contributed to the management of patients and was of great help in guiding the surgical intervention. Echo-oriented single-valve replacement may be a safe strategy for patients with PVE and double prostheses.,"Taken together, these results suggest a potential role for AMPK on the secretion of melatonin probably acting trough the paraventricular nucleus and/or directly in the pineal gland. We conclude that AMPK may act as a metabolic cue to modulate the rhythm of melatonin secretion.","[[""TEE"", ""allows"", ""diagnosis_of_site_involvement""], [""TEE"", ""correlates_with"", ""anatomic_diagnosis""], [""anatomic_diagnosis"", ""obtained_during"", ""operation""], [""TEE"", ""contributes_to"", ""management_of_patients""], [""TEE"", ""guides"", ""surgical_intervention""], [""echo-oriented_single-valve_replacement"", ""is"", ""safe_strategy""], [""echo-oriented_single-valve_replacement"", ""is_for"", ""patients_with_PVE""], [""patients_with_PVE"", ""have"", ""double_prostheses""]]","[[""AMPK"", ""has_potential_role"", ""melatonin_secretion""], [""AMPK"", ""acts_through"", ""paraventricular_nucleus""], [""AMPK"", ""acts_on"", ""pineal_gland""], [""melatonin_secretion"", ""has"", ""rhythm""], [""AMPK"", ""modulates"", ""rhythm_of_melatonin_secretion""], [""AMPK"", ""serves_as"", ""metabolic_cue""]]",0.0,0.0,0.0,0.0,0.0,0.26040651836216405,0.23436586652594765,0.20832521468973125,0.18228456285351483,0.15624391101729843,0.13020325918108203,0.10416260734486563,0.07812195550864923,0.0520813036724328,0.0260406518362164,0.0,0.24957677590456093,0.4019173144270909
84,"We conclude that increased cardiovascular risk of the DD genotype is not mediated through insulin resistance or abnormalities in fibrinolysis. Conversely, we report an increased sensitivity in NIDDM subjects with the ACE DD genotype.","We determine that increased cardiovascular chance of the DD genotype is not mediated through insulin opposition or abnormalcy in fibrinolysis. Conversely, we document an increased sensitivity in NIDDM topic with the ACE DD genotype.","[[""DD_genotype"", ""associated_with"", ""increased_cardiovascular_risk""], [""DD_genotype"", ""not_mediated_through"", ""insulin_resistance""], [""DD_genotype"", ""not_mediated_through"", ""abnormalities_in_fibrinolysis""], [""NIDDM_subjects"", ""have"", ""ACE_DD_genotype""], [""ACE_DD_genotype"", ""associated_with"", ""increased_sensitivity""]]","[[""DD_genotype"", ""associated_with"", ""increased_cardiovascular_chance""], [""DD_genotype"", ""not_mediated_through"", ""insulin_opposition""], [""DD_genotype"", ""not_mediated_through"", ""abnormalcy_in_fibrinolysis""], [""NIDDM_topic"", ""have"", ""ACE_DD_genotype""], [""ACE_DD_genotype"", ""associated_with"", ""increased_sensitivity""]]",1.0,0.6064719557762146,0.7806795835494995,0.30952380952380953,1.0,0.9868344559579453,0.9881510103621507,0.9894675647663562,0.9907841191705618,0.9921006735747672,0.9934172279789726,0.9947337823831781,0.9960503367873836,0.9973668911915891,0.9986834455957945,1.0,0.959357119166302,0.9588786409144684
85,"We conclude that increased cardiovascular risk of the DD genotype is not mediated through insulin resistance or abnormalities in fibrinolysis. Conversely, we report an increased sensitivity in NIDDM subjects with the ACE DD genotype.","We conclude that increased cardiovascular risk of the DD genotype is not mediated through insulin resistance or abnormalities in fibrinolysis. Conversely, we report an increased sensitivity in BSC subjects with the ACE DD genotype.","[[""DD_genotype"", ""not_mediated_through"", ""insulin_resistance""], [""DD_genotype"", ""not_mediated_through"", ""abnormalities_in_fibrinolysis""], [""DD_genotype"", ""associated_with"", ""increased_cardiovascular_risk""], [""NIDDM_subjects_with_the_ACE_DD_genotype"", ""have"", ""increased_sensitivity""]]","[[""DD_genotype"", ""not_mediated_through"", ""insulin_resistance""], [""DD_genotype"", ""not_mediated_through"", ""abnormalities_in_fibrinolysis""], [""DD_genotype"", ""associated_with"", ""increased_cardiovascular_risk""], [""BSC_subjects_with_the_ACE_DD_genotype"", ""have"", ""increased_sensitivity""]]",1.0,0.9483996629714966,0.9608312249183655,0.8333333333333334,1.0,0.9897208842137721,0.9907487957923949,0.9917767073710178,0.9928046189496404,0.9938325305282633,0.9948604421068861,0.9958883536855089,0.9969162652641317,0.9979441768427544,0.9989720884213772,1.0,0.979807287148458,0.9836390202301027
86,"We conclude that increased cardiovascular risk of the DD genotype is not mediated through insulin resistance or abnormalities in fibrinolysis. Conversely, we report an increased sensitivity in NIDDM subjects with the ACE DD genotype.","We conclude that increased cardiovascular risk of the DD genotype is not mediated through insulin resistance or abnormalities in fibrinolysis. Conversely, an increased sensitivity in NIDDM subjects with the ACE DD genotype report we.","[[""DD_genotype"", ""associated_with"", ""increased_cardiovascular_risk""], [""DD_genotype"", ""not_mediated_through"", ""insulin_resistance""], [""DD_genotype"", ""not_mediated_through"", ""abnormalities_in_fibrinolysis""], [""NIDDM_subjects_with_DD_genotype"", ""report"", ""increased_sensitivity""]]","[[""DD_genotype"", ""associated_with"", ""increased_cardiovascular_risk""], [""DD_genotype"", ""not_mediated_through"", ""insulin_resistance""], [""DD_genotype"", ""not_mediated_through"", ""abnormalities_in_fibrinolysis""], [""NIDDM_subjects_with_DD_genotype"", ""report"", ""increased_sensitivity""]]",1.0,1.0,1.0,1.0,1.0,0.999999929818087,0.9999999368362783,0.9999999438544698,0.9999999508726609,0.9999999578908523,0.9999999649090435,0.9999999719272348,0.9999999789454261,0.9999999859636174,0.9999999929818087,1.0,1.0,0.9999999884747038
87,"We conclude that increased cardiovascular risk of the DD genotype is not mediated through insulin resistance or abnormalities in fibrinolysis. Conversely, we report an increased sensitivity in NIDDM subjects with the ACE DD genotype.","Doctors specialized in infectious diseases and clinical microbiology assess the appropriateness of antimicrobials prescribed for a broad spectrum of indications with acceptable agreement and validity, regardless of their experience or hospital of employment. However, there is room for improvement, which merits attention in multidisciplinary discussions and education.","[[""DD_genotype"", ""associated_with"", ""increased_cardiovascular_risk""], [""DD_genotype"", ""not_mediated_through"", ""insulin_resistance""], [""DD_genotype"", ""not_mediated_through"", ""abnormalities_in_fibrinolysis""], [""NIDDM_subjects"", ""with"", ""ACE_DD_genotype""], [""ACE_DD_genotype"", ""associated_with"", ""increased_sensitivity""]]","[[""doctors"", ""specialized_in"", ""infectious_diseases""], [""doctors"", ""specialized_in"", ""clinical_microbiology""], [""doctors"", ""assess"", ""antimicrobials""], [""antimicrobials"", ""prescribed_for"", ""broad_spectrum_of_indications""], [""doctors"", ""have"", ""acceptable_agreement""], [""doctors"", ""have"", ""validity""], [""doctors"", ""require"", ""improvement""], [""improvement"", ""merits_attention_in"", ""multidisciplinary_discussions""], [""improvement"", ""merits_attention_in"", ""education""]]",0.0,0.0,0.0,0.0,0.0,0.2743588112370612,0.24692293011335506,0.21948704898964896,0.1920511678659428,0.16461528674223672,0.1371794056185306,0.10974352449482448,0.08230764337111837,0.05487176224741223,0.027435881123706114,0.0,0.2819846724348797,0.30333244337369036
4,"Among HBR patients with stable or unstable coronary artery disease, E-ZES implantation provides superior efficacy and safety as compared with conventional BMS. (Zotarolimus-Eluting Endeavor Sprint Stent in Uncertain DES Candidates [ZEUS]; NCT01385319).","Among HBR individuals with static or precarious coronary artery condition, E-ZES nidation provides superscript efficaciousness and refuge as compared with established BMS. (Zotarolimus-Eluting Endeavor Sprint Stent in Uncertain DES Candidates [ZEUS]; NCT01385319).","[[""HBR_patients"", ""have"", ""stable_coronary_artery_disease""], [""HBR_patients"", ""have"", ""unstable_coronary_artery_disease""], [""E-ZES_implantation"", ""provides"", ""superior_efficacy""], [""E-ZES_implantation"", ""provides"", ""superior_safety""], [""E-ZES_implantation"", ""compared_to"", ""conventional_BMS""], [""ZEUS"", ""studied"", ""E-ZES_implantation""], [""ZEUS"", ""identified_by"", ""NCT01385319""]]","[[""HBR_individuals"", ""have"", ""static_coronary_artery_condition""], [""HBR_individuals"", ""have"", ""precarious_coronary_artery_condition""], [""E-ZES_nidation"", ""provides"", ""superscript_efficaciousness""], [""E-ZES_nidation"", ""provides"", ""refuge""], [""E-ZES_nidation"", ""compared_to"", ""established_BMS""], [""ZEUS"", ""studied"", ""E-ZES_nidation""], [""ZEUS"", ""identified_by"", ""NCT01385319""]]",0.7142857142857143,0.0,0.16872340440750122,0.2222222222222222,0.7071067811865476,0.7678200636392389,0.7617487353939698,0.7556774071487008,0.7496060789034314,0.7435347506581624,0.7374634224128933,0.7313920941676242,0.7253207659223551,0.7192494376770859,0.7131781094318167,0.7071067811865476,0.7889347895388319,0.8704911514217641
59,"Open access publishing and the Hirsch index of the first signing author increase the impact of scientific articles. The open access advantage is greater for the more highly cited articles, and appears in the 30-35 months after publication.","The results suggest that a longer duration of treatment may prevent return into mental health care in some groups. However, because of the design of the study, no causal inference can be drawn. Further research, preferably in a RCT, is needed to determine whether the trend towards lower intensity treatments is associated with repeated mental health care use.","[[""open_access_publishing"", ""increases"", ""impact_of_scientific_articles""], [""Hirsch_index"", ""of"", ""first_signing_author""], [""Hirsch_index"", ""increases"", ""impact_of_scientific_articles""], [""open_access_advantage"", ""greater_for"", ""highly_cited_articles""], [""highly_cited_articles"", ""benefit_from"", ""open_access_publishing""], [""open_access_advantage"", ""appears"", ""30-35_months_after_publication""]]","[[""longer_duration_of_treatment"", ""may_prevent"", ""return_into_mental_health_care""], [""study"", ""has"", ""design_limitation""], [""design_limitation"", ""prevents"", ""causal_inference""], [""further_research"", ""needed"", ""to_determine_trend""], [""trend"", ""towards_lower_intensity_treatments"", ""associated_with_repeated_mental_health_care_use""], [""RCT"", ""preferred_research_method"", ""further_research""]]",0.0,0.0,0.0,0.0,0.0,0.4542300394993831,0.4088070355494448,0.3633840315995065,0.3179610276495682,0.27253802369962987,0.22711501974969156,0.18169201579975325,0.13626901184981496,0.09084600789987661,0.045423003949938305,0.0,0.3361480253216037,0.40192011953378765
61,"These data suggest that either apoptosis is not involved in cell loss in MTS, or a very slow rate of cell demise may have precluded detecting TUNEL-positive neurons dying through apoptosis. Increased Bax expression and activation of caspases support the latter possibility.","These data suggest that either apoptosis is not involved in cell loss in MTS, or a very slow rate of cell demise may have precluded detecting MCS-positive neurons dying through apoptosis. Increased Bax expression and activation of caspases support the latter possibility.","[[""data"", ""suggest"", ""apoptosis_not_involved_in_cell_loss""], [""apoptosis_not_involved_in_cell_loss"", ""related_to"", ""Mesial_temporal_sclerosis""], [""slow_rate_of_cell_demise"", ""may_preclude"", ""detecting_TUNEL-positive_neurons""], [""TUNEL-positive_neurons"", ""die_through"", ""apoptosis""], [""Increased_Bax_expression"", ""supports"", ""activation_of_caspases""], [""activation_of_caspases"", ""supports"", ""slow_rate_of_cell_demise""]]","[[""data"", ""suggest"", ""apoptosis_not_involved_in_cell_loss""], [""apoptosis_not_involved_in_cell_loss"", ""related_to"", ""Mesial_temporal_sclerosis""], [""slow_rate_of_cell_demise"", ""may_preclude"", ""detecting_MCS-positive_neurons""], [""MCS-positive_neurons"", ""die_through"", ""apoptosis""], [""Increased_Bax_expression"", ""supports"", ""activation_of_caspases""], [""activation_of_caspases"", ""supports"", ""slow_rate_of_cell_demise""]]",1.0,0.9060897827148438,0.9035598635673523,0.6851851851851852,1.0,0.9504821950806366,0.9554339755725729,0.9603857560645093,0.9653375365564456,0.970289317048382,0.9752410975403183,0.9801928780322546,0.985144658524191,0.9900964390161273,0.9950482195080637,1.0,0.9392182445411144,0.9638610733559949
